;Cluster_menor;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
36885;C1;Branca;Medio;Zero;E1
36886;C4;Nao_branca;Superior;Zero;E1
36887;C2;Nao_branca;Fundamental;Zero;E1
36888;C2;Nao_branca;Fundamental;Zero;E1
36889;C3;Nao_branca;Medio;Zero;E1
36890;C3;Nao_branca;Medio;Zero;E1
36891;C3;Nao_branca;Medio;Zero;E1
36895;C3;Nao_branca;Medio;Um;E1
36896;C1;Nao declarado;Fundamental;Zero;E1
36897;C2;Nao_branca;Fundamental;Um;E1
36898;C4;Nao_branca;Superior;Zero;E1
36899;C2;Nao_branca;Fundamental;Um;E1
36900;C4;Nao_branca;Superior;Zero;D1
36901;C2;Nao_branca;Fundamental;Zero;E1
36902;C2;Nao_branca;Fundamental;Zero;E1
36903;C4;Nao_branca;Superior;Um;D1
36905;C2;Nao_branca;Fundamental;Zero;E1
36906;C4;Nao_branca;Superior;Dois;D1
36907;C3;Nao_branca;Medio;Zero;E1
36909;C4;Nao_branca;Superior;Zero;E1
36910;C3;Nao_branca;Medio;Zero;E1
36911;C2;Nao_branca;Fundamental;Zero;E1
36912;C3;Nao_branca;Medio;Zero;E1
36913;C2;Nao_branca;Fundamental;Zero;E1
36914;C2;Nao_branca;Fundamental;Zero;E1
36915;C3;Nao_branca;Medio;Um;E1
36918;C3;Nao_branca;Medio;Zero;E1
36919;C2;Nao_branca;Fundamental;Zero;E1
36920;C2;Nao_branca;Fundamental;Zero;E1
36921;C4;Nao_branca;Superior;Zero;E1
36922;C2;Nao_branca;Fundamental;Zero;E1
36923;C4;Nao_branca;Superior;Zero;E1
36924;C4;Nao_branca;Superior;Zero;E1
36926;C2;Nao_branca;Fundamental;Um;E1
36928;C2;Nao_branca;Fundamental;Zero;E1
36929;C2;Nao_branca;Fundamental;Zero;E1
36930;C2;Nao_branca;Fundamental;Um;E1
36931;C2;Nao_branca;Fundamental;Um;E1
36932;C1;Branca;Superior;Um;D1
36933;C4;Nao_branca;Superior;Zero;E1
36934;C2;Nao_branca;Fundamental;Zero;E1
36935;C2;Nao_branca;Fundamental;Zero;E1
36936;C2;Nao_branca;Fundamental;Zero;E1
36937;C3;Nao_branca;Medio;Zero;D1
36938;C2;Nao_branca;Fundamental;Zero;E1
36939;C2;Nao_branca;Fundamental;Zero;E1
36940;C2;Nao_branca;Fundamental;Zero;E1
36941;C2;Nao_branca;Fundamental;Zero;E1
36943;C2;Nao_branca;Fundamental;Um;E1
36944;C2;Nao_branca;Fundamental;Um;E1
36946;C2;Nao_branca;Fundamental;Zero;E1
36948;C1;Branca;Fundamental;Um;E1
36950;C3;Nao_branca;Medio;Um;D1
36952;C1;Branca;Fundamental;Dois;E1
36953;C2;Nao_branca;Fundamental;Zero;E1
36954;C4;Nao_branca;Superior;Zero;E1
36955;C3;Nao_branca;Medio;Zero;E1
36958;C2;Nao_branca;Fundamental;Zero;E1
36959;C1;Branca;Fundamental;Zero;E1
36960;C2;Nao_branca;Fundamental;Zero;E1
36962;C2;Nao_branca;Fundamental;Zero;E1
36963;C3;Nao_branca;Medio;Zero;E1
36964;C1;Branca;Superior;Um;E1
36965;C2;Nao_branca;Fundamental;Zero;E1
36966;C2;Nao_branca;Fundamental;Zero;E1
36967;C3;Nao_branca;Medio;Zero;E1
36968;C2;Nao_branca;Fundamental;Zero;E1
36969;C3;Nao_branca;Medio;Zero;E1
36970;C2;Nao_branca;Fundamental;Zero;E1
36971;C3;Nao_branca;Medio;Zero;D1
36972;C1;Branca;Fundamental;Zero;E1
36973;C4;Nao_branca;Superior;Zero;E1
36976;C2;Nao_branca;Fundamental;Um;D1
36977;C2;Nao_branca;Fundamental;Zero;E1
36979;C3;Nao_branca;Medio;Zero;E1
36980;C4;Nao_branca;Superior;Um;E1
36981;C2;Nao_branca;Fundamental;Zero;E1
36982;C2;Nao_branca;Fundamental;Um;E1
36983;C4;Nao_branca;Superior;Um;E1
36985;C2;Nao_branca;Fundamental;Zero;E1
36986;C4;Nao_branca;Superior;Zero;E1
36987;C1;Branca;Medio;Zero;D1
36988;C1;Branca;Fundamental;Zero;E1
36989;C4;Nao_branca;Superior;Zero;E1
36990;C1;Branca;Superior;Um;E1
36991;C1;Branca;Medio;Zero;E1
36992;C3;Nao_branca;Medio;Zero;E1
36994;C2;Nao_branca;NuncaEstudou;Zero;E1
36995;C4;Nao_branca;Superior;Zero;E1
36996;C4;Nao_branca;Superior;Zero;E1
36997;C2;Nao_branca;Fundamental;Zero;E1
36999;C4;Nao_branca;Superior;Zero;E1
37000;C2;Nao_branca;Fundamental;Zero;E1
37001;C2;Nao_branca;NuncaEstudou;Um;E1
37002;C3;Nao_branca;Medio;Zero;E1
37004;C2;Nao_branca;NuncaEstudou;Zero;E1
37005;C3;Nao_branca;Medio;Zero;E1
37007;C3;Nao_branca;Medio;Um;E1
37008;C2;Nao_branca;Fundamental;Zero;E1
37009;C2;Nao_branca;NuncaEstudou;Zero;E1
37010;C2;Nao_branca;Fundamental;Zero;E1
37012;C2;Nao_branca;Fundamental;Zero;E1
37013;C2;Nao_branca;Fundamental;Zero;E1
37017;C2;Nao_branca;Fundamental;Zero;E1
37018;C2;Nao_branca;Fundamental;Zero;E1
37019;C2;Nao_branca;Fundamental;Zero;E1
37020;C3;Nao_branca;Medio;Um;E1
37021;C2;Nao_branca;Fundamental;Zero;E1
37022;C1;Branca;Fundamental;Zero;E1
37023;C2;Nao_branca;Fundamental;Um;E1
37024;C4;Nao_branca;Superior;Zero;E1
37025;C2;Nao_branca;NuncaEstudou;Zero;E1
37026;C1;Branca;Fundamental;Zero;E1
37027;C3;Nao_branca;Medio;Zero;E1
37028;C4;Nao_branca;Superior;Um;E1
37029;C4;Nao_branca;Superior;Um;E1
37030;C2;Nao_branca;Fundamental;Zero;E1
37031;C1;Branca;Fundamental;Zero;E1
37032;C1;Branca;Fundamental;Zero;E1
37033;C4;Nao_branca;Superior;Zero;E1
37034;C2;Nao_branca;Fundamental;Zero;E1
37035;C4;Nao_branca;Superior;Zero;E1
37036;C3;Nao_branca;Medio;Um;E1
37037;C2;Nao_branca;Fundamental;Zero;E1
37038;C2;Nao_branca;Fundamental;Zero;E1
37039;C2;Nao_branca;Fundamental;Zero;E1
37040;C2;Nao_branca;Fundamental;Um;E1
37041;C2;Nao_branca;Fundamental;Um;E1
37042;C2;Nao_branca;Fundamental;Zero;E1
37043;C2;Nao_branca;Fundamental;Zero;E1
37044;C3;Nao_branca;Medio;Zero;E1
37045;C2;Nao_branca;Fundamental;Zero;E1
37048;C4;Nao_branca;Superior;Zero;E1
37049;C1;Branca;Fundamental;Zero;D1
37050;C4;Nao_branca;Superior;Zero;E1
37051;C3;Nao_branca;Medio;Zero;E1
37052;C4;Nao_branca;Superior;Um;E1
37053;C1;Branca;Superior;Zero;E1
37054;C3;Nao_branca;Medio;Zero;E1
37055;C1;Branca;Fundamental;Zero;E1
37056;C4;Nao_branca;Superior;Zero;E1
37057;C2;Nao_branca;NuncaEstudou;Um;E1
37058;C2;Nao_branca;Fundamental;Zero;E1
37059;C2;Nao_branca;Fundamental;Zero;E1
37060;C2;Nao_branca;Fundamental;Zero;E1
37061;C3;Nao_branca;Medio;Zero;D1
37062;C2;Nao_branca;Fundamental;Zero;E1
37064;C3;Nao_branca;Medio;Um;E1
37066;C4;Nao_branca;Superior;Zero;E1
37067;C1;Branca;Medio;Um;E1
37068;C3;Nao_branca;Medio;Zero;E1
37069;C2;Nao_branca;Fundamental;Zero;E1
37070;C2;Nao_branca;Fundamental;Zero;E1
37071;C2;Nao_branca;Fundamental;Zero;E1
37072;C2;Nao_branca;Fundamental;Zero;E1
37074;C3;Nao_branca;Medio;Zero;E1
37075;C3;Nao_branca;Medio;Dois;E1
37076;C2;Nao_branca;Fundamental;Zero;E1
37077;C2;Nao_branca;Fundamental;Zero;E1
37078;C4;Nao_branca;Superior;Um;E1
37079;C3;Nao_branca;Medio;Zero;E1
37080;C1;Branca;Fundamental;Um;D1
37081;C3;Nao_branca;Medio;Zero;E1
37082;C1;Branca;Medio;Zero;E1
37084;C2;Nao_branca;Fundamental;Zero;E1
37085;C4;Nao_branca;Superior;Tres;E1
37086;C4;Nao_branca;Superior;Zero;E1
37087;C2;Nao_branca;Fundamental;Zero;E1
37088;C4;Nao_branca;Superior;Zero;E1
37089;C1;Nao declarado;NuncaEstudou;Zero;E1
37090;C4;Nao_branca;Superior;Um;C1
37091;C2;Nao_branca;Fundamental;Zero;E1
37092;C2;Nao_branca;NuncaEstudou;Zero;D1
37093;C4;Nao_branca;Superior;Zero;E1
37094;C2;Nao_branca;Fundamental;Zero;E1
37095;C3;Nao_branca;Medio;Um;E1
37097;C3;Nao_branca;Medio;Zero;E1
37098;C2;Nao_branca;Fundamental;Zero;E1
37099;C1;Branca;Superior;Um;E1
37100;C2;Nao_branca;NuncaEstudou;Um;E1
37101;C2;Nao_branca;Fundamental;Zero;E1
37103;C2;Nao_branca;Fundamental;Um;E1
37104;C2;Nao_branca;Fundamental;Um;D1
37106;C2;Nao_branca;Fundamental;Zero;E1
37107;C1;Branca;NuncaEstudou;Um;E1
37108;C4;Nao_branca;Superior;Zero;E1
37110;C2;Nao_branca;Fundamental;Zero;E1
37111;C2;Nao_branca;Fundamental;Zero;E1
37112;C2;Nao_branca;Fundamental;Zero;E1
37114;C2;Nao_branca;Fundamental;Um;C1
37115;C1;Branca;Medio;Um;D1
37116;C2;Nao_branca;Fundamental;Zero;E1
37117;C1;Branca;Fundamental;Zero;E1
37118;C4;Nao_branca;Superior;Um;D1
37119;C4;Nao_branca;Superior;Zero;E1
37121;C1;Branca;Fundamental;Zero;E1
37122;C3;Nao_branca;Medio;Um;E1
37123;C2;Nao_branca;Fundamental;Zero;E1
37124;C4;Nao_branca;Superior;Zero;E1
37125;C2;Nao_branca;Fundamental;Um;D1
37126;C1;Branca;Fundamental;Zero;E1
37127;C2;Nao_branca;Fundamental;Zero;E1
37129;C2;Nao_branca;Fundamental;Zero;E1
37130;C3;Nao_branca;Medio;Um;E1
37131;C2;Nao_branca;Fundamental;Zero;E1
37132;C4;Nao_branca;Superior;Zero;E1
37133;C1;Branca;Superior;Um;C1
37134;C1;Branca;Superior;Zero;D1
37135;C2;Nao_branca;Fundamental;Zero;E1
37136;C2;Nao_branca;Fundamental;Zero;E1
37137;C2;Nao_branca;NuncaEstudou;Zero;E1
37138;C2;Nao_branca;Fundamental;Zero;E1
37139;C3;Nao_branca;Medio;Zero;E1
37140;C1;Branca;Fundamental;Zero;E1
37141;C3;Nao_branca;Medio;Zero;E1
37142;C2;Nao_branca;Fundamental;Zero;E1
37144;C4;Nao_branca;Superior;Zero;E1
37146;C3;Nao_branca;Medio;Zero;E1
37148;C2;Nao_branca;Fundamental;Zero;D1
37149;C1;Branca;Fundamental;Zero;E1
37150;C2;Nao_branca;Fundamental;Zero;E1
37151;C3;Nao_branca;Medio;Dois;C1
37152;C2;Nao_branca;Fundamental;Zero;D1
37153;C2;Nao_branca;Fundamental;Zero;E1
37154;C1;Branca;Medio;Um;C1
37155;C4;Nao_branca;Superior;Um;D1
37156;C2;Nao_branca;Fundamental;Zero;E1
37159;C2;Nao_branca;Fundamental;Zero;E1
37160;C2;Nao_branca;Fundamental;Zero;E1
37161;C1;Branca;Fundamental;Zero;E1
37162;C2;Nao_branca;NuncaEstudou;Zero;E1
37163;C3;Nao_branca;Medio;Zero;E1
37164;C2;Nao_branca;Fundamental;Zero;E1
37165;C1;Branca;Fundamental;Zero;E1
37166;C4;Nao_branca;Superior;Zero;E1
37167;C3;Nao_branca;Medio;Zero;E1
37169;C2;Nao_branca;Fundamental;Zero;E1
37170;C4;Nao_branca;Superior;Zero;E1
37171;C1;Branca;NuncaEstudou;Zero;E1
37172;C1;Branca;Superior;Zero;E1
37173;C1;Branca;Superior;Zero;E1
37176;C2;Nao_branca;Fundamental;Zero;E1
37177;C4;Nao_branca;Superior;Zero;E1
37178;C4;Nao_branca;Superior;Um;E1
37179;C2;Nao_branca;Fundamental;Zero;E1
37180;C3;Nao_branca;Medio;Zero;E1
37184;C1;Branca;Fundamental;Zero;E1
37185;C3;Nao_branca;Medio;Zero;E1
37186;C2;Nao_branca;Fundamental;Zero;E1
37187;C2;Nao_branca;Fundamental;Zero;E1
37188;C2;Nao_branca;Fundamental;Zero;E1
37189;C1;Branca;Medio;Um;E1
37190;C2;Nao_branca;Fundamental;Zero;E1
37192;C2;Nao_branca;Fundamental;Zero;E1
37193;C2;Nao_branca;Fundamental;Zero;E1
37195;C2;Nao_branca;Fundamental;Zero;E1
37196;C4;Nao_branca;Superior;Zero;E1
37197;C2;Nao_branca;Fundamental;Zero;E1
37198;C2;Nao_branca;NuncaEstudou;Zero;E1
37199;C3;Nao_branca;Medio;Um;E1
37201;C2;Nao_branca;Fundamental;Zero;E1
37204;C2;Nao_branca;Fundamental;Zero;E1
37206;C1;Branca;Fundamental;Zero;E1
37207;C2;Nao_branca;Fundamental;Zero;E1
37209;C2;Nao_branca;Fundamental;Zero;E1
37210;C2;Nao_branca;Fundamental;Zero;E1
37212;C3;Nao_branca;Medio;Zero;E1
37213;C1;Branca;Fundamental;Zero;E1
37215;C4;Nao_branca;Superior;Zero;E1
37216;C1;Branca;Medio;Um;D1
37217;C2;Nao_branca;Fundamental;Zero;E1
37218;C2;Nao_branca;Fundamental;Zero;E1
37219;C2;Nao_branca;Fundamental;Zero;E1
37220;C2;Nao_branca;Fundamental;Zero;E1
37221;C3;Nao_branca;Medio;Um;E1
37222;C2;Nao_branca;Fundamental;Zero;E1
37223;C2;Nao_branca;Fundamental;Zero;E1
37224;C2;Nao_branca;NuncaEstudou;Zero;E1
37225;C2;Nao_branca;Fundamental;Zero;E1
37226;C2;Nao_branca;Fundamental;Zero;E1
37227;C3;Nao_branca;Medio;Zero;E1
37228;C2;Nao_branca;Fundamental;Zero;E1
37229;C2;Nao_branca;Fundamental;Zero;E1
37230;C2;Nao_branca;Fundamental;Zero;E1
37231;C2;Nao_branca;Fundamental;Zero;E1
37232;C2;Nao_branca;Fundamental;Zero;D1
37233;C3;Nao_branca;Medio;Zero;E1
37235;C3;Nao_branca;Medio;Zero;E1
37236;C2;Nao_branca;Fundamental;Um;E1
37237;C2;Nao_branca;Fundamental;Zero;E1
37238;C2;Nao_branca;Fundamental;Zero;E1
37239;C4;Nao_branca;Superior;Zero;E1
37240;C2;Nao_branca;Fundamental;Zero;E1
37241;C4;Nao_branca;Superior;Zero;E1
37242;C2;Nao_branca;Fundamental;Zero;E1
37243;C2;Nao_branca;Fundamental;Zero;E1
37245;C4;Nao_branca;Superior;Zero;E1
37246;C3;Nao_branca;Medio;Zero;E1
37247;C2;Nao_branca;Fundamental;Zero;E1
37249;C2;Nao_branca;Fundamental;Um;E1
37250;C3;Nao_branca;Medio;Zero;E1
37251;C2;Nao_branca;Fundamental;Um;E1
37252;C2;Nao_branca;Fundamental;Zero;E1
37253;C2;Nao_branca;Fundamental;Zero;E1
37254;C1;Branca;Medio;Dois;E1
37256;C2;Nao_branca;Fundamental;Zero;E1
37257;C2;Nao_branca;Fundamental;Zero;E1
37258;C2;Nao_branca;Fundamental;Zero;E1
37259;C2;Nao_branca;Fundamental;Um;E1
37260;C2;Nao_branca;Fundamental;Zero;E1
37261;C2;Nao_branca;Fundamental;Um;E1
37262;C4;Nao_branca;Superior;Zero;E1
37263;C2;Nao_branca;Fundamental;Dois;D1
37264;C2;Nao_branca;Fundamental;Zero;E1
37265;C1;Nao declarado;Fundamental;Zero;E1
37266;C2;Nao_branca;Fundamental;Zero;E1
37267;C2;Nao_branca;Fundamental;Zero;E1
37269;C2;Nao_branca;Fundamental;Um;E1
37271;C2;Nao_branca;Fundamental;Zero;E1
37273;C2;Nao_branca;Fundamental;Zero;E1
37275;C2;Nao_branca;Fundamental;Um;D1
37276;C4;Nao declarado;Superior;Zero;E1
37277;C2;Nao_branca;Fundamental;Zero;E1
37278;C2;Nao_branca;Fundamental;Zero;E1
37279;C3;Nao_branca;Medio;Zero;E1
37280;C3;Nao_branca;Medio;Zero;D1
37281;C1;Branca;Medio;Um;E1
37282;C2;Nao_branca;Fundamental;Zero;E1
37283;C3;Nao declarado;Medio;Dois;E1
37284;C2;Nao_branca;Fundamental;Zero;E1
37285;C2;Nao_branca;Fundamental;Zero;E1
37286;C3;Nao_branca;Medio;Zero;E1
37287;C4;Nao_branca;Superior;Zero;D1
37288;C2;Nao_branca;Fundamental;Zero;E1
37289;C2;Nao_branca;Fundamental;Zero;E1
37290;C2;Nao_branca;Fundamental;Um;E1
37291;C1;Branca;Fundamental;Um;D1
37292;C1;Branca;Fundamental;Zero;E1
37293;C1;Branca;Fundamental;Zero;E1
37295;C1;Branca;Fundamental;Um;E1
37296;C3;Nao_branca;Medio;Zero;E1
37299;C3;Nao_branca;Medio;Um;E1
37300;C3;Nao_branca;Medio;Zero;E1
37301;C2;Nao_branca;Fundamental;Um;E1
37302;C2;Nao_branca;NuncaEstudou;Zero;E1
37303;C2;Nao_branca;Fundamental;Zero;E1
37304;C3;Nao_branca;Medio;Um;E1
37305;C3;Nao_branca;Medio;Zero;E1
37306;C2;Nao_branca;Fundamental;Zero;E1
37307;C2;Nao_branca;Fundamental;Zero;E1
37309;C2;Nao_branca;NuncaEstudou;Zero;E1
37310;C2;Nao_branca;Fundamental;Zero;E1
37311;C2;Nao_branca;Fundamental;Zero;E1
37314;C1;Branca;Fundamental;Zero;E1
37316;C2;Nao_branca;Fundamental;Zero;E1
37317;C2;Nao_branca;Fundamental;Zero;E1
37318;C1;Branca;Superior;Zero;E1
37320;C2;Nao_branca;Fundamental;Zero;E1
37321;C3;Nao_branca;Medio;Zero;E1
37322;C4;Nao_branca;Superior;Zero;E1
37323;C4;Nao_branca;Superior;Zero;E1
37324;C2;Nao_branca;Fundamental;Um;D1
37325;C2;Nao_branca;Fundamental;Zero;E1
37326;C1;Branca;Medio;Zero;D1
37327;C1;Branca;Medio;Zero;E1
37329;C1;Branca;Fundamental;Zero;E1
37330;C2;Nao_branca;Fundamental;Zero;E1
37332;C2;Nao_branca;Fundamental;Zero;E1
37333;C3;Nao_branca;Medio;Zero;E1
37334;C2;Nao_branca;Fundamental;Zero;E1
37336;C1;Branca;Medio;Um;E1
37337;C3;Nao_branca;Medio;Zero;E1
37339;C1;Branca;Fundamental;Zero;E1
37341;C2;Nao_branca;Fundamental;Zero;E1
37342;C2;Nao_branca;Fundamental;Zero;E1
37343;C2;Nao_branca;Fundamental;Zero;E1
37344;C1;Branca;Medio;Zero;E1
37345;C2;Nao_branca;Fundamental;Zero;E1
37346;C2;Nao_branca;Fundamental;Zero;E1
37347;C2;Nao_branca;Fundamental;Um;E1
37348;C1;Nao declarado;Fundamental;Zero;E1
37349;C2;Nao_branca;Fundamental;Um;E1
37352;C2;Nao_branca;Fundamental;Zero;E1
37353;C2;Nao_branca;Fundamental;Zero;E1
37354;C2;Nao_branca;Fundamental;Zero;E1
37356;C1;Branca;Fundamental;Zero;E1
37357;C3;Nao_branca;Medio;Um;E1
37358;C2;Nao_branca;Fundamental;Zero;E1
37360;C2;Nao_branca;Fundamental;Zero;E1
37361;C2;Nao_branca;NuncaEstudou;Zero;E1
37362;C1;Branca;Medio;Um;E1
37364;C4;Nao_branca;Superior;Um;E1
37365;C4;Nao_branca;Superior;Zero;E1
37366;C3;Nao_branca;Medio;Zero;E1
37367;C1;Branca;Medio;Zero;E1
37369;C1;Branca;Superior;Zero;E1
37370;C2;Nao_branca;Fundamental;Um;E1
37371;C1;Branca;Superior;Zero;E1
37372;C1;Branca;Fundamental;Zero;E1
37373;C2;Nao_branca;Fundamental;Zero;E1
37375;C4;Nao_branca;Superior;Um;E1
37376;C2;Nao_branca;Fundamental;Zero;E1
37377;C3;Nao_branca;Medio;Zero;E1
37378;C3;Nao_branca;Medio;Zero;C1
37379;C4;Nao_branca;Superior;Zero;E1
37381;C4;Nao_branca;Superior;Zero;E1
37382;C2;Nao_branca;Fundamental;Zero;E1
37383;C3;Nao_branca;Medio;Um;E1
37384;C4;Nao_branca;Superior;Zero;E1
37387;C4;Nao_branca;Superior;Zero;E1
37388;C2;Nao_branca;Fundamental;Zero;E1
37389;C3;Nao_branca;Medio;Zero;E1
37390;C2;Nao_branca;Fundamental;Zero;E1
37391;C2;Nao_branca;Fundamental;Zero;E1
37392;C2;Nao_branca;Fundamental;Zero;E1
37393;C3;Nao_branca;Medio;Zero;E1
37394;C2;Nao_branca;Fundamental;Zero;E1
37396;C3;Nao_branca;Medio;Um;E1
37397;C3;Nao_branca;Medio;Zero;E1
37398;C2;Nao_branca;Fundamental;Zero;E1
37399;C2;Nao_branca;Fundamental;Zero;E1
37400;C1;Branca;Medio;Zero;E1
37401;C2;Nao_branca;Fundamental;Zero;E1
37402;C2;Nao_branca;Fundamental;Zero;E1
37403;C1;Branca;Medio;Zero;E1
37405;C2;Nao_branca;Fundamental;Zero;E1
37406;C3;Nao_branca;Medio;Zero;E1
37408;C1;Branca;Fundamental;Zero;E1
37409;C4;Nao_branca;Superior;Um;D1
37410;C1;Branca;Medio;Um;E1
37411;C4;Nao_branca;Superior;Zero;E1
37412;C4;Nao_branca;Superior;Zero;E1
37414;C2;Nao_branca;Fundamental;Zero;E1
37415;C2;Nao_branca;Fundamental;Zero;D1
37416;C3;Nao_branca;Medio;Zero;E1
37417;C2;Nao_branca;Fundamental;Zero;E1
37418;C2;Nao_branca;Fundamental;Zero;E1
37419;C3;Nao_branca;Medio;Um;E1
37420;C2;Nao_branca;Fundamental;Um;E1
37421;C4;Nao_branca;Superior;Zero;E1
37422;C2;Nao_branca;Fundamental;Zero;E1
37423;C3;Nao_branca;Medio;Um;D1
37424;C3;Nao_branca;Medio;Zero;E1
37425;C2;Nao_branca;NuncaEstudou;Zero;E1
37426;C2;Nao_branca;Fundamental;Um;E1
37427;C2;Nao_branca;Fundamental;Zero;E1
37428;C4;Nao_branca;Superior;Zero;E1
37431;C1;Branca;Fundamental;Zero;E1
37433;C2;Nao_branca;Fundamental;Zero;E1
37434;C3;Nao declarado;Medio;Zero;E1
37435;C1;Branca;Fundamental;Zero;E1
37436;C2;Nao_branca;Fundamental;Zero;E1
37437;C2;Nao_branca;Fundamental;Zero;E1
37438;C2;Nao_branca;Fundamental;Zero;E1
37439;C1;Branca;Medio;Zero;E1
37440;C3;Nao_branca;Medio;Zero;E1
37441;C3;Nao_branca;Medio;Zero;E1
37442;C2;Nao_branca;Fundamental;Zero;E1
37443;C1;Branca;Superior;Tres;B1
37444;C3;Nao_branca;Medio;Zero;E1
37447;C2;Nao_branca;Fundamental;Zero;E1
37448;C2;Nao_branca;Fundamental;Zero;E1
37449;C2;Nao_branca;Fundamental;Zero;E1
37451;C2;Nao_branca;Fundamental;Zero;E1
37452;C4;Nao_branca;Superior;Zero;E1
37453;C4;Nao_branca;Superior;Um;E1
37454;C4;Nao_branca;Superior;Zero;E1
37455;C2;Nao_branca;Fundamental;Zero;E1
37456;C2;Nao_branca;Fundamental;Zero;D1
37457;C2;Nao_branca;Fundamental;Zero;E1
37458;C1;Branca;Superior;Zero;E1
37459;C1;Nao declarado;Fundamental;Zero;E1
37460;C3;Nao_branca;Medio;Um;E1
37461;C2;Nao_branca;Fundamental;Zero;E1
37462;C2;Nao_branca;Fundamental;Zero;E1
37464;C3;Nao_branca;Medio;Zero;E1
37465;C2;Nao_branca;Fundamental;Zero;E1
37467;C2;Nao_branca;Fundamental;Zero;E1
37468;C4;Nao_branca;Superior;Zero;E1
37469;C2;Nao_branca;Fundamental;Zero;E1
37470;C4;Nao_branca;Superior;Zero;E1
37471;C4;Nao_branca;Superior;Um;E1
37472;C4;Nao_branca;Superior;Zero;E1
37473;C2;Nao_branca;Fundamental;Um;E1
37474;C1;Branca;Fundamental;Zero;E1
37477;C4;Nao_branca;Superior;Um;D1
37478;C2;Nao_branca;Fundamental;Zero;E1
37479;C3;Nao_branca;Medio;Zero;E1
37480;C1;Branca;Fundamental;Zero;E1
37481;C1;Branca;NuncaEstudou;Zero;E1
37482;C4;Nao declarado;Superior;Zero;E1
37483;C2;Nao_branca;Fundamental;Zero;E1
37484;C2;Nao_branca;Fundamental;Zero;E1
37485;C2;Nao_branca;NuncaEstudou;Um;E1
37486;C2;Nao_branca;NuncaEstudou;Zero;E1
37487;C4;Nao_branca;Superior;Um;D1
37488;C1;Branca;Superior;Zero;E1
37489;C2;Nao_branca;Fundamental;Um;E1
37490;C2;Nao_branca;Fundamental;Um;E1
37491;C2;Nao_branca;Fundamental;Zero;D1
37492;C2;Nao_branca;Fundamental;Zero;E1
37493;C3;Nao_branca;Medio;Zero;E1
37494;C2;Nao_branca;Fundamental;Um;E1
37495;C2;Nao_branca;Fundamental;Zero;E1
37496;C2;Nao_branca;Fundamental;Zero;E1
37497;C2;Nao_branca;Fundamental;Zero;E1
37498;C3;Nao_branca;Medio;Zero;E1
37499;C1;Nao declarado;Fundamental;Zero;E1
37500;C4;Nao_branca;Superior;Zero;E1
37501;C2;Nao_branca;Fundamental;Um;E1
37502;C3;Nao_branca;Medio;Zero;E1
37503;C3;Nao_branca;Medio;Um;E1
37504;C2;Nao_branca;Fundamental;Um;E1
37505;C1;Branca;Fundamental;Zero;E1
37506;C4;Nao_branca;Superior;Zero;E1
37507;C2;Nao_branca;Fundamental;Zero;E1
37508;C2;Nao_branca;Fundamental;Zero;E1
37509;C3;Nao_branca;Medio;Um;E1
37510;C2;Nao_branca;Fundamental;Zero;E1
37511;C4;Nao_branca;Superior;Um;D1
37512;C3;Nao_branca;Medio;Zero;E1
37513;C1;Branca;Fundamental;Zero;E1
37514;C2;Nao_branca;Fundamental;Zero;E1
37515;C4;Nao_branca;Superior;Um;E1
37516;C2;Nao_branca;Fundamental;Zero;E1
37517;C4;Nao_branca;Superior;Dois;D1
37519;C2;Nao_branca;Fundamental;Zero;E1
37520;C3;Nao_branca;Medio;Um;E1
37521;C1;Branca;Medio;Um;E1
37523;C1;Branca;NuncaEstudou;Zero;E1
37524;C1;Nao declarado;Fundamental;Zero;E1
37528;C3;Nao_branca;Medio;Zero;E1
37529;C2;Nao_branca;Fundamental;Zero;E1
37530;C2;Nao_branca;Fundamental;Zero;E1
37531;C2;Nao_branca;NuncaEstudou;Zero;E1
37533;C2;Nao_branca;NuncaEstudou;Zero;E1
37534;C2;Nao_branca;Fundamental;Zero;E1
37535;C3;Nao_branca;Medio;Zero;E1
37536;C4;Nao_branca;Superior;Zero;E1
37537;C1;Branca;Superior;Zero;E1
37538;C2;Nao_branca;Fundamental;Zero;E1
37539;C2;Nao_branca;Fundamental;Um;E1
37540;C1;Branca;Medio;Zero;E1
37542;C2;Nao_branca;Fundamental;Zero;E1
37543;C2;Nao_branca;Fundamental;Um;E1
37544;C2;Nao_branca;Fundamental;Um;D1
37545;C1;Branca;Medio;Um;E1
37546;C2;Nao_branca;NuncaEstudou;Zero;E1
37547;C3;Nao_branca;Medio;Zero;E1
37549;C3;Nao_branca;Medio;Zero;E1
37550;C2;Nao_branca;Fundamental;Zero;E1
37552;C1;Branca;Medio;Zero;E1
37553;C2;Nao_branca;Fundamental;Zero;E1
37554;C4;Nao_branca;Superior;Um;E1
37555;C3;Nao_branca;Medio;Zero;E1
37556;C2;Nao_branca;Fundamental;Zero;E1
37557;C1;Branca;Fundamental;Zero;E1
37559;C1;Branca;Superior;Zero;E1
37560;C2;Nao_branca;Fundamental;Zero;E1
37561;C3;Nao_branca;Medio;Um;E1
37562;C2;Nao_branca;Fundamental;Zero;D1
37563;C2;Nao_branca;Fundamental;Zero;E1
37564;C1;Branca;Fundamental;Zero;E1
37565;C4;Nao_branca;Superior;Um;E1
37566;C4;Nao_branca;Superior;Zero;E1
