;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
32381;Nao_branca;Superior;Um;D
32382;Nao_branca;FundamentalIncompleto;Zero;E
32383;Nao_branca;Medio;Zero;E
32384;Nao_branca;FundamentalIncompleto;Zero;E
32385;Nao_branca;Medio;Zero;E
32389;Nao_branca;FundamentalIncompleto;Zero;E
32393;Nao_branca;FundamentalIncompleto;Zero;E
32395;Branca;FundamentalIncompleto;Um;E
32396;Nao_branca;FundamentalIncompleto;Zero;E
32397;Nao_branca;Medio;Zero;E
32399;Nao_branca;FundamentalIncompleto;Zero;D
32400;Nao_branca;FundamentalIncompleto;Zero;E
32401;Nao_branca;Superior;Zero;E
32402;Nao declarado;FundamentalCompleto;Zero;D
32404;Nao_branca;Medio;Um;E
32405;Nao_branca;FundamentalCompleto;Zero;E
32409;Nao_branca;FundamentalIncompleto;Zero;E
32410;Nao_branca;NuncaEstudou;Zero;E
32413;Nao_branca;Medio;Dois;E
32414;Branca;Medio;Um;E
32417;Branca;Medio;Zero;E
32418;Branca;Medio;Zero;E
32419;Nao_branca;Superior;Zero;E
32420;Nao_branca;FundamentalIncompleto;Zero;E
32421;Branca;Medio;Zero;E
32423;Nao_branca;Superior;Zero;E
32425;Nao_branca;FundamentalIncompleto;Zero;E
32431;Branca;FundamentalIncompleto;Zero;E
32433;Branca;FundamentalIncompleto;Zero;E
32437;Nao_branca;FundamentalCompleto;Zero;E
32440;Nao_branca;FundamentalCompleto;Zero;E
32442;Nao_branca;Superior;Zero;E
32445;Nao_branca;FundamentalIncompleto;Zero;E
32446;Nao_branca;Medio;Um;E
32449;Nao_branca;Medio;Zero;E
32451;Nao_branca;FundamentalIncompleto;Zero;E
32452;Nao_branca;Superior;Zero;E
32453;Nao_branca;FundamentalIncompleto;Zero;E
32456;Nao_branca;Superior;Zero;E
32457;Nao_branca;Medio;Zero;E
32458;Nao_branca;FundamentalIncompleto;Zero;E
32459;Nao_branca;Medio;Zero;E
32463;Nao_branca;Medio;Um;E
32466;Nao_branca;Superior;Zero;E
32469;Nao_branca;FundamentalIncompleto;Zero;E
32470;Nao_branca;NuncaEstudou;Zero;E
32474;Nao_branca;Superior;Um;D
32477;Nao_branca;Medio;Zero;E
32478;Nao_branca;FundamentalIncompleto;Zero;E
32479;Nao_branca;FundamentalCompleto;Zero;E
32480;Branca;Superior;Zero;E
32481;Nao_branca;Medio;Zero;E
32484;Nao_branca;FundamentalIncompleto;Zero;E
32486;Nao_branca;FundamentalCompleto;Zero;E
32487;Nao_branca;Medio;Dois;E
32488;Nao_branca;FundamentalCompleto;Zero;E
32489;Nao_branca;FundamentalIncompleto;Zero;E
32492;Branca;FundamentalIncompleto;Zero;E
32495;Nao_branca;Superior;Um;D
32496;Nao_branca;FundamentalCompleto;Zero;E
32499;Nao_branca;FundamentalIncompleto;Zero;E
32500;Nao_branca;Medio;Zero;E
32501;Nao_branca;FundamentalIncompleto;Zero;E
32502;Nao_branca;Medio;Zero;E
32503;Nao_branca;FundamentalCompleto;Um;E
32505;Branca;Medio;Um;E
32506;Nao_branca;FundamentalIncompleto;Zero;E
32508;Branca;FundamentalCompleto;Zero;E
32510;Branca;Superior;Um;E
32512;Nao_branca;FundamentalIncompleto;Um;E
32514;Nao_branca;FundamentalIncompleto;Zero;E
32515;Branca;Medio;Zero;E
32517;Branca;Superior;Um;D
32519;Nao_branca;NuncaEstudou;Zero;E
32520;Branca;Superior;Zero;E
32522;Nao_branca;FundamentalCompleto;Zero;E
32524;Nao_branca;Superior;Um;E
32526;Nao_branca;Medio;Zero;E
32527;Nao_branca;FundamentalCompleto;Zero;E
32528;Nao_branca;FundamentalIncompleto;Zero;E
32531;Nao_branca;FundamentalIncompleto;Zero;E
32535;Branca;FundamentalIncompleto;Zero;E
32536;Nao_branca;FundamentalIncompleto;Zero;E
32537;Nao_branca;Medio;Um;E
32542;Nao_branca;FundamentalIncompleto;Zero;E
32544;Nao_branca;FundamentalIncompleto;Um;E
32547;Nao_branca;Superior;Zero;E
32550;Nao_branca;FundamentalIncompleto;Zero;E
32552;Nao_branca;Superior;Zero;E
32554;Nao_branca;FundamentalCompleto;Zero;E
32555;Nao_branca;FundamentalIncompleto;Zero;E
32559;Nao_branca;FundamentalCompleto;Zero;E
32560;Nao_branca;FundamentalCompleto;Zero;E
32561;Nao_branca;FundamentalCompleto;Zero;E
32563;Nao_branca;Medio;Um;E
32566;Branca;Superior;Zero;D
32571;Nao_branca;FundamentalCompleto;Zero;E
32572;Branca;FundamentalCompleto;Zero;E
32573;Branca;FundamentalIncompleto;Zero;E
32574;Branca;FundamentalIncompleto;Um;E
32575;Nao_branca;Medio;Zero;E
32579;Nao_branca;Medio;Zero;E
32582;Nao_branca;FundamentalIncompleto;Zero;E
32584;Branca;FundamentalIncompleto;Zero;E
32586;Nao_branca;Medio;Um;E
32587;Nao_branca;FundamentalCompleto;Zero;E
32589;Nao_branca;FundamentalCompleto;Zero;E
32591;Nao_branca;FundamentalCompleto;Zero;E
32593;Nao_branca;FundamentalIncompleto;Zero;E
32595;Nao_branca;NuncaEstudou;Zero;E
32597;Nao_branca;FundamentalIncompleto;Zero;E
32599;Nao_branca;NuncaEstudou;Zero;E
32601;Nao_branca;FundamentalIncompleto;Zero;E
32611;Nao_branca;FundamentalIncompleto;Zero;E
32613;Nao_branca;Superior;Zero;D
32614;Nao_branca;Medio;Zero;E
32616;Branca;FundamentalIncompleto;Zero;E
32617;Nao_branca;Medio;Um;E
32618;Nao_branca;FundamentalIncompleto;Um;E
32621;Nao_branca;Medio;Um;E
32622;Nao_branca;FundamentalCompleto;Zero;E
32628;Nao_branca;FundamentalIncompleto;Zero;E
32630;Nao_branca;Superior;Um;D
32633;Branca;Superior;Um;D
32634;Nao_branca;FundamentalIncompleto;Zero;E
32636;Nao_branca;FundamentalIncompleto;Zero;E
32637;Nao_branca;FundamentalIncompleto;Zero;E
32639;Nao_branca;FundamentalIncompleto;Zero;E
32642;Nao_branca;FundamentalIncompleto;Zero;E
32643;Nao_branca;FundamentalIncompleto;Zero;E
32645;Nao_branca;Superior;Zero;E
32646;Nao_branca;FundamentalCompleto;Zero;E
32647;Nao_branca;FundamentalCompleto;Um;E
32648;Branca;FundamentalIncompleto;Zero;E
32653;Nao_branca;FundamentalIncompleto;Zero;E
32656;Nao_branca;FundamentalCompleto;Zero;E
32657;Nao_branca;FundamentalCompleto;Um;E
32658;Nao_branca;FundamentalCompleto;Zero;E
32660;Nao_branca;FundamentalCompleto;Zero;E
32663;Nao_branca;Superior;Zero;E
32664;Branca;FundamentalIncompleto;Zero;E
32667;Branca;Medio;Zero;E
32668;Nao_branca;FundamentalCompleto;Um;E
32669;Nao_branca;Superior;Zero;E
32673;Branca;FundamentalIncompleto;Zero;E
32680;Branca;FundamentalIncompleto;Um;E
32681;Nao_branca;Medio;Zero;E
32684;Nao_branca;Medio;Zero;E
32685;Nao_branca;FundamentalIncompleto;Zero;E
32686;Nao_branca;Superior;Zero;E
32690;Nao_branca;FundamentalIncompleto;Zero;E
32691;Nao_branca;FundamentalIncompleto;Zero;E
32695;Nao_branca;Superior;Zero;E
32696;Branca;FundamentalIncompleto;Um;E
32699;Nao_branca;FundamentalIncompleto;Zero;E
32701;Nao_branca;FundamentalIncompleto;Zero;E
32702;Branca;Medio;Um;E
32704;Nao_branca;FundamentalIncompleto;Zero;E
32707;Nao_branca;FundamentalCompleto;Zero;E
32709;Nao_branca;FundamentalIncompleto;Zero;E
32710;Nao_branca;Medio;Zero;E
32712;Nao_branca;FundamentalCompleto;Zero;E
32716;Nao_branca;FundamentalIncompleto;Zero;E
32718;Nao_branca;FundamentalIncompleto;Zero;E
32722;Nao_branca;Superior;Zero;E
32723;Nao_branca;FundamentalCompleto;Zero;E
32728;Nao_branca;FundamentalIncompleto;Zero;E
32729;Nao_branca;FundamentalCompleto;Zero;E
32730;Nao_branca;Medio;Dois;C
32736;Branca;FundamentalIncompleto;Zero;E
32738;Nao_branca;Medio;Zero;E
32741;Nao_branca;FundamentalIncompleto;Zero;E
32742;Nao_branca;Superior;Um;E
32744;Nao_branca;FundamentalIncompleto;Zero;E
32747;Nao_branca;FundamentalIncompleto;Zero;E
32748;Nao_branca;FundamentalIncompleto;Zero;E
32749;Nao_branca;FundamentalIncompleto;Zero;E
32750;Nao_branca;Medio;Zero;E
32752;Nao_branca;FundamentalIncompleto;Zero;E
32754;Nao_branca;FundamentalIncompleto;Um;E
32755;Nao_branca;Medio;Zero;D
32757;Nao_branca;FundamentalCompleto;Zero;E
32758;Nao_branca;Medio;Zero;E
32759;Nao_branca;FundamentalCompleto;Zero;E
32763;Nao_branca;FundamentalCompleto;Zero;E
32764;Nao_branca;FundamentalIncompleto;Zero;E
32765;Nao_branca;FundamentalCompleto;Zero;E
32766;Branca;FundamentalIncompleto;Zero;E
32772;Branca;Superior;Um;E
32774;Nao_branca;FundamentalIncompleto;Zero;E
32775;Nao_branca;FundamentalIncompleto;Zero;E
32778;Nao_branca;Superior;Um;D
32779;Nao declarado;Medio;Zero;E
32783;Nao_branca;FundamentalCompleto;Zero;E
32784;Nao_branca;FundamentalCompleto;Zero;E
32785;Nao_branca;FundamentalCompleto;Um;E
32786;Branca;Medio;Zero;E
32790;Nao_branca;FundamentalIncompleto;Zero;E
32791;Nao_branca;NuncaEstudou;Zero;E
32792;Nao_branca;Superior;Zero;E
32793;Nao_branca;FundamentalIncompleto;Um;E
32795;Nao_branca;Superior;Zero;E
32796;Nao_branca;Superior;Zero;E
32797;Branca;FundamentalIncompleto;Zero;E
32801;Nao_branca;FundamentalCompleto;Zero;E
32802;Nao_branca;Medio;Zero;E
32804;Nao_branca;FundamentalIncompleto;Zero;E
32805;Nao_branca;FundamentalIncompleto;Zero;E
32808;Nao_branca;Medio;Zero;E
32811;Nao_branca;FundamentalCompleto;Um;E
32812;Nao_branca;FundamentalIncompleto;Zero;E
32813;Nao_branca;FundamentalIncompleto;Zero;E
32817;Nao_branca;FundamentalCompleto;Zero;E
32818;Nao_branca;FundamentalCompleto;Zero;E
32823;Nao_branca;FundamentalIncompleto;Zero;E
32825;Nao_branca;FundamentalIncompleto;Zero;E
32826;Nao_branca;FundamentalCompleto;Zero;E
32827;Nao_branca;FundamentalCompleto;Zero;E
32828;Nao_branca;FundamentalCompleto;Um;E
32830;Nao_branca;FundamentalIncompleto;Zero;E
32833;Branca;FundamentalIncompleto;Zero;E
32834;Nao_branca;NuncaEstudou;Zero;E
32837;Nao_branca;FundamentalCompleto;Um;E
32838;Nao_branca;FundamentalIncompleto;Zero;E
32841;Nao_branca;FundamentalIncompleto;Zero;E
32844;Nao_branca;FundamentalCompleto;Zero;E
32846;Branca;FundamentalIncompleto;Zero;E
32853;Nao_branca;FundamentalCompleto;Zero;E
32856;Nao_branca;FundamentalIncompleto;Um;E
32858;Nao_branca;Superior;Zero;E
32859;Branca;Medio;Zero;E
32861;Nao declarado;NuncaEstudou;Zero;E
32863;Branca;FundamentalIncompleto;Zero;E
32866;Nao_branca;FundamentalIncompleto;Zero;E
32867;Nao_branca;FundamentalIncompleto;Zero;E
32868;Nao_branca;FundamentalIncompleto;Zero;E
32871;Branca;FundamentalCompleto;Zero;E
32876;Nao_branca;FundamentalCompleto;Zero;E
32878;Nao_branca;FundamentalIncompleto;Zero;E
32884;Nao_branca;FundamentalIncompleto;Zero;E
32886;Nao_branca;Superior;Um;D
32888;Nao_branca;FundamentalIncompleto;Zero;E
32890;Nao_branca;FundamentalIncompleto;Zero;E
32893;Nao_branca;FundamentalIncompleto;Zero;E
32894;Nao_branca;FundamentalCompleto;Zero;E
32897;Nao_branca;FundamentalIncompleto;Zero;E
32898;Nao_branca;FundamentalCompleto;Zero;E
32899;Branca;Medio;Zero;E
32903;Branca;NuncaEstudou;Um;E
32904;Nao_branca;Medio;Zero;E
32912;Nao_branca;Medio;Um;E
32915;Nao_branca;FundamentalIncompleto;Um;E
32917;Branca;FundamentalCompleto;Um;E
32918;Nao_branca;NuncaEstudou;Zero;E
32921;Nao_branca;FundamentalIncompleto;Um;E
32922;Nao_branca;FundamentalCompleto;Zero;E
32923;Branca;FundamentalIncompleto;Zero;E
32924;Nao_branca;FundamentalIncompleto;Zero;E
32925;Nao_branca;FundamentalCompleto;Um;E
32928;Nao_branca;NuncaEstudou;Um;E
32929;Nao_branca;Medio;Um;E
32930;Nao_branca;Medio;Zero;D
32931;Nao_branca;FundamentalIncompleto;Zero;E
32936;Nao_branca;Superior;Um;E
32937;Branca;FundamentalCompleto;Zero;E
32938;Nao_branca;NuncaEstudou;Um;E
32942;Nao_branca;Medio;Zero;E
32944;Nao_branca;FundamentalIncompleto;Zero;E
32945;Nao_branca;FundamentalCompleto;Um;E
32946;Nao declarado;Superior;Um;D
32947;Nao_branca;FundamentalCompleto;Zero;E
32952;Nao_branca;FundamentalIncompleto;Zero;E
32954;Nao_branca;FundamentalIncompleto;Zero;E
32957;Nao_branca;FundamentalIncompleto;Zero;E
32963;Nao_branca;FundamentalIncompleto;Zero;E
32964;Branca;FundamentalIncompleto;Zero;E
32966;Branca;FundamentalCompleto;Zero;E
32970;Nao_branca;Superior;Zero;E
32973;Nao_branca;FundamentalIncompleto;Zero;E
32976;Nao_branca;Medio;Zero;E
32979;Nao_branca;FundamentalCompleto;Zero;E
32982;Nao_branca;Superior;Zero;E
32983;Nao_branca;FundamentalIncompleto;Zero;E
32989;Nao_branca;FundamentalIncompleto;Um;E
32990;Nao_branca;FundamentalIncompleto;Zero;E
32991;Nao_branca;FundamentalIncompleto;Zero;E
32997;Nao_branca;FundamentalIncompleto;Zero;E
33002;Nao_branca;FundamentalCompleto;Zero;E
33010;Nao_branca;Medio;Zero;E
33013;Nao_branca;Medio;Um;E
33015;Nao_branca;FundamentalIncompleto;Zero;E
33017;Nao_branca;Medio;Um;E
33018;Nao_branca;FundamentalIncompleto;Zero;E
33019;Branca;FundamentalIncompleto;Zero;E
33020;Nao_branca;Medio;Zero;E
33022;Nao_branca;FundamentalCompleto;Zero;E
33025;Nao_branca;FundamentalCompleto;Zero;E
33028;Nao_branca;FundamentalIncompleto;Zero;E
33029;Branca;FundamentalCompleto;Um;E
33030;Nao_branca;FundamentalIncompleto;Zero;E
33034;Branca;Superior;Um;E
33035;Branca;Medio;Um;E
33038;Branca;FundamentalCompleto;Zero;E
33040;Nao_branca;FundamentalIncompleto;Zero;E
33042;Nao_branca;Medio;Zero;E
33043;Nao_branca;FundamentalCompleto;Zero;E
33044;Nao_branca;FundamentalIncompleto;Zero;E
33050;Nao_branca;FundamentalIncompleto;Zero;E
33051;Branca;FundamentalIncompleto;Zero;E
33052;Nao_branca;FundamentalIncompleto;Zero;E
33054;Branca;FundamentalIncompleto;Zero;E
33055;Nao_branca;FundamentalIncompleto;Zero;E
33056;Branca;Medio;Dois;E
33059;Nao_branca;FundamentalIncompleto;Zero;E
33065;Nao_branca;Medio;Zero;E
33067;Nao_branca;Medio;Zero;E
33069;Nao_branca;FundamentalCompleto;Zero;E
33072;Nao_branca;Medio;Zero;E
33074;Nao_branca;FundamentalIncompleto;Um;E
33076;Nao_branca;Superior;Zero;E
33077;Nao_branca;Medio;Um;E
33079;Branca;FundamentalIncompleto;Zero;E
33080;Nao_branca;FundamentalCompleto;Um;E
33082;Nao_branca;FundamentalIncompleto;Zero;E
33083;Nao_branca;FundamentalIncompleto;Um;E
33084;Nao_branca;Medio;Zero;E
33087;Nao_branca;FundamentalIncompleto;Zero;E
33089;Nao_branca;FundamentalCompleto;Zero;E
33091;Branca;Medio;Um;E
33095;Branca;Superior;Zero;E
33097;Nao_branca;FundamentalIncompleto;Zero;E
33099;Nao_branca;FundamentalCompleto;Dois;E
33101;Nao_branca;FundamentalIncompleto;Zero;E
33103;Nao_branca;Medio;Zero;D
33104;Nao_branca;FundamentalIncompleto;Zero;E
33105;Nao_branca;FundamentalIncompleto;Zero;E
33107;Nao_branca;FundamentalIncompleto;Zero;E
33109;Nao_branca;FundamentalIncompleto;Zero;E
33111;Nao_branca;FundamentalCompleto;Zero;E
33112;Branca;FundamentalIncompleto;Zero;E
33116;Nao_branca;Superior;Zero;E
33117;Nao_branca;FundamentalIncompleto;Zero;E
33119;Branca;FundamentalIncompleto;Zero;E
33122;Branca;Medio;Zero;E
33123;Nao_branca;Medio;Zero;E
33124;Nao_branca;FundamentalIncompleto;Zero;E
33125;Nao_branca;Superior;Zero;E
33126;Nao_branca;FundamentalIncompleto;Zero;E
33128;Nao_branca;FundamentalCompleto;Zero;E
33129;Nao_branca;FundamentalIncompleto;Zero;E
33130;Branca;Medio;Zero;E
33131;Nao_branca;FundamentalIncompleto;Zero;E
33134;Nao_branca;FundamentalIncompleto;Um;E
33138;Nao_branca;FundamentalIncompleto;Zero;E
33144;Nao_branca;NuncaEstudou;Zero;E
33145;Nao_branca;Medio;Um;E
33146;Nao_branca;FundamentalIncompleto;Zero;E
33147;Nao_branca;FundamentalIncompleto;Zero;E
33148;Nao_branca;Medio;Zero;E
33150;Nao_branca;FundamentalCompleto;Zero;E
33154;Nao_branca;FundamentalIncompleto;Zero;E
33156;Branca;FundamentalCompleto;Um;E
33157;Branca;FundamentalCompleto;Zero;E
33158;Nao_branca;Medio;Zero;E
33160;Nao_branca;FundamentalIncompleto;Zero;E
33161;Nao_branca;FundamentalIncompleto;Zero;E
33163;Nao_branca;FundamentalIncompleto;Zero;E
33164;Nao_branca;Superior;Um;E
33165;Nao_branca;FundamentalCompleto;Zero;E
33166;Nao_branca;FundamentalIncompleto;Zero;E
33171;Nao_branca;FundamentalCompleto;Zero;E
33174;Nao_branca;Medio;Zero;E
33175;Nao_branca;FundamentalIncompleto;Zero;E
33176;Branca;Medio;Dois;E
33177;Nao_branca;Medio;Zero;E
33178;Nao_branca;Superior;Zero;E
33179;Nao_branca;Medio;Zero;E
33183;Nao_branca;Superior;Zero;E
33185;Nao_branca;FundamentalCompleto;Um;E
33186;Nao_branca;Medio;Zero;E
33189;Nao_branca;FundamentalCompleto;Um;E
33192;Nao_branca;Medio;Zero;E
33193;Nao_branca;Medio;Zero;E
33194;Nao_branca;NuncaEstudou;Zero;E
33196;Nao_branca;FundamentalIncompleto;Zero;E
33197;Branca;FundamentalIncompleto;Zero;E
33198;Nao_branca;FundamentalIncompleto;Zero;E
33199;Nao_branca;Superior;Zero;E
33203;Nao_branca;FundamentalIncompleto;Zero;E
33204;Nao_branca;FundamentalIncompleto;Zero;E
33207;Nao_branca;FundamentalIncompleto;Zero;E
33209;Nao_branca;FundamentalIncompleto;Zero;E
33211;Nao_branca;Medio;Zero;E
33213;Branca;FundamentalIncompleto;Zero;E
33215;Nao_branca;Superior;Um;E
33217;Nao_branca;FundamentalIncompleto;Zero;E
33220;Nao_branca;FundamentalIncompleto;Um;E
33222;Nao_branca;FundamentalCompleto;Zero;E
33224;Nao_branca;Medio;Zero;E
33234;Nao_branca;Medio;Zero;E
33236;Nao_branca;FundamentalIncompleto;Zero;E
33238;Nao_branca;FundamentalIncompleto;Um;E
33239;Nao_branca;FundamentalIncompleto;Zero;E
33242;Nao_branca;Medio;Um;E
33243;Nao_branca;FundamentalIncompleto;Zero;E
33244;Nao_branca;Medio;Zero;E
33246;Nao_branca;FundamentalCompleto;Zero;E
33250;Nao_branca;FundamentalCompleto;Zero;E
33252;Nao_branca;FundamentalIncompleto;Zero;E
33256;Nao declarado;Superior;Zero;E
33257;Nao_branca;Superior;Zero;E
33258;Nao_branca;FundamentalIncompleto;Zero;E
33259;Nao declarado;FundamentalCompleto;Zero;E
33260;Nao_branca;FundamentalIncompleto;Zero;E
33261;Nao_branca;FundamentalCompleto;Zero;E
33262;Nao_branca;FundamentalIncompleto;Zero;E
33264;Nao_branca;Superior;Um;E
33269;Nao_branca;FundamentalIncompleto;Zero;E
33270;Nao_branca;FundamentalCompleto;Zero;E
33273;Nao_branca;FundamentalCompleto;Zero;E
33274;Nao_branca;FundamentalIncompleto;Zero;E
33279;Nao_branca;FundamentalIncompleto;Zero;E
33280;Nao_branca;Superior;Um;E
33285;Nao_branca;FundamentalCompleto;Zero;E
33286;Branca;FundamentalIncompleto;Zero;E
33288;Nao_branca;FundamentalIncompleto;Zero;E
33289;Nao_branca;FundamentalIncompleto;Um;E
33290;Nao_branca;FundamentalIncompleto;Um;E
33291;Nao_branca;NuncaEstudou;Zero;E
33292;Branca;Medio;Zero;E
33293;Nao_branca;FundamentalIncompleto;Zero;E
33299;Nao_branca;FundamentalCompleto;Zero;E
33302;Nao_branca;FundamentalCompleto;Zero;E
33304;Nao_branca;FundamentalCompleto;Zero;E
33305;Nao_branca;Medio;Um;E
33307;Branca;Medio;Zero;E
33309;Nao_branca;Superior;Um;D
33312;Nao_branca;Medio;Zero;E
33314;Branca;Medio;Zero;E
33318;Nao_branca;FundamentalCompleto;Zero;E
33322;Branca;FundamentalCompleto;Zero;E
33323;Nao_branca;Medio;Zero;E
33324;Nao_branca;FundamentalIncompleto;Zero;E
33331;Branca;FundamentalCompleto;Um;E
33333;Nao_branca;FundamentalCompleto;Zero;E
33335;Nao_branca;FundamentalCompleto;Um;E
33336;Nao_branca;Medio;Zero;E
33338;Branca;Medio;Zero;E
33339;Nao_branca;FundamentalIncompleto;Zero;E
33340;Nao_branca;NuncaEstudou;Zero;E
33341;Nao_branca;FundamentalIncompleto;Um;E
33343;Nao_branca;FundamentalIncompleto;Um;E
33344;Nao_branca;FundamentalCompleto;Zero;E
33345;Nao_branca;FundamentalIncompleto;Um;E
33347;Nao_branca;Medio;Zero;E
33350;Branca;Superior;Zero;E
33354;Nao_branca;FundamentalCompleto;Um;E
33355;Nao_branca;Superior;Zero;E
33357;Nao_branca;Medio;Zero;E
33359;Nao_branca;FundamentalIncompleto;Zero;E
33362;Nao_branca;FundamentalCompleto;Zero;E
33363;Nao_branca;FundamentalIncompleto;Zero;E
33365;Branca;Superior;Zero;E
33368;Nao_branca;NuncaEstudou;Zero;E
33370;Nao_branca;Superior;Zero;E
33374;Nao_branca;NuncaEstudou;Zero;E
33377;Nao_branca;Superior;Zero;E
33378;Branca;Superior;Zero;E
33386;Nao declarado;Superior;Zero;E
33390;Nao_branca;FundamentalIncompleto;Zero;E
33393;Nao_branca;FundamentalIncompleto;Um;E
33402;Nao_branca;FundamentalCompleto;Dois;E
33403;Nao_branca;FundamentalCompleto;Um;E
33408;Nao_branca;Superior;Zero;E
33410;Nao_branca;Medio;Um;E
33412;Nao_branca;FundamentalIncompleto;Zero;E
33414;Nao_branca;Superior;Zero;E
33416;Nao_branca;Medio;Zero;E
33418;Branca;FundamentalCompleto;Zero;E
33420;Nao_branca;FundamentalIncompleto;Zero;E
33422;Branca;FundamentalIncompleto;Zero;E
33426;Nao_branca;FundamentalIncompleto;Um;E
33427;Nao_branca;FundamentalIncompleto;Um;E
33432;Nao_branca;Superior;Zero;E
33433;Nao_branca;Medio;Um;E
33434;Nao_branca;FundamentalIncompleto;Zero;E
33435;Nao_branca;FundamentalCompleto;Zero;E
33438;Nao_branca;FundamentalCompleto;Um;E
33439;Nao declarado;Superior;Zero;E
33441;Nao_branca;FundamentalIncompleto;Zero;E
33447;Nao_branca;FundamentalIncompleto;Zero;E
33451;Nao declarado;Superior;Zero;E
33452;Branca;Medio;Zero;E
33453;Branca;Superior;Um;E
33454;Nao_branca;Medio;Zero;E
33458;Nao_branca;Medio;Zero;E
33459;Nao_branca;FundamentalIncompleto;Zero;E
33462;Nao_branca;Medio;Zero;E
33465;Nao_branca;FundamentalIncompleto;Zero;E
33469;Nao_branca;FundamentalIncompleto;Zero;E
33471;Nao_branca;Medio;Um;E
33475;Nao_branca;NuncaEstudou;Zero;E
33477;Nao_branca;FundamentalIncompleto;Zero;E
33478;Nao_branca;FundamentalCompleto;Zero;E
33479;Nao_branca;FundamentalIncompleto;Um;E
33482;Nao_branca;FundamentalIncompleto;Zero;E
33486;Nao_branca;FundamentalCompleto;Um;E
33487;Branca;FundamentalIncompleto;Zero;E
33492;Nao_branca;FundamentalIncompleto;Zero;E
33493;Nao_branca;Medio;Zero;D
33494;Nao_branca;NuncaEstudou;Zero;E
33500;Nao_branca;Medio;Zero;E
33501;Nao_branca;FundamentalIncompleto;Zero;E
33502;Nao_branca;FundamentalIncompleto;Zero;E
33505;Nao declarado;Superior;Zero;E
33507;Nao_branca;FundamentalCompleto;Um;E
33508;Nao_branca;Medio;Zero;E
33510;Nao_branca;FundamentalIncompleto;Zero;E
33511;Branca;Medio;Zero;E
33513;Nao_branca;FundamentalCompleto;Um;E
33514;Nao_branca;FundamentalIncompleto;Zero;E
33517;Branca;Medio;Zero;E
33518;Branca;Medio;Um;D
33529;Nao_branca;FundamentalCompleto;Zero;E
33530;Nao_branca;Medio;Zero;E
33534;Nao declarado;Medio;Zero;E
33538;Nao_branca;FundamentalIncompleto;Zero;E
33539;Nao_branca;FundamentalIncompleto;Zero;E
33542;Branca;FundamentalIncompleto;Um;E
33547;Nao_branca;FundamentalIncompleto;Zero;E
33548;Nao_branca;Medio;Zero;E
33549;Nao_branca;FundamentalCompleto;Zero;E
33550;Branca;Superior;Zero;E
33552;Nao_branca;Superior;Zero;E
33555;Branca;FundamentalIncompleto;Zero;E
33557;Branca;Superior;Zero;E
33558;Nao_branca;Superior;Zero;E
33560;Nao_branca;NuncaEstudou;Zero;E
33562;Nao_branca;Medio;Um;E
33565;Branca;Superior;Zero;D
33567;Nao_branca;FundamentalIncompleto;Zero;E
33568;Nao_branca;FundamentalIncompleto;Zero;E
33569;Nao_branca;FundamentalCompleto;Zero;E
33571;Nao_branca;FundamentalCompleto;Zero;E
33572;Nao_branca;FundamentalIncompleto;Zero;E
33573;Nao_branca;FundamentalIncompleto;Zero;E
33574;Nao_branca;FundamentalIncompleto;Zero;E
33576;Nao_branca;FundamentalCompleto;Zero;E
33577;Branca;NuncaEstudou;Zero;E
33578;Nao_branca;Medio;Zero;E
33583;Branca;Superior;Um;E
33585;Nao_branca;FundamentalIncompleto;Zero;E
33591;Nao_branca;FundamentalIncompleto;Zero;E
33592;Nao_branca;FundamentalIncompleto;Zero;E
33593;Branca;Medio;Zero;E
33599;Nao_branca;Medio;Zero;E
33600;Nao_branca;FundamentalIncompleto;Zero;E
33604;Nao declarado;FundamentalCompleto;Um;E
33605;Nao_branca;Medio;Um;E
33606;Nao_branca;FundamentalIncompleto;Zero;E
33607;Nao declarado;Superior;Zero;E
33611;Nao_branca;Medio;Zero;E
33612;Branca;FundamentalIncompleto;Um;E
33614;Nao_branca;Superior;Zero;E
33617;Nao_branca;FundamentalCompleto;Um;E
33621;Nao_branca;FundamentalCompleto;Zero;E
33624;Nao_branca;FundamentalCompleto;Zero;E
33625;Nao_branca;FundamentalIncompleto;Zero;E
33626;Nao_branca;Medio;Zero;E
33627;Nao_branca;FundamentalIncompleto;Zero;E
33631;Nao_branca;FundamentalIncompleto;Um;E
33634;Branca;Medio;Zero;E
33638;Nao_branca;Medio;Um;E
33640;Branca;Medio;Zero;E
33641;Nao_branca;NuncaEstudou;Zero;E
33642;Nao_branca;FundamentalIncompleto;Um;E
33647;Nao_branca;FundamentalCompleto;Zero;E
33648;Nao_branca;Medio;Zero;D
33651;Nao_branca;Superior;Um;E
33652;Nao_branca;Medio;Zero;D
33653;Nao_branca;FundamentalIncompleto;Zero;E
33654;Nao_branca;Medio;Um;E
33655;Nao_branca;Medio;Um;E
33656;Nao_branca;FundamentalCompleto;Zero;E
33659;Nao_branca;FundamentalIncompleto;Zero;E
33661;Branca;FundamentalCompleto;Zero;E
33668;Nao_branca;FundamentalIncompleto;Zero;E
33669;Nao_branca;FundamentalIncompleto;Zero;E
33670;Nao_branca;FundamentalIncompleto;Zero;E
33673;Nao_branca;FundamentalCompleto;Zero;E
