;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
44705;Branca;Fundamental;1;E1
44706;Nao_branca;Fundamental;0;E1
44708;Nao_branca;Medio;1;D1
44709;Branca;Superior;2;C1
44710;Nao_branca;Fundamental;1;E1
44711;Branca;Medio;1;E1
44713;Branca;Superior;1;D1
44714;Nao_branca;Medio;2;D1
44715;Branca;Fundamental;1;D1
44716;Nao_branca;NuncaEstudou;1;E1
44718;Branca;Fundamental;0;D1
44721;Branca;Fundamental;0;E1
44722;Nao_branca;Medio;1;E1
44723;Nao_branca;Fundamental;0;E1
44724;Branca;Superior;1;D1
44726;Nao_branca;Medio;1;D1
44727;Branca;Medio;1;D1
44730;Branca;Fundamental;1;E1
44735;Nao_branca;Fundamental;0;E1
44736;Branca;Fundamental;1;E1
44738;Branca;Fundamental;0;E1
44739;Nao_branca;Fundamental;1;D1
44740;Nao_branca;Fundamental;0;E1
44741;Branca;Fundamental;0;E1
44742;Nao_branca;Fundamental;0;E1
44743;Nao_branca;Medio;0;E1
44744;Nao_branca;Fundamental;0;E1
44746;Nao_branca;Fundamental;1;E1
44747;Nao_branca;Fundamental;2;E1
44748;Nao_branca;Superior;0;D1
44750;Nao_branca;Fundamental;1;E1
44751;Nao_branca;Fundamental;2;D1
44752;Nao_branca;Fundamental;0;E1
44753;Nao_branca;Fundamental;1;E1
44754;Branca;Superior;1;E1
44755;Branca;Fundamental;1;E1
44756;Branca;Medio;1;C1
44757;Branca;Fundamental;1;E1
44758;Nao_branca;Medio;0;E1
44760;Nao_branca;Medio;1;D1
44764;Nao_branca;Medio;0;E1
44765;Branca;Fundamental;1;E1
44767;Nao_branca;Superior;1;E1
44770;Branca;Superior;1;D1
44771;Nao_branca;Fundamental;1;D1
44772;Nao_branca;Medio;0;E1
44773;Branca;Fundamental;0;E1
44774;Nao_branca;Medio;1;D1
44777;Nao_branca;Medio;1;D1
44778;Branca;Superior;1;C1
44779;Nao_branca;Medio;1;E1
44780;Nao_branca;Medio;1;E1
44781;Nao_branca;Superior;1;D1
44782;Branca;Fundamental;0;A1
44783;Nao_branca;Fundamental;1;E1
44784;Branca;Medio;1;D1
44785;Nao_branca;Fundamental;0;E1
44786;Nao_branca;Medio;1;E1
44787;Branca;Fundamental;1;E1
44788;Nao_branca;Medio;1;E1
44789;Branca;Fundamental;0;E1
44791;Branca;Medio;1;D1
44792;Branca;Medio;0;E1
44793;Nao_branca;Medio;1;E1
44795;Nao_branca;Fundamental;1;E1
44796;Nao declarado;Superior;0;C1
44797;Nao_branca;Medio;1;E1
44799;Nao_branca;Medio;1;D1
44800;Branca;Fundamental;1;D1
44801;Branca;Fundamental;0;E1
44802;Branca;Medio;1;D1
44803;Nao_branca;Superior;0;D1
44804;Nao_branca;Medio;1;E1
44806;Nao_branca;Fundamental;1;D1
44808;Nao_branca;Medio;1;D1
44809;Nao_branca;Medio;1;E1
44810;Branca;Medio;1;E1
44812;Nao_branca;Fundamental;1;E1
44814;Branca;Fundamental;0;E1
44815;Branca;Fundamental;0;E1
44816;Nao_branca;Fundamental;1;E1
44817;Nao_branca;Fundamental;0;E1
44820;Branca;Fundamental;1;E1
44821;Nao_branca;NuncaEstudou;0;D1
44822;Nao_branca;Fundamental;1;E1
44824;Nao_branca;Medio;1;C1
44825;Nao_branca;Medio;1;E1
44826;Branca;Fundamental;0;E1
44827;Nao_branca;Medio;2;D1
44828;Branca;Fundamental;0;E1
44829;Nao_branca;Fundamental;1;E1
44830;Nao_branca;Fundamental;0;E1
44831;Nao_branca;Superior;0;D1
44832;Nao_branca;Fundamental;0;E1
44833;Branca;Superior;1;C1
44836;Nao_branca;Fundamental;1;D1
44837;Branca;Superior;1;D1
44838;Branca;Fundamental;1;E1
44840;Branca;Medio;0;E1
44841;Nao_branca;Medio;1;E1
44842;Branca;Fundamental;1;E1
44844;Nao_branca;Fundamental;1;E1
44845;Nao_branca;Fundamental;0;E1
44846;Branca;Fundamental;0;E1
44847;Nao_branca;Fundamental;0;E1
44849;Nao_branca;Fundamental;1;E1
44851;Branca;Medio;0;E1
44852;Branca;Medio;0;E1
44854;Nao_branca;Medio;0;E1
44855;Branca;Medio;1;D1
44856;Nao_branca;Fundamental;1;E1
44857;Nao_branca;Fundamental;1;E1
44858;Nao_branca;Fundamental;1;E1
44859;Nao_branca;Fundamental;1;D1
44860;Nao_branca;Fundamental;1;E1
44861;Nao_branca;Medio;0;E1
44864;Nao_branca;Superior;1;E1
44865;Branca;Medio;1;E1
44866;Nao_branca;Medio;1;D1
44868;Nao_branca;Medio;1;E1
44869;Branca;Medio;0;E1
44873;Branca;Fundamental;1;C1
44874;Nao_branca;Fundamental;1;E1
44877;Nao_branca;Superior;3;C1
44878;Branca;Medio;1;D1
44879;Nao_branca;Medio;0;E1
44881;Branca;Fundamental;0;E1
44883;Nao_branca;NuncaEstudou;0;D1
44884;Nao_branca;Fundamental;0;E1
44885;Nao_branca;Fundamental;1;E1
44886;Branca;Medio;1;E1
44888;Nao_branca;Fundamental;1;E1
44889;Branca;Superior;1;D1
44890;Branca;Superior;1;C1
44891;Branca;Fundamental;0;E1
44894;Nao_branca;Superior;1;D1
44895;Branca;Fundamental;0;D1
44896;Nao_branca;Fundamental;0;E1
44897;Nao_branca;Fundamental;1;D1
44899;Nao_branca;Fundamental;0;E1
44900;Branca;Fundamental;0;E1
44901;Branca;Fundamental;0;D1
44902;Nao declarado;Fundamental;1;D1
44903;Branca;Medio;0;D1
44905;Nao_branca;Fundamental;1;E1
44909;Branca;Fundamental;0;E1
44910;Nao_branca;Superior;1;E1
44911;Nao_branca;Medio;1;E1
44912;Nao_branca;Superior;0;E1
44913;Nao_branca;Fundamental;0;E1
44914;Branca;Fundamental;0;E1
44915;Branca;Fundamental;1;E1
44916;Branca;Superior;0;D1
44918;Branca;Medio;0;C1
44919;Branca;Medio;1;E1
44920;Branca;Fundamental;0;E1
44921;Branca;Fundamental;1;E1
44922;Nao_branca;Fundamental;1;E1
44923;Branca;Fundamental;0;D1
44924;Nao_branca;Fundamental;1;D1
44925;Nao declarado;Medio;1;E1
44926;Nao_branca;Fundamental;0;E1
44927;Nao_branca;Fundamental;1;E1
44928;Branca;Medio;1;B1
44929;Nao_branca;Fundamental;1;E1
44930;Nao_branca;Fundamental;0;E1
44931;Nao_branca;Fundamental;0;E1
44932;Branca;Fundamental;1;E1
44934;Nao_branca;Medio;0;E1
44937;Branca;Medio;1;D1
44938;Nao_branca;Fundamental;1;E1
44939;Nao_branca;Medio;1;E1
44940;Nao_branca;Fundamental;1;E1
44941;Nao_branca;Medio;0;E1
44942;Nao_branca;Fundamental;0;E1
44944;Branca;Superior;1;D1
44945;Nao_branca;Fundamental;0;D1
44946;Branca;Fundamental;0;E1
44947;Nao_branca;Superior;1;D1
44948;Nao_branca;Medio;1;E1
44949;Branca;Medio;1;E1
44950;Branca;Fundamental;0;E1
44951;Branca;Superior;2;C1
44953;Branca;Fundamental;0;E1
44955;Nao_branca;Fundamental;0;E1
44956;Nao_branca;Fundamental;0;E1
44957;Nao_branca;Medio;1;C1
44958;Nao_branca;Fundamental;2;E1
44959;Nao_branca;Superior;1;D1
44960;Nao_branca;Fundamental;0;E1
44961;Branca;Fundamental;1;C1
44962;Nao_branca;Medio;1;E1
44963;Branca;Superior;0;E1
44964;Nao_branca;Medio;0;E1
44966;Branca;Fundamental;0;C1
44967;Branca;Fundamental;1;D1
44969;Branca;Superior;1;C1
44970;Nao_branca;Medio;1;D1
44971;Nao declarado;Medio;1;C1
44972;Branca;Fundamental;1;E1
44974;Branca;Medio;2;C1
44975;Branca;Medio;1;C1
44976;Branca;Fundamental;1;D1
44977;Nao_branca;Fundamental;2;D1
44980;Nao_branca;Fundamental;0;E1
44981;Nao_branca;Medio;1;E1
44983;Branca;Superior;1;D1
44984;Nao_branca;Superior;1;C1
44986;Nao_branca;Fundamental;0;E1
44987;Nao_branca;Medio;1;E1
44988;Nao_branca;Fundamental;0;E1
44989;Nao_branca;Fundamental;1;E1
44990;Nao_branca;Medio;1;E1
44991;Nao_branca;Fundamental;1;E1
44992;Nao_branca;Medio;1;E1
44993;Branca;Medio;1;E1
44994;Branca;Medio;0;E1
44995;Nao_branca;Fundamental;0;D1
44996;Nao_branca;Fundamental;3;D1
44997;Branca;Medio;1;D1
44998;Branca;Medio;1;D1
44999;Nao_branca;Medio;1;D1
45001;Nao_branca;Fundamental;1;E1
45004;Branca;Fundamental;1;E1
45005;Branca;Fundamental;1;E1
45006;Nao_branca;Fundamental;1;D1
45007;Branca;Fundamental;1;E1
45008;Branca;Medio;0;E1
45011;Nao declarado;Fundamental;1;D1
45012;Nao_branca;Medio;0;D1
45013;Nao_branca;Fundamental;0;E1
45015;Nao_branca;Medio;1;E1
45016;Nao_branca;Fundamental;1;E1
45017;Nao_branca;Medio;0;E1
45018;Nao_branca;Fundamental;1;E1
45019;Branca;Fundamental;0;E1
45020;Branca;Fundamental;0;E1
45021;Nao_branca;Fundamental;1;E1
45022;Branca;Medio;0;E1
45023;Nao_branca;NuncaEstudou;1;E1
45024;Nao_branca;Medio;0;E1
45025;Nao_branca;Medio;0;E1
45026;Nao_branca;Fundamental;0;E1
45027;Nao_branca;Fundamental;1;D1
45028;Nao_branca;Fundamental;0;E1
45029;Nao_branca;Fundamental;1;E1
45030;Nao_branca;Fundamental;0;E1
45032;Branca;Medio;0;E1
45033;Nao_branca;Fundamental;2;E1
45034;Nao_branca;NuncaEstudou;1;E1
45035;Nao_branca;Fundamental;0;E1
45038;Nao_branca;Fundamental;1;E1
45039;Branca;Medio;1;E1
45041;Branca;Superior;1;E1
45042;Nao_branca;Medio;1;E1
45043;Nao_branca;Superior;1;D1
45044;Nao_branca;Medio;1;D1
45045;Branca;Fundamental;1;E1
45046;Branca;Fundamental;1;D1
45047;Nao_branca;Superior;1;C1
45049;Branca;Fundamental;0;E1
45050;Nao_branca;Fundamental;0;E1
45052;Branca;Medio;1;D1
45053;Nao_branca;Fundamental;1;E1
45055;Nao_branca;Medio;1;D1
45060;Branca;Medio;1;D1
45061;Nao_branca;Fundamental;0;E1
45062;Branca;Superior;1;E1
45063;Branca;Medio;1;E1
45065;Nao_branca;Fundamental;0;E1
45066;Branca;Fundamental;0;E1
45067;Nao_branca;Medio;1;E1
45068;Branca;Fundamental;3;D1
45070;Nao_branca;Fundamental;1;E1
45071;Branca;Fundamental;1;E1
45072;Nao_branca;Fundamental;1;E1
45073;Nao_branca;Fundamental;0;D1
45075;Nao_branca;Medio;1;E1
45076;Nao_branca;Fundamental;0;E1
45077;Nao_branca;Medio;2;D1
45079;Nao_branca;Fundamental;1;E1
45080;Nao_branca;Fundamental;0;D1
45081;Nao_branca;Fundamental;1;E1
45083;Nao_branca;Fundamental;0;E1
45084;Nao_branca;Fundamental;1;D1
45085;Nao_branca;Fundamental;0;E1
45086;Nao_branca;NuncaEstudou;1;E1
45089;Nao_branca;Fundamental;0;E1
45091;Nao_branca;Fundamental;0;E1
45092;Nao_branca;Medio;1;D1
45094;Branca;Medio;0;D1
45096;Nao_branca;Fundamental;0;E1
45097;Nao_branca;Medio;1;E1
45098;Nao_branca;Fundamental;1;D1
45100;Nao_branca;Medio;1;E1
45101;Nao_branca;Superior;1;D1
45102;Branca;Fundamental;1;E1
45103;Branca;NuncaEstudou;0;E1
45104;Nao_branca;Superior;0;E1
45106;Nao_branca;Fundamental;1;D1
45107;Nao_branca;Fundamental;0;E1
45108;Nao_branca;Medio;0;E1
45111;Nao_branca;Medio;1;E1
45112;Nao declarado;Superior;1;D1
45115;Branca;Fundamental;0;E1
45116;Branca;Medio;1;D1
45117;Branca;Superior;0;E1
45118;Nao_branca;Medio;0;E1
45119;Branca;Superior;1;C1
45121;Branca;Fundamental;0;E1
45122;Branca;Medio;0;E1
45124;Branca;Superior;1;D1
45125;Nao_branca;Medio;2;E1
45126;Nao declarado;Medio;1;D1
45127;Nao_branca;Medio;1;E1
45128;Branca;Fundamental;1;D1
45130;Nao_branca;Fundamental;1;E1
45131;Nao_branca;Fundamental;1;E1
45133;Nao_branca;Fundamental;0;E1
45134;Nao_branca;Fundamental;0;E1
45135;Nao_branca;Medio;0;E1
45136;Nao_branca;Superior;1;C1
45137;Nao_branca;Medio;1;E1
45139;Branca;Fundamental;0;E1
45140;Nao_branca;Medio;1;E1
45141;Nao_branca;Medio;2;D1
45142;Branca;Fundamental;0;E1
45144;Branca;Fundamental;0;E1
45145;Nao_branca;Fundamental;0;D1
45146;Branca;Fundamental;0;E1
45148;Nao_branca;Fundamental;0;E1
45150;Nao declarado;Fundamental;0;E1
45154;Branca;Fundamental;0;E1
45157;Nao_branca;Fundamental;0;E1
45158;Branca;Superior;1;E1
45159;Branca;Fundamental;1;D1
45161;Nao_branca;Medio;1;E1
45162;Nao_branca;Fundamental;1;E1
45163;Branca;Medio;0;E1
45164;Nao_branca;Fundamental;0;C1
45166;Nao_branca;Superior;1;E1
45167;Branca;Fundamental;1;E1
45168;Nao_branca;Medio;0;E1
45169;Branca;Medio;1;C1
45170;Branca;Superior;2;C1
45171;Nao_branca;Fundamental;1;E1
45172;Nao_branca;Fundamental;0;E1
45173;Nao_branca;Medio;0;E1
45174;Nao_branca;Fundamental;0;E1
45176;Branca;Fundamental;0;E1
45177;Nao_branca;Fundamental;0;E1
45178;Nao_branca;Fundamental;1;E1
45180;Nao_branca;Fundamental;0;E1
45183;Nao_branca;Superior;1;E1
45184;Branca;Fundamental;1;D1
45185;Branca;Medio;1;E1
45186;Nao_branca;Medio;0;E1
45191;Branca;Superior;1;D1
45197;Nao_branca;Fundamental;1;D1
45202;Nao_branca;Fundamental;1;C1
45204;Branca;Superior;1;D1
45205;Nao_branca;Fundamental;1;D1
45206;Nao_branca;Medio;1;E1
45207;Nao_branca;Medio;1;E1
45209;Nao_branca;Fundamental;1;D1
45210;Nao_branca;Fundamental;1;D1
45212;Nao_branca;Medio;0;E1
45213;Branca;Fundamental;1;E1
45214;Nao_branca;Medio;1;C1
45215;Nao_branca;Fundamental;0;E1
45216;Branca;Fundamental;0;D1
45217;Nao_branca;Medio;0;E1
45221;Nao_branca;Fundamental;0;E1
45222;Nao_branca;Fundamental;0;E1
45223;Nao_branca;Fundamental;0;E1
45224;Branca;Fundamental;1;C1
45225;Nao_branca;Fundamental;1;E1
45226;Nao_branca;Medio;1;E1
45227;Nao_branca;Medio;1;D1
45228;Nao_branca;Fundamental;2;E1
45229;Branca;Fundamental;1;E1
45230;Nao_branca;Fundamental;0;E1
45231;Branca;Fundamental;1;E1
45232;Nao_branca;Fundamental;0;E1
45233;Nao_branca;Superior;1;E1
45234;Nao_branca;Fundamental;0;E1
45237;Nao_branca;Medio;1;E1
45238;Branca;Medio;1;D1
45239;Branca;Medio;1;D1
45240;Branca;Fundamental;0;E1
45241;Branca;Fundamental;1;E1
45242;Branca;Medio;1;E1
45243;Branca;Fundamental;2;E1
45245;Nao_branca;Medio;0;E1
45247;Nao_branca;Medio;0;D1
45248;Nao_branca;Fundamental;1;D1
45249;Nao_branca;Fundamental;1;D1
45251;Branca;Fundamental;2;D1
45252;Nao_branca;Medio;0;C1
45255;Nao_branca;Medio;0;E1
45256;Branca;Fundamental;0;E1
45259;Nao_branca;Fundamental;1;D1
45260;Nao_branca;Fundamental;0;D1
45266;Branca;Fundamental;3;D1
45268;Nao_branca;Medio;0;E1
45269;Nao_branca;Medio;2;B1
45270;Nao_branca;Medio;1;D1
45271;Branca;Fundamental;0;E1
45273;Nao_branca;Medio;2;D1
45276;Nao_branca;Fundamental;0;E1
45277;Branca;Fundamental;2;D1
45279;Branca;Fundamental;1;E1
45280;Nao_branca;Superior;0;E1
45281;Nao_branca;Fundamental;1;E1
45282;Nao_branca;Fundamental;1;E1
45283;Nao_branca;Fundamental;0;E1
45285;Nao_branca;Fundamental;1;E1
45287;Nao_branca;Fundamental;0;E1
45289;Nao_branca;Superior;1;C1
45290;Nao_branca;Fundamental;1;E1
45292;Nao_branca;Fundamental;1;D1
45293;Branca;Superior;1;E1
45294;Nao_branca;Fundamental;0;E1
45296;Nao_branca;Fundamental;0;E1
45297;Branca;Fundamental;1;E1
45298;Nao_branca;Fundamental;1;E1
45299;Branca;Fundamental;1;E1
45300;Branca;Fundamental;1;D1
45301;Nao_branca;Fundamental;1;E1
45302;Nao_branca;Fundamental;0;C1
45303;Branca;Superior;0;D1
45304;Branca;Fundamental;1;E1
45305;Nao_branca;Fundamental;1;E1
45306;Branca;Medio;0;E1
45307;Branca;Medio;1;E1
45308;Nao_branca;Medio;0;E1
45310;Branca;Superior;1;C1
45312;Nao_branca;Fundamental;1;D1
45313;Nao_branca;Fundamental;0;E1
45314;Nao_branca;Fundamental;1;D1
45315;Nao_branca;Fundamental;1;E1
45316;Nao_branca;Fundamental;2;D1
45317;Nao_branca;Medio;1;D1
45318;Branca;Medio;1;D1
45319;Nao_branca;Medio;0;E1
45320;Nao_branca;Fundamental;1;E1
45323;Nao_branca;Fundamental;1;E1
45324;Branca;Fundamental;1;E1
45325;Branca;Medio;1;E1
45326;Branca;Medio;0;E1
45328;Branca;Fundamental;1;E1
45330;Branca;Fundamental;1;E1
45333;Branca;Fundamental;0;E1
45335;Nao_branca;Superior;1;D1
45336;Branca;Superior;0;E1
45339;Nao_branca;Fundamental;0;E1
45340;Nao_branca;Superior;1;E1
45341;Nao_branca;Medio;0;D1
45344;Nao_branca;Fundamental;1;E1
45345;Branca;Superior;1;E1
45347;Nao_branca;Fundamental;0;E1
45349;Nao_branca;Medio;0;E1
45350;Nao_branca;Superior;1;D1
45351;Nao_branca;Fundamental;1;E1
45352;Branca;Superior;1;E1
45353;Nao_branca;Medio;1;D1
45354;Nao_branca;Medio;1;E1
45355;Nao_branca;Fundamental;0;E1
45357;Nao_branca;Medio;1;D1
45360;Nao_branca;Fundamental;0;E1
45363;Nao_branca;Fundamental;1;D1
45364;Branca;Fundamental;0;E1
45365;Nao_branca;Superior;0;D1
45366;Nao_branca;Fundamental;0;E1
45368;Nao_branca;Fundamental;0;E1
45369;Nao_branca;Medio;0;E1
45370;Branca;Fundamental;0;E1
45372;Branca;Fundamental;0;E1
45373;Nao_branca;Medio;0;D1
45374;Nao_branca;Fundamental;1;E1
45375;Nao_branca;Fundamental;1;E1
45376;Nao_branca;Medio;0;E1
45378;Nao_branca;Medio;0;E1
45379;Nao_branca;Superior;1;E1
45380;Nao_branca;Fundamental;1;E1
45381;Nao_branca;Fundamental;1;D1
45383;Branca;Medio;1;D1
45384;Branca;Medio;2;D1
45386;Branca;Superior;1;E1
45387;Nao_branca;Superior;1;D1
45388;Nao_branca;NuncaEstudou;0;E1
45389;Nao_branca;Medio;1;C1
45390;Nao_branca;Fundamental;1;D1
45391;Nao declarado;Fundamental;1;E1
45392;Nao_branca;Fundamental;1;E1
45393;Branca;Fundamental;1;D1
45396;Nao_branca;Fundamental;2;D1
45397;Nao_branca;Medio;1;E1
45399;Nao_branca;NuncaEstudou;0;E1
45401;Branca;Superior;0;C1
45402;Nao_branca;Fundamental;0;D1
45404;Nao_branca;Medio;0;D1
45405;Branca;Fundamental;1;D1
45406;Branca;Fundamental;0;E1
45407;Branca;Fundamental;0;E1
45408;Branca;Fundamental;1;E1
45409;Nao_branca;Fundamental;1;D1
45410;Nao_branca;Fundamental;0;E1
45411;Branca;Medio;0;E1
45412;Nao_branca;Fundamental;0;E1
45413;Branca;Superior;1;D1
45414;Nao_branca;Fundamental;1;E1
45415;Nao_branca;Medio;1;E1
45416;Nao_branca;Fundamental;1;E1
45417;Branca;Medio;1;E1
45421;Branca;Fundamental;2;E1
45422;Nao_branca;Fundamental;1;E1
45424;Nao_branca;Fundamental;0;E1
45425;Branca;Superior;0;E1
45426;Nao_branca;Fundamental;1;D1
45427;Nao_branca;Medio;1;E1
45428;Nao_branca;Fundamental;0;E1
45430;Branca;Medio;0;E1
45431;Nao_branca;Fundamental;0;E1
45433;Nao_branca;Fundamental;0;E1
45435;Nao_branca;Fundamental;0;E1
45437;Nao_branca;Fundamental;0;E1
45438;Nao_branca;Fundamental;0;E1
45442;Branca;Superior;1;D1
45443;Nao declarado;Medio;1;E1
45445;Nao_branca;Medio;0;D1
45447;Branca;Fundamental;1;D1
45448;Nao_branca;Fundamental;0;E1
45449;Nao_branca;Fundamental;0;E1
45453;Nao_branca;Superior;1;C1
45455;Branca;Medio;0;E1
45456;Branca;Fundamental;0;E1
45457;Nao_branca;Medio;0;D1
45458;Nao_branca;Superior;1;E1
45459;Branca;Fundamental;1;C1
45460;Branca;Fundamental;1;D1
45461;Branca;Fundamental;1;E1
45464;Branca;Fundamental;1;D1
45465;Nao_branca;Medio;1;E1
45467;Nao_branca;Superior;1;D1
45469;Nao_branca;Medio;1;E1
45470;Nao_branca;Medio;0;E1
45471;Nao_branca;Medio;1;E1
45472;Branca;Medio;1;D1
45473;Branca;Medio;1;C1
45474;Nao_branca;Medio;0;D1
45478;Nao_branca;Fundamental;0;D1
45479;Nao_branca;Fundamental;0;E1
45480;Nao_branca;Medio;1;D1
45482;Branca;Fundamental;0;E1
45485;Nao_branca;Medio;0;E1
45486;Nao_branca;Fundamental;0;E1
45487;Nao_branca;Fundamental;1;E1
45488;Nao_branca;Fundamental;0;D1
45490;Nao_branca;Medio;1;E1
45491;Nao_branca;Medio;1;D1
45492;Nao_branca;Superior;1;C1
45494;Nao_branca;Fundamental;0;E1
45495;Branca;Fundamental;1;E1
45498;Branca;Medio;0;D1
45500;Branca;Fundamental;0;E1
45501;Nao_branca;Fundamental;0;E1
45502;Nao_branca;Medio;1;E1
45505;Nao_branca;Fundamental;1;D1
45507;Nao_branca;NuncaEstudou;0;E1
45510;Branca;Fundamental;0;D1
45511;Nao_branca;Fundamental;1;E1
45512;Nao_branca;Superior;1;D1
45514;Nao declarado;Fundamental;0;E1
45516;Nao_branca;Fundamental;0;E1
45517;Branca;Medio;1;D1
45520;Nao_branca;Fundamental;0;E1
45522;Nao_branca;Superior;2;C1
45524;Branca;Fundamental;1;E1
45525;Nao_branca;Fundamental;1;E1
45526;Nao_branca;Fundamental;1;E1
45528;Nao_branca;Superior;3;C1
45529;Nao_branca;Medio;1;E1
45530;Nao_branca;Medio;1;E1
45531;Nao_branca;Fundamental;0;E1
45532;Nao_branca;Fundamental;1;E1
45533;Nao_branca;Fundamental;0;E1
45534;Branca;Medio;1;E1
45535;Branca;Fundamental;1;E1
45537;Nao_branca;Fundamental;1;E1
45538;Branca;Fundamental;1;E1
45540;Branca;Fundamental;0;E1
45541;Branca;Fundamental;1;C1
45544;Branca;Fundamental;2;D1
45547;Nao_branca;Superior;1;D1
45548;Nao_branca;Fundamental;0;E1
45549;Branca;Fundamental;0;D1
45550;Branca;Medio;1;E1
45551;Branca;Fundamental;0;E1
45552;Nao_branca;Fundamental;1;E1
45553;Nao_branca;Fundamental;1;D1
45554;Nao_branca;Fundamental;1;D1
45556;Branca;Superior;1;D1
45557;Nao_branca;Fundamental;1;E1
45560;Nao_branca;Fundamental;0;E1
45562;Branca;Medio;0;E1
45563;Branca;Fundamental;0;E1
45564;Branca;Fundamental;1;E1
45566;Branca;Medio;1;E1
45568;Nao_branca;Fundamental;0;E1
45569;Branca;Fundamental;0;E1
45570;Branca;Fundamental;0;E1
45571;Branca;Medio;1;E1
45573;Branca;Superior;0;E1
45575;Nao_branca;Fundamental;0;E1
45576;Nao_branca;Fundamental;0;E1
45577;Branca;Medio;1;C1
45578;Nao_branca;Superior;1;E1
45580;Branca;Fundamental;1;E1
45581;Nao_branca;Fundamental;0;E1
45582;Nao_branca;Medio;0;E1
45583;Branca;Fundamental;0;E1
45586;Nao_branca;Fundamental;0;E1
45587;Branca;Medio;1;E1
45588;Nao_branca;Fundamental;1;E1
45590;Nao_branca;Fundamental;1;E1
45591;Branca;Fundamental;1;E1
45592;Nao_branca;Fundamental;1;C1
45593;Nao_branca;Superior;1;E1
45594;Nao_branca;Fundamental;1;E1
45597;Nao_branca;Fundamental;0;E1
45599;Nao_branca;Superior;0;E1
45600;Nao_branca;Superior;1;E1
45601;Nao_branca;Medio;1;E1
45602;Branca;Fundamental;1;E1
45605;Branca;Medio;1;E1
45607;Branca;Medio;1;E1
45608;Nao_branca;Superior;2;E1
45609;Nao_branca;Medio;1;D1
45611;Nao_branca;Medio;1;E1
45612;Nao_branca;Fundamental;1;E1
45613;Branca;Fundamental;0;E1
45614;Nao_branca;Medio;2;D1
45615;Branca;Medio;1;D1
45618;Nao_branca;Medio;1;D1
45619;Nao_branca;Fundamental;0;E1
45620;Branca;Superior;1;C1
45621;Nao_branca;Fundamental;0;E1
45622;Branca;Fundamental;1;E1
45623;Branca;Medio;1;D1
45624;Branca;Medio;1;E1
45625;Nao_branca;Fundamental;0;E1
45626;Nao_branca;Superior;1;E1
45628;Branca;Superior;1;C1
45629;Branca;Fundamental;1;D1
45630;Nao_branca;Fundamental;1;E1
45631;Nao_branca;Medio;3;C1
45632;Branca;Fundamental;1;E1
45634;Nao_branca;Medio;1;D1
45636;Nao_branca;Fundamental;0;D1
45637;Nao_branca;Fundamental;1;E1
45638;Nao_branca;Medio;1;E1
45639;Branca;Fundamental;0;D1
45640;Nao_branca;Fundamental;1;E1
45645;Nao_branca;Superior;1;D1
45646;Nao_branca;Medio;1;E1
45647;Branca;Fundamental;1;C1
45649;Nao_branca;Fundamental;1;E1
45652;Nao_branca;Fundamental;0;C1
45653;Branca;Medio;1;D1
45655;Branca;Fundamental;0;E1
45657;Nao_branca;Fundamental;0;E1
45658;Branca;Superior;2;D1
45659;Branca;Fundamental;1;C1
45661;Branca;Medio;1;E1
45662;Branca;Medio;1;E1
45663;Branca;Medio;1;C1
45665;Branca;Superior;1;E1
45666;Nao_branca;Fundamental;1;E1
45667;Branca;Fundamental;1;E1
45668;Branca;Superior;1;D1
45670;Nao_branca;Fundamental;1;D1
45671;Branca;Medio;1;E1
45672;Branca;Superior;0;E1
45673;Nao_branca;Fundamental;1;E1
45674;Nao_branca;Fundamental;1;E1
45675;Nao declarado;Fundamental;0;E1
45677;Nao_branca;Fundamental;1;E1
45678;Nao_branca;Fundamental;0;D1
45679;Nao_branca;Medio;1;E1
45681;Nao_branca;Medio;1;E1
45682;Nao_branca;Fundamental;0;E1
45683;Branca;Fundamental;0;E1
45685;Nao_branca;Fundamental;1;E1
45686;Branca;Fundamental;1;D1
45687;Nao_branca;NuncaEstudou;0;E1
45688;Nao_branca;Fundamental;0;E1
45690;Nao_branca;Medio;1;E1
45691;Nao_branca;Medio;1;E1
45692;Branca;Fundamental;1;E1
45695;Branca;Fundamental;1;E1
45699;Nao_branca;Superior;2;E1
45700;Branca;Fundamental;1;E1
45702;Branca;Medio;1;E1
45703;Branca;Medio;1;E1
45704;Nao_branca;Fundamental;0;E1
45705;Nao_branca;Medio;1;E1
45706;Nao_branca;Medio;1;E1
45707;Branca;Medio;1;E1
45708;Branca;Superior;1;C1
45709;Nao_branca;Fundamental;0;E1
45710;Nao_branca;Fundamental;0;E1
45711;Branca;Fundamental;0;E1
45712;Nao_branca;Fundamental;1;E1
45713;Nao_branca;Fundamental;0;E1
45714;Nao_branca;Fundamental;0;D1
45716;Nao_branca;Superior;0;E1
45717;Branca;Superior;2;C1
45719;Branca;Superior;1;E1
45721;Nao_branca;Medio;0;E1
45722;Branca;Superior;1;C1
45723;Nao_branca;Fundamental;1;E1
45724;Nao_branca;Fundamental;0;E1
45725;Branca;Medio;1;D1
45728;Branca;Superior;2;D1
45729;Nao_branca;Superior;1;C1
45730;Branca;Fundamental;0;D1
45731;Branca;Superior;2;C1
45732;Nao_branca;Superior;0;E1
45733;Nao_branca;Fundamental;0;E1
45734;Nao_branca;Superior;0;E1
45735;Nao_branca;Superior;0;E1
45736;Nao_branca;Fundamental;1;E1
