;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
8837;Branca;FundamentalCompleto;Um;E
8838;Nao_branca;FundamentalCompleto;Um;E
8839;Nao_branca;FundamentalCompleto;Zero;E
8840;Nao_branca;FundamentalCompleto;Zero;E
8841;Branca;FundamentalCompleto;Zero;E
8842;Nao_branca;Medio;Um;E
8843;Nao_branca;FundamentalIncompleto;Zero;E
8844;Branca;Medio;Um;E
8846;Branca;Superior;Zero;D
8847;Nao_branca;Medio;Um;E
8850;Nao_branca;Medio;Um;D
8851;Branca;NuncaEstudou;Um;E
8852;Nao_branca;Superior;Um;E
8853;Nao_branca;FundamentalIncompleto;Zero;E
8854;Nao_branca;FundamentalIncompleto;Zero;E
8856;Nao_branca;FundamentalIncompleto;Zero;E
8859;Nao_branca;Medio;Zero;E
8860;Nao_branca;FundamentalIncompleto;Zero;E
8862;Nao_branca;Superior;Um;D
8863;Branca;NuncaEstudou;Zero;E
8864;Nao_branca;FundamentalIncompleto;Zero;E
8867;Nao_branca;Medio;Zero;E
8869;Branca;FundamentalCompleto;Zero;E
8870;Nao_branca;Medio;Zero;E
8872;Nao_branca;FundamentalIncompleto;Zero;E
8873;Nao_branca;FundamentalCompleto;Zero;E
8874;Nao_branca;FundamentalIncompleto;Um;E
8875;Nao_branca;FundamentalIncompleto;Zero;E
8876;Nao_branca;FundamentalIncompleto;Zero;E
8878;Nao_branca;Medio;Zero;E
8879;Nao_branca;Medio;Um;E
8880;Nao_branca;Superior;Dois;D
8881;Nao_branca;FundamentalIncompleto;Zero;E
8882;Nao_branca;FundamentalIncompleto;Zero;E
8883;Nao_branca;Superior;Zero;E
8885;Nao_branca;FundamentalIncompleto;Zero;E
8887;Branca;Medio;Zero;E
8888;Nao_branca;Superior;Zero;E
8889;Nao_branca;FundamentalIncompleto;Zero;E
8891;Nao_branca;FundamentalCompleto;Zero;E
8893;Nao_branca;Medio;Um;D
8896;Nao_branca;Medio;Zero;E
8897;Nao_branca;Superior;Zero;E
8899;Nao_branca;FundamentalIncompleto;Zero;E
8900;Nao_branca;FundamentalCompleto;Zero;E
8901;Nao_branca;FundamentalCompleto;Zero;E
8904;Nao_branca;FundamentalIncompleto;Zero;E
8905;Branca;FundamentalCompleto;Zero;E
8909;Branca;Medio;Um;E
8910;Nao_branca;FundamentalIncompleto;Zero;E
8911;Branca;Medio;Zero;E
8912;Nao_branca;FundamentalIncompleto;Zero;E
8914;Nao_branca;FundamentalIncompleto;Zero;E
8917;Nao_branca;FundamentalIncompleto;Zero;E
8918;Nao_branca;Medio;Zero;E
8920;Branca;Medio;Um;E
8921;Nao_branca;Medio;Um;E
8922;Nao_branca;Superior;Um;D
8923;Nao_branca;Medio;Um;E
8924;Nao_branca;Medio;Zero;E
8925;Branca;Medio;Zero;E
8926;Branca;FundamentalIncompleto;Um;E
8928;Nao_branca;FundamentalIncompleto;Zero;E
8930;Nao_branca;FundamentalCompleto;Zero;E
8931;Nao_branca;FundamentalIncompleto;Zero;E
8932;Nao_branca;Superior;Zero;E
8938;Branca;FundamentalIncompleto;Zero;E
8939;Branca;FundamentalIncompleto;Zero;E
8941;Branca;Superior;Zero;E
8942;Nao_branca;FundamentalIncompleto;Zero;E
8943;Nao_branca;FundamentalIncompleto;Zero;E
8944;Nao_branca;FundamentalCompleto;Zero;E
8946;Nao_branca;Superior;Zero;E
8947;Nao_branca;FundamentalIncompleto;Zero;E
8948;Nao_branca;Medio;Zero;E
8949;Branca;FundamentalIncompleto;Zero;E
8950;Branca;FundamentalCompleto;Zero;E
8951;Nao_branca;Superior;Zero;E
8952;Nao_branca;FundamentalIncompleto;Um;E
8953;Branca;Medio;Zero;E
8954;Nao_branca;FundamentalCompleto;Zero;E
8955;Nao_branca;Medio;Zero;D
8956;Branca;Superior;Um;E
8957;Nao_branca;Medio;Zero;E
8958;Nao_branca;FundamentalIncompleto;Zero;E
8959;Nao_branca;FundamentalCompleto;Zero;E
8960;Nao_branca;FundamentalIncompleto;Zero;E
8962;Nao_branca;Medio;Um;E
8963;Nao_branca;Superior;Um;E
8964;Nao_branca;FundamentalIncompleto;Zero;E
8965;Nao_branca;FundamentalCompleto;Zero;E
8966;Nao_branca;FundamentalIncompleto;Zero;E
8967;Nao_branca;FundamentalIncompleto;Zero;E
8968;Branca;FundamentalIncompleto;Dois;E
8970;Nao_branca;FundamentalIncompleto;Zero;E
8971;Nao_branca;FundamentalIncompleto;Zero;E
8972;Branca;Medio;Zero;E
8973;Nao_branca;FundamentalCompleto;Zero;E
8974;Nao_branca;Superior;Zero;E
8978;Nao_branca;Medio;Um;E
8982;Nao_branca;FundamentalCompleto;Zero;E
8983;Nao_branca;Medio;Um;E
8984;Branca;FundamentalIncompleto;Zero;E
8985;Branca;FundamentalIncompleto;Um;E
8986;Nao_branca;NuncaEstudou;Zero;E
8989;Nao_branca;FundamentalIncompleto;Zero;E
8991;Nao_branca;FundamentalIncompleto;Zero;E
8993;Nao_branca;FundamentalIncompleto;Zero;E
8994;Nao_branca;FundamentalCompleto;Zero;E
8996;Nao_branca;FundamentalCompleto;Um;E
8998;Branca;Medio;Zero;E
9000;Nao_branca;FundamentalIncompleto;Um;E
9001;Nao_branca;FundamentalIncompleto;Zero;E
9002;Nao_branca;FundamentalIncompleto;Zero;E
9003;Nao_branca;Medio;Zero;E
9006;Nao_branca;FundamentalCompleto;Zero;E
9007;Branca;FundamentalIncompleto;Um;E
9009;Branca;Medio;Um;E
9010;Nao_branca;FundamentalCompleto;Zero;E
9011;Nao_branca;FundamentalIncompleto;Zero;E
9012;Nao_branca;FundamentalIncompleto;Zero;E
9013;Nao_branca;FundamentalIncompleto;Zero;E
9016;Nao_branca;Superior;Zero;E
9017;Nao_branca;FundamentalCompleto;Zero;E
9018;Nao_branca;FundamentalIncompleto;Um;E
9019;Branca;Superior;Zero;E
9020;Nao_branca;FundamentalIncompleto;Zero;E
9022;Nao_branca;Superior;Zero;E
9023;Nao_branca;FundamentalIncompleto;Zero;E
9024;Nao_branca;FundamentalIncompleto;Zero;E
9025;Nao_branca;FundamentalIncompleto;Zero;E
9026;Nao_branca;Medio;Zero;E
9028;Nao_branca;Medio;Zero;E
9029;Branca;Superior;Um;D
9032;Nao_branca;FundamentalIncompleto;Zero;E
9033;Nao_branca;FundamentalIncompleto;Zero;E
9034;Branca;FundamentalCompleto;Zero;E
9037;Nao_branca;Medio;Zero;E
9040;Nao_branca;FundamentalCompleto;Zero;E
9042;Nao_branca;Medio;Zero;E
9043;Nao_branca;FundamentalIncompleto;Um;E
9044;Branca;Medio;Um;E
9046;Nao_branca;Medio;Zero;E
9047;Nao_branca;Medio;Zero;D
9048;Nao_branca;FundamentalIncompleto;Zero;E
9052;Nao_branca;FundamentalCompleto;Zero;E
9054;Nao_branca;Superior;Zero;E
9055;Nao_branca;FundamentalCompleto;Zero;E
9056;Nao_branca;FundamentalIncompleto;Zero;E
9057;Nao_branca;FundamentalIncompleto;Um;D
9058;Nao_branca;FundamentalIncompleto;Zero;E
9060;Nao_branca;FundamentalCompleto;Zero;E
9061;Nao_branca;FundamentalCompleto;Um;D
9063;Nao_branca;Medio;Zero;E
9066;Nao_branca;FundamentalIncompleto;Zero;E
9067;Nao_branca;FundamentalCompleto;Zero;E
9068;Nao_branca;NuncaEstudou;Zero;E
9069;Nao_branca;FundamentalCompleto;Zero;E
9071;Nao_branca;FundamentalCompleto;Zero;E
9074;Nao_branca;FundamentalIncompleto;Zero;E
9075;Nao_branca;Medio;Zero;E
9076;Nao_branca;FundamentalIncompleto;Zero;E
9077;Nao_branca;FundamentalIncompleto;Zero;E
9078;Branca;FundamentalIncompleto;Zero;E
9079;Nao_branca;FundamentalCompleto;Zero;E
9080;Nao_branca;FundamentalIncompleto;Zero;E
9081;Nao_branca;Superior;Zero;E
9083;Nao_branca;Medio;Um;D
9084;Nao_branca;FundamentalIncompleto;Zero;E
9085;Nao declarado;Superior;Zero;E
9086;Nao_branca;Superior;Zero;E
9089;Nao_branca;Superior;Zero;E
9090;Nao_branca;FundamentalIncompleto;Zero;E
9091;Branca;Medio;Zero;E
9094;Branca;Medio;Zero;E
9096;Nao_branca;Superior;Um;E
9097;Nao_branca;Medio;Zero;E
9099;Nao_branca;Superior;Zero;E
9101;Nao_branca;FundamentalCompleto;Zero;E
9102;Nao_branca;FundamentalIncompleto;Zero;E
9104;Branca;Medio;Um;E
9105;Nao_branca;FundamentalIncompleto;Zero;E
9106;Branca;Superior;Zero;D
9107;Nao_branca;FundamentalCompleto;Zero;E
9108;Branca;FundamentalCompleto;Dois;E
9111;Branca;NuncaEstudou;Um;E
9112;Nao_branca;Medio;Um;E
9113;Nao_branca;FundamentalIncompleto;Zero;E
9114;Branca;FundamentalIncompleto;Um;E
9115;Nao_branca;FundamentalCompleto;Zero;E
9116;Nao_branca;FundamentalIncompleto;Zero;E
9117;Nao_branca;Medio;Zero;E
9120;Nao_branca;FundamentalIncompleto;Zero;E
9121;Branca;FundamentalIncompleto;Zero;E
9122;Branca;Medio;Zero;E
9124;Nao_branca;FundamentalCompleto;Zero;E
9125;Nao_branca;FundamentalCompleto;Zero;E
9127;Branca;FundamentalCompleto;Zero;E
9128;Branca;Medio;Zero;E
9130;Nao_branca;Superior;Um;D
9132;Branca;FundamentalCompleto;Zero;E
9134;Branca;FundamentalIncompleto;Zero;E
9135;Nao declarado;FundamentalCompleto;Zero;E
9136;Branca;Medio;Zero;E
9137;Nao_branca;Medio;Zero;D
9138;Branca;Superior;Dois;D
9139;Nao_branca;FundamentalIncompleto;Um;E
9142;Branca;Superior;Zero;D
9143;Nao_branca;Medio;Um;E
9144;Nao_branca;FundamentalIncompleto;Zero;E
9145;Nao_branca;FundamentalIncompleto;Zero;E
9146;Branca;Medio;Zero;E
9147;Nao_branca;Medio;Um;C
9148;Nao_branca;FundamentalCompleto;Zero;E
9150;Nao_branca;FundamentalIncompleto;Zero;E
9151;Nao_branca;FundamentalIncompleto;Zero;E
9152;Nao_branca;NuncaEstudou;Zero;E
9153;Branca;Medio;Zero;E
9154;Nao_branca;FundamentalCompleto;Zero;E
9156;Branca;Medio;Zero;E
9157;Nao_branca;FundamentalIncompleto;Zero;E
9160;Branca;FundamentalIncompleto;Zero;E
9161;Nao_branca;FundamentalCompleto;Zero;E
9163;Nao_branca;Superior;Zero;E
9164;Nao_branca;NuncaEstudou;Zero;E
9165;Nao_branca;FundamentalIncompleto;Zero;E
9167;Nao_branca;FundamentalIncompleto;Um;E
9169;Nao_branca;FundamentalIncompleto;Zero;E
9170;Nao_branca;FundamentalCompleto;Um;E
9172;Branca;Medio;Um;E
9174;Nao_branca;FundamentalIncompleto;Zero;E
9177;Nao_branca;FundamentalIncompleto;Zero;E
9178;Nao_branca;Superior;Um;C
9179;Nao_branca;FundamentalIncompleto;Zero;E
9180;Nao_branca;FundamentalIncompleto;Zero;E
9182;Nao_branca;Medio;Um;E
9183;Nao_branca;FundamentalCompleto;Dois;E
9184;Nao_branca;Medio;Um;E
9186;Nao_branca;FundamentalIncompleto;Zero;E
9189;Nao_branca;Medio;Um;E
9191;Nao_branca;FundamentalIncompleto;Um;E
9192;Nao_branca;Medio;Um;E
9193;Nao_branca;Medio;Um;E
9194;Branca;FundamentalIncompleto;Zero;E
9196;Nao_branca;FundamentalCompleto;Zero;E
9198;Nao_branca;FundamentalIncompleto;Zero;E
9199;Nao_branca;FundamentalIncompleto;Um;E
9200;Nao_branca;Medio;Zero;E
9202;Branca;Superior;Zero;E
9204;Nao_branca;FundamentalCompleto;Um;E
9206;Branca;FundamentalCompleto;Um;E
9208;Nao_branca;FundamentalIncompleto;Zero;E
9209;Nao_branca;Medio;Um;E
9211;Nao_branca;FundamentalIncompleto;Zero;E
9212;Nao_branca;FundamentalIncompleto;Zero;D
9213;Nao_branca;Superior;Zero;E
9214;Nao_branca;FundamentalCompleto;Zero;E
9215;Branca;Superior;Um;E
9216;Nao_branca;Medio;Um;E
9219;Nao_branca;FundamentalIncompleto;Zero;E
9220;Nao_branca;FundamentalIncompleto;Um;E
9223;Nao_branca;FundamentalCompleto;Zero;E
9225;Nao_branca;Medio;Zero;E
9228;Branca;FundamentalIncompleto;Zero;E
9229;Branca;Superior;Zero;E
9230;Branca;Superior;Zero;E
9232;Nao_branca;FundamentalIncompleto;Zero;E
9233;Nao_branca;FundamentalCompleto;Zero;E
9234;Nao_branca;Medio;Zero;E
9235;Nao_branca;FundamentalCompleto;Zero;E
9237;Nao_branca;Superior;Um;E
9238;Branca;FundamentalIncompleto;Zero;E
9239;Branca;FundamentalCompleto;Zero;D
9240;Nao_branca;Medio;Zero;E
9241;Nao_branca;FundamentalIncompleto;Zero;E
9242;Branca;Superior;Um;E
9243;Nao_branca;Medio;Zero;E
9247;Nao_branca;FundamentalIncompleto;Zero;E
9248;Nao_branca;FundamentalIncompleto;Zero;E
9249;Nao_branca;FundamentalIncompleto;Zero;E
9250;Branca;FundamentalCompleto;Um;E
9251;Nao_branca;Superior;Um;D
9252;Nao_branca;FundamentalIncompleto;Um;E
9253;Branca;Medio;Zero;D
9254;Nao_branca;FundamentalIncompleto;Zero;E
9255;Nao_branca;Medio;Zero;E
9256;Nao_branca;FundamentalIncompleto;Zero;E
9257;Nao_branca;Medio;Zero;E
9258;Nao_branca;NuncaEstudou;Um;E
9261;Branca;Medio;Zero;E
9262;Nao_branca;Superior;Dois;D
9266;Nao_branca;FundamentalIncompleto;Zero;E
9267;Branca;Medio;Zero;E
9268;Nao_branca;FundamentalIncompleto;Zero;E
9272;Nao_branca;Superior;Zero;E
9274;Nao_branca;FundamentalCompleto;Zero;E
9276;Nao_branca;FundamentalIncompleto;Zero;E
9277;Branca;FundamentalIncompleto;Zero;E
9279;Nao_branca;FundamentalIncompleto;Zero;E
9281;Branca;FundamentalIncompleto;Zero;E
9282;Nao_branca;Medio;Zero;E
9283;Nao_branca;FundamentalCompleto;Zero;E
9284;Branca;Medio;Zero;E
9285;Branca;FundamentalIncompleto;Um;E
9288;Nao declarado;FundamentalCompleto;Zero;E
9289;Nao_branca;FundamentalIncompleto;Zero;E
9290;Nao_branca;Superior;Zero;E
9292;Nao_branca;FundamentalIncompleto;Zero;E
9293;Nao_branca;FundamentalIncompleto;Zero;E
9294;Nao_branca;Medio;Um;E
9295;Nao_branca;Medio;Zero;E
9297;Nao_branca;NuncaEstudou;Zero;E
9298;Nao_branca;Superior;Zero;E
9301;Nao_branca;FundamentalCompleto;Um;E
9302;Nao_branca;FundamentalIncompleto;Zero;E
9303;Nao_branca;Superior;Zero;E
9304;Nao_branca;Medio;Um;E
9308;Nao_branca;FundamentalIncompleto;Zero;E
9309;Branca;FundamentalIncompleto;Zero;E
9310;Nao_branca;Medio;Zero;E
9311;Nao_branca;FundamentalCompleto;Zero;E
9316;Nao_branca;FundamentalIncompleto;Zero;E
9318;Nao_branca;Superior;Zero;E
9319;Nao_branca;FundamentalCompleto;Um;C
9320;Branca;FundamentalIncompleto;Um;E
9321;Branca;Medio;Zero;E
9322;Nao_branca;FundamentalCompleto;Zero;E
9323;Nao_branca;FundamentalCompleto;Zero;E
9324;Nao_branca;FundamentalIncompleto;Zero;E
9325;Nao_branca;FundamentalIncompleto;Zero;E
9330;Nao_branca;FundamentalCompleto;Zero;E
9331;Branca;FundamentalCompleto;Zero;E
9332;Nao_branca;Medio;Zero;E
9333;Nao_branca;Medio;Zero;E
9335;Nao_branca;Superior;Zero;E
9337;Nao declarado;Medio;Zero;E
9338;Nao_branca;FundamentalIncompleto;Zero;E
9340;Nao_branca;Medio;Um;E
9342;Nao_branca;Medio;Zero;E
9343;Nao_branca;FundamentalIncompleto;Um;E
9347;Nao_branca;Medio;Um;E
9348;Nao_branca;FundamentalIncompleto;Zero;E
9351;Branca;Medio;Um;E
9353;Nao_branca;Medio;Um;E
9354;Nao_branca;FundamentalCompleto;Zero;E
9357;Nao_branca;FundamentalIncompleto;Zero;E
9360;Nao_branca;Medio;Zero;E
9361;Nao_branca;Medio;Um;E
9363;Nao_branca;FundamentalIncompleto;Zero;E
9364;Nao declarado;Medio;Um;E
9366;Nao_branca;Medio;Zero;E
9368;Nao_branca;NuncaEstudou;Zero;E
9371;Branca;Medio;Um;E
9373;Nao_branca;Superior;Zero;E
9374;Branca;FundamentalIncompleto;Zero;E
9375;Nao_branca;FundamentalIncompleto;Zero;E
9377;Branca;FundamentalCompleto;Zero;E
9380;Nao_branca;Medio;Zero;E
9381;Branca;Medio;Um;E
9382;Branca;Medio;Dois;D
9386;Nao_branca;Superior;Zero;E
9387;Nao_branca;Superior;Um;D
9388;Nao_branca;Superior;Zero;E
9389;Nao_branca;FundamentalCompleto;Um;E
9390;Nao_branca;Medio;Zero;E
9391;Nao_branca;Medio;Zero;E
9392;Nao_branca;FundamentalIncompleto;Zero;E
9395;Nao_branca;Medio;Zero;E
9397;Nao_branca;Superior;Um;E
9398;Nao_branca;FundamentalIncompleto;Zero;E
9399;Nao declarado;FundamentalCompleto;Zero;E
9400;Nao_branca;FundamentalCompleto;Zero;E
9401;Nao_branca;NuncaEstudou;Zero;E
9403;Branca;FundamentalIncompleto;Zero;E
9404;Nao_branca;FundamentalIncompleto;Zero;E
9406;Nao_branca;Superior;Zero;E
9407;Nao_branca;Superior;Um;E
9409;Nao_branca;FundamentalIncompleto;Zero;E
9410;Nao_branca;Superior;Zero;E
9412;Nao_branca;FundamentalCompleto;Um;E
9413;Nao_branca;FundamentalCompleto;Zero;E
9416;Nao_branca;FundamentalIncompleto;Zero;E
9417;Branca;Superior;Um;D
9418;Nao_branca;FundamentalIncompleto;Zero;E
9419;Nao declarado;FundamentalIncompleto;Zero;E
9421;Nao declarado;Medio;Zero;E
9422;Nao_branca;FundamentalCompleto;Zero;E
9425;Nao_branca;Medio;Zero;E
9426;Branca;FundamentalIncompleto;Zero;E
9427;Nao_branca;FundamentalIncompleto;Zero;E
9428;Branca;Medio;Zero;E
9429;Nao_branca;Superior;Um;D
9430;Nao_branca;FundamentalIncompleto;Zero;E
9431;Nao_branca;Medio;Um;D
9432;Nao_branca;Medio;Zero;E
9433;Nao_branca;FundamentalIncompleto;Zero;E
9434;Nao_branca;FundamentalCompleto;Zero;E
9435;Nao_branca;FundamentalIncompleto;Zero;E
9436;Nao_branca;Medio;Zero;E
9437;Nao_branca;Medio;Zero;E
9438;Nao_branca;FundamentalCompleto;Zero;E
9440;Nao_branca;Medio;Zero;E
9441;Nao_branca;FundamentalIncompleto;Zero;E
9442;Nao_branca;FundamentalIncompleto;Um;E
9445;Nao_branca;Medio;Zero;E
9446;Nao_branca;Medio;Zero;E
9447;Branca;FundamentalIncompleto;Zero;E
9448;Nao_branca;Superior;Um;E
9449;Branca;FundamentalIncompleto;Zero;E
9451;Nao_branca;Superior;Um;E
9452;Nao_branca;Superior;Zero;E
9455;Nao_branca;FundamentalCompleto;Um;E
9457;Branca;FundamentalIncompleto;Zero;E
9458;Nao_branca;FundamentalCompleto;Dois;D
9461;Nao_branca;Medio;Zero;E
9463;Branca;Superior;Dois;E
9464;Nao_branca;FundamentalIncompleto;Zero;E
9465;Nao_branca;FundamentalIncompleto;Zero;E
9467;Nao_branca;FundamentalCompleto;Zero;E
9469;Nao_branca;FundamentalIncompleto;Zero;E
9470;Nao_branca;FundamentalCompleto;Um;E
9472;Nao_branca;FundamentalCompleto;Zero;E
9473;Nao_branca;Superior;Zero;E
9475;Branca;Medio;Um;E
9476;Nao_branca;Medio;Zero;E
9477;Nao_branca;FundamentalIncompleto;Zero;E
9478;Nao_branca;Medio;Um;E
9479;Nao_branca;Superior;Zero;E
9480;Branca;Superior;Zero;E
9482;Branca;FundamentalIncompleto;Um;E
9483;Nao_branca;Medio;Zero;E
9484;Branca;Superior;Zero;E
9485;Nao_branca;Superior;Um;E
9486;Nao_branca;FundamentalIncompleto;Zero;E
9487;Nao_branca;FundamentalIncompleto;Zero;E
9488;Nao declarado;FundamentalIncompleto;Um;E
9489;Branca;Medio;Zero;E
9490;Nao_branca;FundamentalIncompleto;Zero;E
9491;Nao_branca;FundamentalIncompleto;Zero;E
9493;Branca;Superior;Zero;E
9494;Nao_branca;FundamentalIncompleto;Zero;E
9495;Nao_branca;NuncaEstudou;Zero;E
9496;Nao_branca;Superior;Zero;E
9497;Nao_branca;FundamentalIncompleto;Zero;E
9498;Nao_branca;Medio;Zero;E
9500;Nao_branca;FundamentalCompleto;Um;E
9501;Nao_branca;FundamentalIncompleto;Zero;E
9502;Nao_branca;FundamentalIncompleto;Zero;E
9503;Nao_branca;FundamentalIncompleto;Um;E
9504;Nao_branca;FundamentalIncompleto;Zero;E
9507;Nao_branca;FundamentalIncompleto;Zero;E
9508;Nao_branca;FundamentalCompleto;Zero;E
9509;Nao_branca;FundamentalIncompleto;Zero;E
9510;Nao_branca;Medio;Um;E
9513;Nao_branca;FundamentalCompleto;Zero;E
9515;Nao_branca;Superior;Um;C
9517;Nao_branca;FundamentalCompleto;Zero;E
9519;Branca;FundamentalIncompleto;Um;E
9520;Branca;FundamentalIncompleto;Zero;E
9521;Nao_branca;FundamentalCompleto;Zero;E
9523;Branca;FundamentalIncompleto;Zero;E
9524;Nao_branca;FundamentalIncompleto;Zero;E
9525;Nao_branca;Medio;Zero;E
9528;Nao_branca;FundamentalIncompleto;Zero;E
9529;Nao_branca;FundamentalCompleto;Um;E
9531;Nao_branca;FundamentalIncompleto;Zero;E
9532;Nao_branca;Medio;Zero;E
9534;Nao_branca;Medio;Zero;E
9535;Nao_branca;Medio;Zero;E
9536;Nao_branca;FundamentalIncompleto;Um;E
9538;Nao_branca;Medio;Zero;E
9539;Branca;FundamentalIncompleto;Um;E
9540;Nao_branca;Medio;Zero;E
9543;Nao_branca;Superior;Zero;E
9544;Nao_branca;FundamentalCompleto;Zero;E
9545;Nao_branca;Superior;Um;D
9547;Nao_branca;FundamentalIncompleto;Zero;E
9548;Branca;FundamentalCompleto;Um;E
9551;Nao_branca;FundamentalIncompleto;Zero;E
9552;Nao_branca;FundamentalIncompleto;Zero;E
9553;Nao_branca;Medio;Zero;E
9554;Nao_branca;Medio;Zero;E
9558;Nao_branca;FundamentalIncompleto;Zero;E
9560;Nao_branca;Medio;Um;D
9564;Nao_branca;Superior;Zero;E
9565;Branca;FundamentalIncompleto;Zero;E
9566;Nao_branca;Medio;Um;E
9567;Nao_branca;Medio;Zero;E
9568;Branca;FundamentalIncompleto;Zero;E
9569;Nao_branca;FundamentalCompleto;Zero;E
9570;Branca;Medio;Um;D
9571;Nao_branca;FundamentalIncompleto;Zero;E
9572;Nao_branca;FundamentalCompleto;Zero;E
9573;Branca;Medio;Um;E
9574;Nao_branca;FundamentalIncompleto;Zero;E
9578;Nao_branca;Medio;Zero;E
9579;Nao_branca;FundamentalIncompleto;Zero;E
9580;Nao_branca;FundamentalCompleto;Zero;E
9581;Nao_branca;Medio;Zero;E
9582;Branca;FundamentalCompleto;Zero;E
9583;Nao_branca;Superior;Um;E
9584;Nao_branca;FundamentalCompleto;Zero;E
9585;Nao_branca;FundamentalIncompleto;Tres;E
9586;Nao_branca;FundamentalIncompleto;Zero;E
9588;Nao_branca;FundamentalCompleto;Zero;E
9592;Nao_branca;FundamentalIncompleto;Zero;E
9594;Branca;Superior;Zero;E
9595;Nao_branca;FundamentalIncompleto;Zero;E
9596;Nao_branca;FundamentalIncompleto;Zero;E
9597;Nao_branca;Superior;Zero;E
9598;Nao_branca;FundamentalCompleto;Zero;E
9599;Nao declarado;Superior;Zero;E
9600;Nao_branca;Superior;Um;E
9601;Nao_branca;FundamentalIncompleto;Um;E
9602;Branca;Superior;Um;E
9603;Nao_branca;FundamentalCompleto;Zero;E
9604;Branca;FundamentalIncompleto;Zero;E
9605;Nao_branca;Medio;Zero;E
9606;Branca;FundamentalCompleto;Zero;E
9607;Nao_branca;FundamentalIncompleto;Zero;E
9609;Branca;FundamentalCompleto;Zero;D
9610;Nao_branca;FundamentalIncompleto;Zero;D
9611;Nao_branca;FundamentalCompleto;Zero;E
9613;Nao_branca;FundamentalIncompleto;Zero;E
9614;Nao_branca;Medio;Zero;E
9615;Nao_branca;Superior;Um;E
9616;Nao_branca;Medio;Zero;E
9617;Nao_branca;NuncaEstudou;Zero;E
9618;Nao_branca;FundamentalCompleto;Zero;E
9619;Branca;Superior;Zero;E
9620;Nao_branca;Superior;Zero;E
9621;Nao_branca;FundamentalCompleto;Zero;E
9625;Nao_branca;FundamentalIncompleto;Zero;E
9626;Nao_branca;FundamentalCompleto;Zero;E
9627;Nao_branca;FundamentalIncompleto;Zero;E
9628;Nao_branca;FundamentalCompleto;Zero;D
9631;Nao_branca;Superior;Zero;E
9632;Nao_branca;FundamentalCompleto;Zero;E
9634;Nao_branca;NuncaEstudou;Zero;E
9637;Nao_branca;Medio;Um;D
9638;Nao_branca;Medio;Zero;E
9642;Nao_branca;FundamentalCompleto;Zero;E
9643;Branca;FundamentalIncompleto;Um;E
9645;Nao_branca;Superior;Dois;C
9647;Nao_branca;Medio;Zero;E
9648;Nao declarado;FundamentalIncompleto;Zero;E
9650;Nao_branca;FundamentalIncompleto;Zero;E
9651;Nao_branca;FundamentalCompleto;Um;E
9653;Nao_branca;FundamentalIncompleto;Zero;E
9654;Nao_branca;FundamentalCompleto;Zero;E
9655;Nao_branca;Medio;Zero;E
9657;Nao_branca;FundamentalIncompleto;Zero;E
9658;Nao_branca;Medio;Zero;E
9659;Nao_branca;Superior;Um;E
9661;Nao_branca;FundamentalIncompleto;Zero;E
9663;Nao_branca;FundamentalIncompleto;Zero;E
9664;Nao_branca;FundamentalCompleto;Zero;E
9665;Nao_branca;Medio;Zero;E
9667;Nao declarado;FundamentalCompleto;Zero;E
9669;Nao_branca;FundamentalIncompleto;Um;E
9670;Nao_branca;Medio;Zero;E
9671;Nao_branca;Medio;Zero;E
9673;Nao_branca;FundamentalIncompleto;Zero;E
9675;Nao_branca;FundamentalIncompleto;Zero;E
9676;Nao_branca;NuncaEstudou;Zero;E
9677;Nao_branca;FundamentalIncompleto;Zero;E
9680;Nao_branca;FundamentalIncompleto;Zero;E
9681;Nao_branca;Superior;Zero;E
9683;Nao_branca;Superior;Zero;E
9684;Nao_branca;Medio;Zero;E
9685;Branca;FundamentalIncompleto;Zero;E
9686;Nao_branca;Medio;Zero;E
9687;Nao_branca;FundamentalIncompleto;Zero;D
9689;Nao_branca;FundamentalIncompleto;Zero;E
9691;Nao_branca;FundamentalCompleto;Zero;E
9692;Nao_branca;FundamentalIncompleto;Um;E
9693;Nao_branca;Superior;Zero;E
9695;Nao_branca;Medio;Zero;E
9696;Nao_branca;FundamentalCompleto;Um;E
9697;Nao_branca;Medio;Um;E
9698;Branca;FundamentalIncompleto;Zero;E
9700;Nao_branca;FundamentalIncompleto;Um;E
9701;Nao_branca;FundamentalCompleto;Zero;E
9703;Nao_branca;Medio;Zero;E
9704;Nao_branca;Superior;Zero;E
9705;Nao_branca;FundamentalIncompleto;Zero;E
9706;Branca;FundamentalIncompleto;Um;E
9707;Nao_branca;Superior;Zero;E
9710;Branca;Medio;Um;E
9711;Nao_branca;Medio;Zero;E
9712;Nao_branca;FundamentalIncompleto;Zero;E
9714;Branca;Medio;Zero;E
9715;Nao_branca;FundamentalIncompleto;Zero;E
9716;Nao_branca;FundamentalIncompleto;Zero;E
9717;Branca;FundamentalCompleto;Zero;E
9718;Nao_branca;FundamentalCompleto;Zero;E
9721;Nao_branca;FundamentalIncompleto;Zero;E
9724;Nao_branca;FundamentalIncompleto;Zero;E
9725;Nao_branca;Medio;Zero;E
9726;Nao_branca;FundamentalIncompleto;Zero;E
9727;Nao_branca;FundamentalIncompleto;Um;E
9728;Nao_branca;FundamentalIncompleto;Zero;E
9729;Branca;FundamentalIncompleto;Zero;E
