;Cluster_menor;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
25353;C2;Nao_branca;Fundamental;Zero;E1
25354;C2;Nao_branca;Fundamental;Zero;E1
25355;C2;Nao_branca;Fundamental;Zero;E1
25358;C3;Nao_branca;Medio;Um;E1
25359;C3;Nao_branca;Medio;Zero;E1
25364;C2;Nao_branca;Fundamental;Zero;E1
25365;C3;Nao_branca;Medio;Um;D1
25366;C2;Nao_branca;Fundamental;Zero;E1
25367;C2;Nao_branca;Fundamental;Zero;E1
25368;C1;Branca;Fundamental;Zero;E1
25369;C2;Nao_branca;Superior;Zero;E1
25371;C2;Nao_branca;Fundamental;Zero;E1
25372;C3;Nao_branca;Medio;Zero;E1
25373;C1;Branca;Fundamental;Zero;E1
25375;C1;Branca;Medio;Zero;E1
25377;C2;Nao_branca;Superior;Zero;E1
25378;C1;Branca;Fundamental;Zero;E1
25379;C2;Nao_branca;Fundamental;Zero;E1
25381;C3;Nao_branca;Medio;Um;E1
25382;C3;Nao_branca;Medio;Zero;E1
25383;C2;Nao_branca;Fundamental;Um;E1
25386;C1;Branca;NuncaEstudou;Zero;E1
25387;C1;Branca;Superior;Zero;D1
25388;C2;Nao_branca;Fundamental;Zero;E1
25389;C2;Nao_branca;Fundamental;Zero;E1
25390;C1;Branca;Medio;Zero;E1
25392;C2;Nao_branca;Fundamental;Zero;E1
25393;C2;Nao_branca;Superior;Zero;E1
25394;C1;Branca;Fundamental;Zero;E1
25395;C2;Nao_branca;Fundamental;Zero;E1
25397;C2;Nao_branca;Fundamental;Zero;E1
25398;C2;Nao_branca;Superior;Zero;E1
25399;C3;Nao_branca;Medio;Um;C1
25401;C1;Branca;Fundamental;Zero;E1
25403;C1;Branca;Fundamental;Zero;E1
25404;C3;Nao_branca;Medio;Dois;C1
25405;C1;Branca;Medio;Zero;E1
25406;C3;Nao_branca;Medio;Zero;E1
25407;C2;Nao_branca;Fundamental;Zero;E1
25408;C1;Branca;Medio;Zero;E1
25409;C2;Nao_branca;Fundamental;Zero;E1
25411;C1;Branca;Superior;Um;D1
25412;C2;Nao_branca;Fundamental;Zero;E1
25414;C2;Nao_branca;Fundamental;Zero;E1
25415;C3;Nao_branca;Medio;Zero;E1
25417;C1;Branca;NuncaEstudou;Zero;E1
25418;C3;Nao_branca;Medio;Zero;D1
25419;C3;Nao_branca;Medio;Zero;E1
25421;C1;Branca;Medio;Zero;E1
25422;C2;Nao_branca;Fundamental;Zero;E1
25423;C2;Nao_branca;Fundamental;Zero;E1
25424;C2;Nao_branca;Fundamental;Zero;E1
25425;C1;Branca;Medio;Zero;E1
25427;C3;Nao_branca;Medio;Zero;E1
25429;C2;Nao_branca;Superior;Zero;E1
25430;C3;Nao_branca;Medio;Zero;E1
25432;C3;Nao_branca;Medio;Zero;E1
25433;C1;Branca;Superior;Zero;E1
25434;C2;Nao_branca;NuncaEstudou;Zero;E1
25436;C2;Nao_branca;Fundamental;Zero;E1
25437;C3;Nao_branca;Medio;Zero;E1
25438;C3;Nao_branca;Medio;Zero;E1
25439;C1;Branca;Medio;Um;E1
25440;C2;Nao_branca;Fundamental;Zero;E1
25441;C3;Nao_branca;Medio;Um;D1
25442;C1;Branca;Fundamental;Zero;E1
25443;C2;Nao_branca;NuncaEstudou;Zero;E1
25445;C2;Nao_branca;Fundamental;Zero;E1
25446;C2;Nao_branca;Fundamental;Zero;E1
25448;C3;Nao_branca;Medio;Zero;E1
25450;C2;Nao_branca;Superior;Dois;C1
25451;C1;Branca;Fundamental;Zero;E1
25452;C1;Branca;Fundamental;Zero;E1
25454;C3;Nao_branca;Medio;Um;E1
25455;C2;Nao_branca;Superior;Um;D1
25456;C3;Nao_branca;Medio;Um;E1
25459;C3;Nao_branca;Medio;Zero;E1
25460;C2;Nao_branca;Superior;Zero;E1
25462;C3;Nao_branca;Medio;Zero;E1
25463;C2;Nao_branca;NuncaEstudou;Um;E1
25464;C3;Nao_branca;Medio;Zero;E1
25465;C3;Nao_branca;Medio;Zero;E1
25466;C2;Nao_branca;NuncaEstudou;Zero;E1
25467;C2;Nao_branca;Fundamental;Zero;E1
25468;C2;Nao_branca;Fundamental;Zero;E1
25469;C2;Nao_branca;Fundamental;Um;E1
25470;C2;Nao_branca;Fundamental;Zero;E1
25471;C2;Nao_branca;Fundamental;Um;E1
25472;C2;Nao_branca;Fundamental;Zero;E1
25474;C3;Nao_branca;Medio;Zero;E1
25475;C3;Nao_branca;Medio;Zero;D1
25476;C3;Nao_branca;Medio;Zero;E1
25481;C2;Nao_branca;Fundamental;Zero;E1
25483;C2;Nao_branca;Fundamental;Zero;E1
25484;C3;Nao declarado;Medio;Um;E1
25485;C3;Nao_branca;Medio;Zero;E1
25489;C2;Nao_branca;Fundamental;Zero;E1
25490;C2;Nao_branca;Superior;Zero;E1
25491;C1;Branca;Fundamental;Zero;E1
25492;C2;Nao_branca;NuncaEstudou;Zero;E1
25494;C3;Nao_branca;Medio;Zero;E1
25496;C2;Nao_branca;Fundamental;Zero;E1
25497;C2;Nao_branca;Fundamental;Dois;E1
25498;C2;Nao_branca;Fundamental;Zero;E1
25499;C2;Nao_branca;Fundamental;Um;E1
25500;C2;Nao_branca;Fundamental;Zero;E1
25501;C2;Nao_branca;Fundamental;Zero;E1
25502;C1;Branca;Fundamental;Zero;E1
25503;C1;Nao declarado;Fundamental;Zero;E1
25504;C2;Nao_branca;Fundamental;Zero;E1
25505;C1;Branca;Superior;Zero;D1
25506;C2;Nao_branca;Fundamental;Zero;E1
25507;C3;Nao_branca;Medio;Zero;E1
25508;C3;Nao_branca;Medio;Zero;E1
25509;C2;Nao_branca;Fundamental;Zero;E1
25510;C3;Nao_branca;Medio;Um;E1
25511;C3;Nao_branca;Medio;Zero;E1
25512;C1;Branca;Fundamental;Zero;E1
25515;C2;Nao_branca;Fundamental;Um;E1
25516;C3;Nao_branca;Medio;Zero;E1
25517;C2;Nao_branca;Superior;Zero;E1
25518;C2;Nao_branca;Fundamental;Zero;E1
25519;C1;Branca;Fundamental;Zero;E1
25520;C2;Nao_branca;NuncaEstudou;Um;E1
25521;C2;Nao_branca;Fundamental;Zero;E1
25522;C2;Nao_branca;Fundamental;Zero;E1
25523;C2;Nao_branca;Fundamental;Zero;E1
25524;C1;Branca;Fundamental;Zero;E1
25525;C2;Nao_branca;Fundamental;Zero;E1
25527;C2;Nao_branca;Fundamental;Zero;E1
25528;C3;Nao_branca;Medio;Zero;E1
25529;C2;Nao_branca;Fundamental;Zero;E1
25530;C2;Nao_branca;Fundamental;Zero;E1
25531;C3;Nao_branca;Medio;Zero;C1
25532;C1;Branca;NuncaEstudou;Zero;E1
25534;C2;Nao_branca;Fundamental;Zero;E1
25536;C2;Nao_branca;Fundamental;Zero;E1
25537;C2;Nao_branca;Fundamental;Zero;E1
25539;C2;Nao_branca;Fundamental;Zero;E1
25540;C2;Nao_branca;Fundamental;Zero;E1
25541;C2;Nao_branca;Fundamental;Dois;E1
25543;C2;Nao_branca;Fundamental;Um;E1
25545;C2;Nao_branca;Fundamental;Zero;E1
25546;C3;Nao_branca;Medio;Um;E1
25547;C2;Nao_branca;Fundamental;Um;E1
25548;C2;Nao_branca;NuncaEstudou;Zero;E1
25550;C2;Nao_branca;Fundamental;Zero;E1
25551;C2;Nao_branca;Fundamental;Zero;E1
25552;C2;Nao_branca;Fundamental;Um;E1
25554;C3;Nao_branca;Medio;Zero;E1
25555;C2;Nao_branca;Superior;Um;D1
25556;C3;Nao_branca;Medio;Zero;E1
25557;C2;Nao_branca;Fundamental;Zero;E1
25559;C2;Nao_branca;Superior;Zero;E1
25560;C3;Nao declarado;Medio;Zero;E1
25562;C2;Nao_branca;Fundamental;Zero;E1
25564;C2;Nao_branca;Fundamental;Zero;E1
25566;C3;Nao_branca;Medio;Zero;E1
25567;C1;Branca;NuncaEstudou;Zero;E1
25569;C1;Branca;Fundamental;Zero;E1
25570;C3;Nao_branca;Medio;Zero;E1
25573;C2;Nao_branca;Fundamental;Um;E1
25575;C2;Nao_branca;Fundamental;Zero;E1
25577;C3;Nao_branca;Medio;Zero;D1
25579;C2;Nao_branca;Fundamental;Zero;E1
25580;C1;Nao declarado;Fundamental;Zero;E1
25582;C1;Nao declarado;Fundamental;Zero;E1
25583;C2;Nao_branca;Superior;Zero;E1
25585;C3;Nao_branca;Medio;Zero;E1
25586;C2;Nao_branca;Fundamental;Zero;D1
25587;C2;Nao_branca;Fundamental;Zero;E1
25588;C1;Branca;Fundamental;Zero;E1
25589;C2;Nao_branca;Fundamental;Zero;E1
25590;C3;Nao_branca;Medio;Zero;E1
25591;C2;Nao_branca;Fundamental;Zero;E1
25592;C2;Nao_branca;Fundamental;Zero;E1
25594;C2;Nao_branca;Fundamental;Zero;E1
25595;C1;Branca;Fundamental;Zero;E1
25598;C1;Branca;Fundamental;Zero;E1
25600;C2;Nao_branca;Fundamental;Zero;E1
25602;C3;Nao_branca;Medio;Zero;E1
25604;C2;Nao_branca;Superior;Um;E1
25605;C2;Nao_branca;Superior;Zero;E1
25606;C1;Branca;Superior;Um;E1
25608;C1;Branca;Fundamental;Zero;E1
25610;C3;Nao_branca;Medio;Zero;E1
25611;C1;Branca;Superior;Zero;E1
25612;C2;Nao_branca;Fundamental;Zero;E1
25613;C2;Nao_branca;NuncaEstudou;Zero;E1
25615;C2;Nao_branca;Fundamental;Zero;E1
25617;C2;Nao_branca;Fundamental;Zero;E1
25619;C1;Branca;Fundamental;Zero;E1
25621;C2;Nao_branca;NuncaEstudou;Zero;E1
25623;C2;Nao_branca;Fundamental;Zero;E1
25624;C2;Nao_branca;Fundamental;Zero;D1
25626;C1;Branca;Superior;Um;D1
25627;C2;Nao_branca;Fundamental;Zero;E1
25628;C2;Nao_branca;Superior;Zero;E1
25629;C3;Nao_branca;Medio;Um;E1
25632;C2;Nao_branca;Fundamental;Zero;E1
25633;C3;Nao_branca;Medio;Um;D1
25635;C2;Nao_branca;Fundamental;Zero;E1
25636;C3;Nao_branca;Medio;Zero;E1
25637;C1;Branca;Fundamental;Um;E1
25638;C2;Nao_branca;NuncaEstudou;Zero;E1
25639;C1;Branca;Superior;Um;E1
25640;C2;Nao_branca;Superior;Zero;E1
25641;C3;Nao_branca;Medio;Zero;D1
25642;C3;Nao_branca;Medio;Zero;D1
25645;C2;Nao_branca;NuncaEstudou;Um;E1
25647;C2;Nao_branca;Fundamental;Zero;E1
25648;C2;Nao_branca;Fundamental;Zero;E1
25649;C2;Nao_branca;Superior;Zero;E1
25650;C2;Nao_branca;Fundamental;Zero;E1
25653;C2;Nao_branca;Fundamental;Zero;E1
25654;C2;Nao_branca;Fundamental;Zero;E1
25655;C2;Nao_branca;Fundamental;Zero;E1
25657;C1;Branca;Superior;Zero;E1
25658;C2;Nao_branca;Fundamental;Zero;E1
25659;C1;Branca;Fundamental;Zero;E1
25660;C1;Branca;NuncaEstudou;Zero;E1
25661;C3;Nao_branca;Medio;Zero;E1
25662;C3;Nao_branca;Medio;Zero;E1
25663;C3;Nao_branca;Medio;Um;E1
25665;C3;Nao_branca;Medio;Dois;E1
25667;C3;Nao_branca;Medio;Zero;E1
25668;C3;Nao_branca;Medio;Um;E1
25669;C2;Nao_branca;Superior;Zero;E1
25672;C2;Nao_branca;Fundamental;Um;E1
25673;C2;Nao_branca;Fundamental;Zero;E1
25674;C3;Nao_branca;Medio;Zero;E1
25675;C2;Nao_branca;Fundamental;Zero;E1
25676;C1;Branca;NuncaEstudou;Zero;E1
25677;C3;Nao_branca;Medio;Zero;E1
25679;C1;Branca;Superior;Zero;E1
25681;C3;Nao_branca;Medio;Zero;E1
25682;C1;Branca;Medio;Zero;E1
25683;C3;Nao_branca;Medio;Zero;E1
25686;C2;Nao_branca;Fundamental;Zero;E1
25687;C2;Nao_branca;Fundamental;Zero;E1
25688;C2;Nao_branca;Fundamental;Zero;E1
25689;C3;Nao_branca;Medio;Zero;E1
25693;C1;Branca;Fundamental;Zero;E1
25694;C2;Nao_branca;Fundamental;Zero;E1
25695;C3;Nao_branca;Medio;Zero;E1
25696;C1;Branca;Fundamental;Um;C1
25697;C3;Nao_branca;Medio;Zero;E1
25698;C1;Branca;Medio;Um;E1
25700;C3;Nao_branca;Medio;Zero;E1
25702;C2;Nao_branca;Fundamental;Um;E1
25703;C1;Branca;Medio;Zero;E1
25704;C3;Nao_branca;Medio;Zero;E1
25705;C3;Nao_branca;Medio;Um;E1
25706;C3;Nao_branca;Medio;Zero;E1
25707;C2;Nao_branca;Superior;Um;E1
25708;C2;Nao_branca;Fundamental;Zero;D1
25709;C3;Nao_branca;Medio;Zero;E1
25710;C1;Branca;Fundamental;Um;E1
25711;C2;Nao_branca;Superior;Um;E1
25712;C2;Nao_branca;NuncaEstudou;Zero;E1
25713;C2;Nao_branca;Fundamental;Zero;E1
25714;C2;Nao_branca;Fundamental;Zero;E1
25716;C2;Nao_branca;Fundamental;Zero;E1
25717;C1;Branca;Superior;Zero;D1
25718;C2;Nao_branca;Fundamental;Zero;E1
25719;C2;Nao_branca;Fundamental;Zero;E1
25720;C3;Nao_branca;Medio;Um;E1
25721;C3;Nao_branca;Medio;Zero;E1
25722;C2;Nao_branca;Fundamental;Zero;E1
25723;C1;Branca;Medio;Zero;D1
25724;C2;Nao_branca;Fundamental;Zero;E1
25725;C3;Nao_branca;Medio;Zero;E1
25727;C2;Nao_branca;Fundamental;Zero;E1
25728;C2;Nao_branca;Fundamental;Zero;E1
25729;C1;Branca;Superior;Zero;D1
25730;C2;Nao_branca;Fundamental;Zero;E1
25731;C2;Nao_branca;Fundamental;Zero;E1
25732;C2;Nao_branca;NuncaEstudou;Zero;E1
25733;C3;Nao_branca;Medio;Zero;E1
25734;C2;Nao_branca;Fundamental;Um;E1
25735;C2;Nao_branca;Fundamental;Zero;E1
25736;C3;Nao_branca;Medio;Zero;E1
25737;C2;Nao_branca;Superior;Zero;E1
25738;C3;Nao_branca;Medio;Zero;E1
25740;C2;Nao_branca;Superior;Dois;D1
25743;C3;Nao_branca;Medio;Zero;E1
25744;C3;Nao declarado;Medio;Zero;E1
25745;C2;Nao_branca;Fundamental;Zero;E1
25746;C2;Nao_branca;Fundamental;Zero;E1
25747;C2;Nao_branca;Superior;Um;C1
25748;C2;Nao_branca;Fundamental;Um;D1
25750;C2;Nao_branca;Fundamental;Zero;E1
25751;C1;Branca;Medio;Zero;E1
25753;C2;Nao_branca;Fundamental;Zero;E1
25754;C2;Nao_branca;NuncaEstudou;Zero;E1
25755;C1;Branca;Fundamental;Um;D1
25756;C1;Branca;Superior;Zero;E1
25757;C2;Nao_branca;Fundamental;Zero;D1
25759;C3;Nao_branca;Medio;Zero;E1
25760;C2;Nao_branca;Superior;Zero;E1
25761;C1;Branca;Fundamental;Zero;E1
25762;C2;Nao_branca;NuncaEstudou;Um;E1
25763;C3;Nao_branca;Medio;Zero;E1
25764;C2;Nao_branca;Fundamental;Um;E1
25765;C1;Branca;Fundamental;Zero;E1
25767;C2;Nao_branca;Fundamental;Zero;E1
25768;C1;Branca;Fundamental;Zero;E1
25771;C2;Nao_branca;Superior;Zero;E1
25772;C1;Branca;NuncaEstudou;Um;E1
25773;C2;Nao_branca;Superior;Zero;E1
25774;C2;Nao_branca;Fundamental;Zero;E1
25775;C2;Nao_branca;NuncaEstudou;Zero;E1
25777;C2;Nao_branca;Superior;Um;C1
25778;C3;Nao_branca;Medio;Zero;E1
25779;C1;Branca;Medio;Um;E1
25780;C2;Nao_branca;Fundamental;Zero;E1
25782;C2;Nao_branca;Fundamental;Zero;E1
25783;C3;Nao_branca;Medio;Zero;E1
25784;C3;Nao_branca;Medio;Zero;D1
25785;C2;Nao_branca;Superior;Zero;E1
25786;C2;Nao_branca;Superior;Zero;E1
25787;C2;Nao_branca;NuncaEstudou;Zero;E1
25788;C1;Branca;Fundamental;Zero;E1
25789;C2;Nao_branca;Fundamental;Zero;E1
25790;C2;Nao_branca;Fundamental;Um;E1
25791;C2;Nao_branca;NuncaEstudou;Zero;E1
25792;C2;Nao_branca;Fundamental;Zero;E1
25793;C1;Branca;Superior;Zero;E1
25795;C2;Nao_branca;Fundamental;Zero;E1
25797;C3;Nao_branca;Medio;Zero;E1
25798;C1;Branca;Fundamental;Zero;E1
25799;C1;Branca;Fundamental;Zero;E1
25802;C2;Nao_branca;Fundamental;Zero;E1
25803;C3;Nao_branca;Medio;Zero;E1
25804;C3;Nao_branca;Medio;Zero;E1
25805;C3;Nao declarado;Medio;Zero;E1
25807;C1;Branca;Medio;Zero;E1
25808;C2;Nao_branca;Fundamental;Um;E1
25809;C1;Branca;Medio;Zero;E1
25811;C2;Nao_branca;Fundamental;Zero;E1
25812;C3;Nao_branca;Medio;Zero;E1
25813;C3;Nao_branca;Medio;Um;E1
25816;C1;Branca;Medio;Zero;E1
25818;C2;Nao_branca;Fundamental;Zero;E1
25819;C1;Branca;Medio;Zero;E1
25820;C3;Nao_branca;Medio;Zero;E1
25821;C1;Branca;NuncaEstudou;Zero;E1
25823;C2;Nao_branca;Fundamental;Zero;E1
25824;C2;Nao_branca;Fundamental;Zero;E1
25825;C2;Nao_branca;Fundamental;Zero;E1
25827;C2;Nao_branca;NuncaEstudou;Zero;E1
25828;C2;Nao_branca;Superior;Zero;E1
25829;C2;Nao_branca;Fundamental;Zero;D1
25830;C1;Nao declarado;Fundamental;Zero;E1
25831;C2;Nao_branca;Fundamental;Zero;E1
25833;C3;Nao_branca;Medio;Zero;D1
25835;C3;Nao_branca;Medio;Um;E1
25836;C3;Nao_branca;Medio;Um;E1
25837;C2;Nao_branca;Fundamental;Um;E1
25839;C2;Nao_branca;NuncaEstudou;Zero;E1
25840;C3;Nao_branca;Medio;Zero;E1
25841;C2;Nao_branca;Superior;Zero;E1
25842;C2;Nao_branca;NuncaEstudou;Zero;E1
25843;C2;Nao_branca;Fundamental;Zero;E1
25844;C3;Nao_branca;Medio;Zero;D1
25845;C3;Nao_branca;Medio;Zero;E1
25847;C3;Nao_branca;Medio;Um;D1
25848;C2;Nao_branca;Fundamental;Zero;E1
25849;C2;Nao_branca;Superior;Um;E1
25850;C3;Nao_branca;Medio;Zero;E1
25851;C2;Nao_branca;Fundamental;Zero;E1
25853;C2;Nao_branca;Superior;Zero;E1
25854;C2;Nao_branca;Fundamental;Zero;E1
25859;C2;Nao_branca;NuncaEstudou;Zero;E1
25863;C2;Nao_branca;Fundamental;Zero;E1
25865;C3;Nao_branca;Medio;Um;E1
25866;C2;Nao_branca;Fundamental;Zero;E1
25867;C2;Nao_branca;Fundamental;Zero;E1
25868;C3;Nao_branca;Medio;Zero;E1
25869;C1;Nao declarado;Fundamental;Zero;E1
25871;C1;Branca;Medio;Zero;E1
25872;C2;Nao_branca;Superior;Zero;E1
25873;C2;Nao_branca;Fundamental;Zero;E1
25874;C2;Nao_branca;Superior;Um;E1
25875;C3;Nao_branca;Medio;Zero;E1
25876;C1;Branca;Superior;Zero;D1
25877;C3;Nao_branca;Medio;Zero;E1
25880;C2;Nao_branca;Superior;Dois;D1
25881;C1;Branca;Fundamental;Zero;E1
25882;C3;Nao_branca;Medio;Zero;E1
25883;C2;Nao_branca;Fundamental;Zero;E1
25884;C2;Nao_branca;Fundamental;Zero;E1
25885;C1;Branca;Fundamental;Zero;E1
25886;C2;Nao_branca;Fundamental;Zero;E1
25888;C3;Nao_branca;Medio;Um;E1
25889;C3;Nao_branca;Medio;Zero;E1
25890;C2;Nao_branca;Superior;Zero;E1
25891;C2;Nao_branca;Fundamental;Zero;E1
25892;C1;Nao declarado;Fundamental;Zero;E1
25893;C1;Branca;Medio;Zero;E1
25894;C3;Nao declarado;Medio;Zero;E1
25896;C3;Nao_branca;Medio;Zero;D1
25897;C2;Nao_branca;NuncaEstudou;Zero;E1
25898;C3;Nao_branca;Medio;Zero;E1
25900;C1;Branca;Medio;Zero;E1
25901;C1;Branca;Fundamental;Zero;E1
25902;C2;Nao_branca;Fundamental;Zero;E1
25903;C2;Nao_branca;Superior;Zero;D1
25904;C2;Nao_branca;Fundamental;Zero;E1
25905;C2;Nao_branca;Fundamental;Zero;E1
25906;C3;Nao_branca;Medio;Zero;E1
25907;C3;Nao_branca;Medio;Zero;E1
25908;C2;Nao_branca;Fundamental;Zero;E1
25909;C1;Branca;Fundamental;Zero;E1
25910;C2;Nao_branca;Fundamental;Zero;E1
25911;C3;Nao_branca;Medio;Zero;E1
25912;C2;Nao_branca;NuncaEstudou;Zero;E1
25913;C3;Nao_branca;Medio;Um;E1
25915;C2;Nao_branca;Superior;Zero;C1
25916;C3;Nao_branca;Medio;Zero;E1
25917;C3;Nao_branca;Medio;Zero;E1
25918;C3;Nao_branca;Medio;Zero;E1
25921;C2;Nao_branca;Superior;Um;E1
25922;C2;Nao_branca;Fundamental;Zero;E1
25926;C3;Nao_branca;Medio;Um;E1
25927;C1;Branca;Fundamental;Zero;E1
25928;C2;Nao_branca;NuncaEstudou;Zero;E1
25930;C3;Nao_branca;Medio;Zero;E1
25935;C3;Nao_branca;Medio;Zero;E1
25937;C3;Nao_branca;Medio;Zero;E1
25938;C2;Nao_branca;Superior;Zero;E1
25939;C2;Nao_branca;Fundamental;Zero;E1
25940;C2;Nao_branca;Fundamental;Zero;E1
25943;C2;Nao_branca;Superior;Zero;E1
25944;C2;Nao_branca;Fundamental;Zero;D1
25945;C3;Nao_branca;Medio;Um;D1
25946;C2;Nao_branca;Fundamental;Zero;E1
25947;C2;Nao_branca;Fundamental;Zero;E1
25948;C3;Nao_branca;Medio;Zero;E1
25949;C2;Nao_branca;Superior;Zero;E1
25951;C2;Nao_branca;Fundamental;Zero;E1
25952;C3;Nao_branca;Medio;Um;E1
25953;C2;Nao_branca;NuncaEstudou;Zero;E1
25954;C2;Nao_branca;Superior;Zero;E1
25955;C3;Nao_branca;Medio;Zero;E1
25956;C2;Nao_branca;Superior;Zero;E1
25958;C2;Nao_branca;Fundamental;Zero;E1
25959;C3;Nao_branca;Medio;Zero;E1
25962;C2;Nao_branca;Fundamental;Zero;E1
25963;C2;Nao_branca;Fundamental;Zero;E1
25964;C1;Nao declarado;Superior;Zero;E1
25965;C3;Nao_branca;Medio;Zero;E1
25966;C2;Nao_branca;Fundamental;Um;E1
25967;C2;Nao_branca;Fundamental;Zero;E1
25968;C1;Branca;Medio;Zero;E1
25971;C3;Nao_branca;Medio;Zero;D1
25972;C2;Nao_branca;NuncaEstudou;Zero;E1
25973;C2;Nao_branca;Superior;Zero;E1
25974;C1;Branca;Fundamental;Um;E1
25975;C3;Nao_branca;Medio;Zero;E1
25977;C2;Nao_branca;Fundamental;Zero;E1
25978;C1;Branca;Fundamental;Zero;E1
25981;C2;Nao_branca;NuncaEstudou;Zero;E1
25982;C2;Nao_branca;Superior;Zero;E1
25983;C1;Nao declarado;Fundamental;Zero;E1
25984;C2;Nao_branca;Fundamental;Zero;E1
25985;C2;Nao_branca;NuncaEstudou;Zero;E1
25986;C2;Nao_branca;Fundamental;Zero;E1
25987;C2;Nao_branca;Fundamental;Zero;D1
25988;C2;Nao_branca;Superior;Zero;E1
25989;C2;Nao_branca;Fundamental;Zero;E1
25990;C2;Nao_branca;Fundamental;Zero;E1
25992;C1;Branca;Fundamental;Zero;E1
25993;C2;Nao_branca;Fundamental;Zero;E1
25994;C1;Branca;NuncaEstudou;Zero;E1
25997;C2;Nao_branca;Fundamental;Zero;E1
25998;C1;Branca;Fundamental;Zero;E1
25999;C1;Branca;Medio;Zero;D1
26001;C1;Branca;Fundamental;Um;E1
26002;C2;Nao_branca;Fundamental;Zero;E1
26003;C2;Nao_branca;Fundamental;Zero;E1
26004;C2;Nao_branca;Fundamental;Zero;E1
26006;C2;Nao_branca;Fundamental;Zero;E1
26007;C2;Nao_branca;Superior;Zero;E1
26008;C2;Nao_branca;Fundamental;Zero;E1
26011;C1;Branca;Medio;Zero;E1
26012;C2;Nao_branca;Fundamental;Zero;E1
26013;C2;Nao_branca;Fundamental;Um;E1
26014;C1;Branca;Fundamental;Zero;E1
26015;C2;Nao_branca;Fundamental;Zero;E1
26016;C2;Nao_branca;Fundamental;Zero;E1
26017;C2;Nao_branca;Superior;Zero;E1
26018;C2;Nao_branca;Fundamental;Zero;E1
26020;C3;Nao_branca;Medio;Zero;E1
26021;C1;Branca;Fundamental;Zero;E1
26024;C2;Nao_branca;Fundamental;Zero;E1
26025;C2;Nao_branca;Fundamental;Zero;E1
26026;C1;Branca;Fundamental;Zero;E1
26027;C3;Nao_branca;Medio;Zero;E1
26028;C2;Nao_branca;Superior;Zero;E1
26029;C3;Nao declarado;Medio;Zero;E1
26030;C3;Nao_branca;Medio;Zero;E1
26031;C2;Nao_branca;Fundamental;Um;D1
26032;C3;Nao_branca;Medio;Zero;E1
26033;C2;Nao_branca;NuncaEstudou;Zero;E1
26034;C2;Nao_branca;NuncaEstudou;Zero;E1
26036;C3;Nao_branca;Medio;Zero;C1
26038;C2;Nao_branca;Superior;Zero;E1
26039;C2;Nao_branca;Fundamental;Zero;E1
26040;C3;Nao_branca;Medio;Zero;E1
26043;C2;Nao_branca;Fundamental;Zero;E1
26044;C1;Branca;Medio;Zero;E1
26045;C2;Nao_branca;Fundamental;Zero;E1
26047;C1;Branca;Fundamental;Um;E1
26048;C3;Nao_branca;Medio;Zero;E1
26049;C2;Nao_branca;Fundamental;Zero;E1
26050;C1;Branca;Fundamental;Zero;E1
26053;C1;Branca;Medio;Zero;E1
26054;C3;Nao_branca;Medio;Zero;E1
26055;C2;Nao_branca;Fundamental;Zero;E1
26056;C2;Nao_branca;Fundamental;Zero;E1
26057;C1;Branca;Medio;Zero;E1
26058;C3;Nao_branca;Medio;Zero;E1
26060;C1;Branca;Fundamental;Zero;E1
26062;C1;Branca;Medio;Zero;E1
26063;C3;Nao_branca;Medio;Zero;E1
26064;C2;Nao_branca;Fundamental;Zero;E1
26065;C3;Nao_branca;Medio;Um;D1
26067;C2;Nao_branca;Fundamental;Zero;E1
26068;C1;Branca;Fundamental;Zero;E1
26070;C2;Nao_branca;Fundamental;Zero;E1
26071;C2;Nao_branca;Fundamental;Zero;E1
26072;C3;Nao_branca;Medio;Zero;C1
26073;C2;Nao_branca;Superior;Zero;E1
26075;C2;Nao_branca;Fundamental;Zero;E1
26076;C2;Nao_branca;Fundamental;Zero;D1
26077;C3;Nao_branca;Medio;Zero;D1
26078;C3;Nao_branca;Medio;Zero;E1
26079;C2;Nao_branca;Superior;Um;E1
26080;C2;Nao_branca;Fundamental;Zero;E1
26082;C2;Nao_branca;NuncaEstudou;Zero;E1
26083;C1;Branca;Superior;Zero;E1
26084;C1;Nao declarado;Superior;Zero;E1
26085;C1;Nao declarado;Fundamental;Zero;E1
26086;C1;Branca;Fundamental;Zero;E1
26087;C3;Nao_branca;Medio;Zero;E1
26088;C2;Nao_branca;Fundamental;Zero;E1
26091;C2;Nao_branca;Fundamental;Zero;E1
26095;C3;Nao_branca;Medio;Zero;E1
26096;C3;Nao_branca;Medio;Um;E1
26097;C2;Nao_branca;Fundamental;Zero;E1
26098;C2;Nao_branca;Superior;Zero;D1
26099;C2;Nao_branca;Fundamental;Zero;E1
26100;C2;Nao_branca;Fundamental;Zero;E1
26101;C2;Nao_branca;Superior;Zero;E1
26102;C2;Nao_branca;Fundamental;Zero;E1
26103;C2;Nao_branca;Fundamental;Zero;E1
26104;C2;Nao_branca;Fundamental;Zero;E1
26105;C2;Nao_branca;NuncaEstudou;Zero;E1
26107;C2;Nao_branca;Fundamental;Zero;E1
26108;C2;Nao_branca;Superior;Zero;E1
26109;C2;Nao_branca;NuncaEstudou;Zero;E1
26112;C2;Nao_branca;Fundamental;Zero;E1
26113;C3;Nao_branca;Medio;Um;E1
26114;C1;Nao declarado;Fundamental;Zero;E1
26115;C1;Branca;Medio;Um;E1
