;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
26066;Branca;Superior;Um;C
26067;Branca;FundamentalIncompleto;Zero;E
26069;Nao_branca;FundamentalIncompleto;Um;E
26070;Nao_branca;Medio;Um;D
26071;Nao_branca;Medio;Um;D
26072;Branca;Superior;Um;A
26075;Nao_branca;Superior;Um;C
26083;Branca;Superior;Um;C
26085;Nao_branca;FundamentalIncompleto;Zero;E
26088;Branca;Superior;Um;C
26092;Branca;Medio;Zero;E
26095;Branca;Medio;Dois;C
26099;Branca;Superior;Um;E
26100;Branca;FundamentalIncompleto;Um;D
26103;Branca;Medio;Um;E
26104;Nao_branca;Superior;Um;E
26105;Branca;FundamentalIncompleto;Um;E
26107;Nao_branca;Superior;Dois;E
26110;Nao declarado;Medio;Um;E
26111;Branca;Superior;Tres;B
26115;Branca;Superior;Um;D
26116;Branca;Superior;Tres;E
26120;Branca;Superior;Um;E
26126;Branca;FundamentalIncompleto;Um;E
26132;Branca;Medio;Dois;C
26139;Nao_branca;Medio;Zero;E
26141;Branca;Medio;Um;D
26144;Nao_branca;Medio;Zero;E
26149;Nao_branca;Superior;Um;C
26151;Branca;Superior;Um;C
26157;Nao_branca;Medio;Um;D
26163;Nao_branca;FundamentalCompleto;Um;D
26164;Branca;FundamentalIncompleto;Um;D
26166;Nao_branca;FundamentalIncompleto;Zero;E
26169;Branca;Medio;Zero;E
26170;Branca;Superior;Zero;D
26175;Branca;Medio;Um;C
26179;Nao_branca;FundamentalCompleto;Zero;D
26180;Branca;FundamentalIncompleto;Zero;E
26181;Nao_branca;FundamentalIncompleto;Um;E
26182;Branca;Superior;Zero;D
26183;Nao_branca;FundamentalCompleto;Um;E
26187;Branca;FundamentalCompleto;Zero;E
26191;Nao_branca;Medio;Um;E
26194;Branca;Medio;Um;E
26203;Nao_branca;FundamentalCompleto;Um;C
26204;Branca;Medio;Um;C
26208;Branca;FundamentalIncompleto;Zero;E
26212;Branca;FundamentalIncompleto;Um;E
26216;Branca;Superior;Um;E
26217;Nao_branca;FundamentalIncompleto;Zero;E
26219;Branca;Medio;Tres;C
26222;Nao_branca;Superior;Zero;E
26228;Branca;FundamentalCompleto;Um;C
26233;Branca;Medio;Um;E
26234;Branca;FundamentalIncompleto;Um;E
26238;Branca;FundamentalCompleto;Zero;E
26239;Branca;FundamentalIncompleto;Zero;E
26241;Nao_branca;FundamentalIncompleto;Um;D
26244;Branca;Medio;Um;D
26245;Branca;Medio;Um;E
26248;Branca;Medio;Zero;D
26251;Branca;Superior;Um;D
26252;Nao_branca;Superior;Um;A
26255;Nao_branca;Medio;Um;C
26256;Branca;Medio;Dois;C
26260;Nao_branca;FundamentalCompleto;Zero;E
26264;Nao_branca;FundamentalCompleto;Zero;D
26265;Branca;Medio;Um;D
26267;Branca;Medio;Zero;E
26274;Nao_branca;Medio;Um;E
26278;Branca;Medio;Um;C
26280;Nao_branca;Superior;Um;D
26281;Branca;Superior;Quatro_ou_mais;D
26282;Nao_branca;FundamentalIncompleto;Um;D
26283;Nao_branca;Medio;Dois;D
26289;Nao_branca;FundamentalCompleto;Um;D
26294;Nao_branca;FundamentalIncompleto;Um;D
26297;Nao_branca;Medio;Zero;E
26298;Branca;Medio;Um;D
26301;Branca;Superior;Dois;C
26304;Branca;Medio;Um;D
26305;Nao_branca;Medio;Zero;E
26309;Nao_branca;Superior;Um;E
26314;Nao_branca;FundamentalCompleto;Zero;C
26315;Nao_branca;Superior;Dois;D
26325;Nao_branca;FundamentalIncompleto;Zero;D
26332;Nao_branca;Medio;Dois;E
26333;Branca;FundamentalCompleto;Dois;E
26337;Nao_branca;FundamentalIncompleto;Um;E
26339;Nao_branca;Medio;Zero;E
26341;Branca;Superior;Um;D
26342;Nao_branca;Superior;Um;C
26344;Nao_branca;Superior;Um;E
26345;Nao_branca;Medio;Um;C
26348;Nao_branca;FundamentalCompleto;Um;E
26355;Branca;Superior;Um;D
26361;Nao_branca;Medio;Um;C
26362;Nao declarado;Medio;Quatro_ou_mais;B
26365;Branca;Medio;Um;E
26368;Nao_branca;Superior;Um;D
26371;Nao_branca;FundamentalIncompleto;Um;E
26373;Branca;Medio;Um;E
26378;Branca;Medio;Zero;E
26379;Nao_branca;Superior;Zero;D
26381;Nao_branca;Medio;Um;B
26382;Nao_branca;FundamentalCompleto;Dois;D
26384;Nao_branca;Medio;Um;E
26392;Nao_branca;FundamentalIncompleto;Zero;E
26394;Branca;Medio;Um;E
26395;Nao_branca;Superior;Quatro_ou_mais;D
26397;Branca;Superior;Um;D
26398;Nao_branca;FundamentalIncompleto;Um;E
26400;Branca;Superior;Um;E
26402;Nao_branca;Medio;Um;D
26405;Nao_branca;Medio;Zero;E
26407;Branca;FundamentalCompleto;Dois;C
26410;Branca;Medio;Um;E
26412;Branca;Superior;Tres;C
26415;Nao_branca;FundamentalCompleto;Zero;E
26424;Nao_branca;Medio;Dois;E
26427;Nao_branca;Medio;Um;E
26433;Branca;FundamentalCompleto;Dois;E
26436;Branca;Superior;Dois;D
26437;Nao_branca;FundamentalIncompleto;Zero;E
26438;Nao_branca;FundamentalIncompleto;Um;E
26441;Nao_branca;Medio;Um;C
26443;Nao_branca;Superior;Tres;C
26444;Branca;Superior;Dois;D
26445;Branca;FundamentalIncompleto;Um;E
26446;Branca;Superior;Dois;E
26447;Nao_branca;Medio;Dois;D
26451;Nao_branca;Medio;Um;E
26452;Branca;Medio;Zero;E
26458;Branca;Medio;Zero;C
26462;Branca;Medio;Zero;D
26464;Branca;FundamentalIncompleto;Um;E
26467;Nao_branca;FundamentalCompleto;Zero;E
26476;Nao_branca;Medio;Zero;E
26477;Branca;Medio;Um;E
26478;Branca;FundamentalIncompleto;Um;E
26481;Nao_branca;FundamentalCompleto;Zero;C
26483;Nao_branca;Medio;Dois;E
26488;Branca;Medio;Um;D
26489;Branca;Superior;Um;B
26490;Branca;Medio;Um;E
26494;Nao_branca;FundamentalIncompleto;Zero;E
26501;Branca;Medio;Dois;D
26503;Branca;Superior;Zero;E
26504;Branca;Medio;Zero;D
26505;Branca;FundamentalIncompleto;Zero;E
26509;Branca;FundamentalIncompleto;Zero;E
26511;Nao_branca;FundamentalIncompleto;Zero;E
26513;Branca;Medio;Um;E
26523;Nao_branca;FundamentalCompleto;Zero;E
26529;Nao_branca;FundamentalCompleto;Um;D
26530;Branca;FundamentalIncompleto;Zero;D
26537;Nao_branca;Medio;Um;D
26539;Nao_branca;Superior;Um;E
26543;Nao_branca;Superior;Zero;D
26544;Nao_branca;FundamentalCompleto;Um;E
26550;Nao_branca;Medio;Zero;D
26552;Nao_branca;Superior;Um;D
26554;Nao_branca;Medio;Um;D
26556;Branca;Medio;Dois;D
26559;Nao_branca;Medio;Zero;E
26560;Branca;Superior;Um;C
26561;Nao_branca;FundamentalCompleto;Um;E
26565;Branca;Medio;Zero;D
26573;Branca;FundamentalCompleto;Zero;E
26580;Branca;Superior;Quatro_ou_mais;B
26582;Branca;FundamentalCompleto;Zero;E
26583;Nao_branca;FundamentalCompleto;Zero;E
26584;Branca;Medio;Um;E
26586;Nao_branca;Medio;Um;E
26587;Branca;Medio;Um;E
26589;Nao_branca;Superior;Tres;C
26590;Branca;FundamentalCompleto;Um;E
26592;Nao_branca;FundamentalIncompleto;Zero;D
26597;Nao_branca;Medio;Zero;E
26601;Nao_branca;Superior;Um;D
26602;Nao_branca;FundamentalCompleto;Um;D
26606;Nao_branca;Medio;Um;D
26608;Nao_branca;Medio;Zero;E
26609;Branca;Superior;Um;D
26612;Branca;Medio;Zero;D
26613;Branca;FundamentalCompleto;Um;E
26614;Branca;Medio;Um;D
26615;Nao_branca;FundamentalIncompleto;Zero;E
26616;Nao_branca;Medio;Zero;D
26617;Nao_branca;FundamentalCompleto;Um;E
26622;Nao_branca;Medio;Zero;E
26624;Branca;Superior;Um;E
26633;Nao_branca;Superior;Um;D
26637;Branca;Medio;Um;E
26644;Nao_branca;FundamentalCompleto;Dois;D
26647;Branca;Superior;Quatro_ou_mais;D
26651;Branca;Medio;Zero;E
26656;Nao_branca;FundamentalIncompleto;Um;D
26657;Nao_branca;Medio;Um;D
26660;Nao_branca;FundamentalIncompleto;Um;D
26661;Branca;Medio;Um;E
26666;Nao_branca;Superior;Um;E
26667;Nao_branca;FundamentalIncompleto;Zero;E
26669;Nao declarado;Medio;Um;D
26670;Branca;Medio;Um;C
26674;Nao_branca;Superior;Um;E
26675;Nao_branca;Medio;Um;E
26677;Branca;FundamentalCompleto;Zero;E
26681;Branca;Medio;Dois;D
26684;Nao declarado;Medio;Um;D
26687;Branca;Superior;Zero;E
26689;Nao_branca;FundamentalIncompleto;Zero;E
26693;Branca;FundamentalIncompleto;Zero;E
26696;Branca;FundamentalIncompleto;Um;E
26705;Nao_branca;FundamentalIncompleto;Um;E
26706;Nao_branca;Superior;Um;D
26707;Branca;Medio;Zero;E
26712;Nao_branca;Medio;Um;D
26718;Branca;Medio;Um;E
26720;Nao_branca;FundamentalCompleto;Zero;C
26725;Branca;FundamentalIncompleto;Zero;E
26731;Nao_branca;Medio;Zero;E
26738;Branca;FundamentalCompleto;Um;E
26739;Nao_branca;Medio;Um;D
26743;Nao_branca;Superior;Um;D
26749;Branca;Medio;Zero;E
26752;Branca;FundamentalCompleto;Um;E
26753;Nao_branca;Medio;Um;E
26754;Nao_branca;FundamentalCompleto;Um;D
26755;Branca;FundamentalIncompleto;Zero;E
26757;Nao_branca;Superior;Zero;E
26760;Nao_branca;Medio;Um;E
26762;Branca;Medio;Um;C
26765;Branca;FundamentalCompleto;Zero;E
26768;Branca;Medio;Um;E
26772;Branca;FundamentalCompleto;Um;E
26773;Nao_branca;Superior;Um;D
26775;Branca;Medio;Um;E
26778;Nao_branca;FundamentalIncompleto;Zero;D
26797;Branca;Medio;Zero;E
26798;Nao_branca;FundamentalIncompleto;Um;D
26799;Branca;Medio;Um;E
26801;Branca;Superior;Um;D
26803;Branca;Medio;Dois;E
26807;Branca;Medio;Zero;E
26808;Nao_branca;Superior;Zero;E
26810;Branca;Medio;Zero;E
26811;Nao_branca;FundamentalCompleto;Zero;E
26812;Nao_branca;Medio;Um;E
26813;Nao_branca;FundamentalCompleto;Um;D
26814;Nao_branca;Medio;Zero;E
26817;Nao_branca;Superior;Dois;C
26824;Branca;FundamentalCompleto;Um;E
26826;Branca;Superior;Um;D
26829;Nao_branca;FundamentalCompleto;Um;D
26832;Nao_branca;Medio;Um;E
26837;Nao_branca;Medio;Zero;E
26846;Nao_branca;Superior;Zero;E
26847;Branca;Superior;Dois;C
26853;Nao_branca;Superior;Tres;E
26859;Nao_branca;Medio;Um;E
26861;Nao_branca;Medio;Um;E
26864;Branca;Medio;Um;E
26866;Branca;Medio;Um;E
26868;Nao_branca;Medio;Um;B
26873;Nao_branca;FundamentalIncompleto;Um;E
26874;Nao_branca;FundamentalCompleto;Um;E
26877;Branca;Superior;Um;E
26880;Branca;Superior;Um;D
26881;Nao_branca;Medio;Zero;E
26887;Branca;Superior;Um;E
26891;Nao_branca;FundamentalIncompleto;Dois;C
26896;Nao_branca;FundamentalIncompleto;Zero;E
26906;Nao_branca;FundamentalIncompleto;Zero;E
26911;Nao_branca;FundamentalIncompleto;Um;E
26912;Branca;Superior;Zero;C
26913;Branca;FundamentalIncompleto;Um;D
26914;Branca;NuncaEstudou;Um;E
26916;Branca;Superior;Dois;D
26917;Branca;Superior;Um;D
26918;Nao_branca;FundamentalIncompleto;Um;E
26921;Branca;Medio;Um;E
26923;Nao_branca;FundamentalIncompleto;Um;E
26925;Branca;FundamentalCompleto;Dois;D
26933;Nao_branca;FundamentalCompleto;Dois;B
26934;Branca;Superior;Dois;E
26936;Branca;Superior;Dois;C
26938;Nao_branca;FundamentalIncompleto;Zero;E
26941;Branca;FundamentalCompleto;Dois;C
26945;Nao_branca;Medio;Um;E
26949;Nao_branca;FundamentalIncompleto;Zero;E
26950;Nao_branca;Superior;Um;D
26953;Nao_branca;Medio;Zero;E
26955;Nao_branca;FundamentalIncompleto;Zero;E
26957;Branca;FundamentalCompleto;Zero;D
26959;Nao_branca;Medio;Zero;E
26960;Branca;Superior;Um;D
26963;Branca;Superior;Um;C
26968;Nao_branca;FundamentalIncompleto;Zero;E
26969;Nao_branca;FundamentalCompleto;Zero;E
26971;Nao_branca;FundamentalCompleto;Um;D
26972;Branca;FundamentalIncompleto;Um;D
26979;Nao_branca;Superior;Um;C
26982;Branca;Medio;Um;E
26983;Nao_branca;FundamentalCompleto;Zero;E
26984;Nao_branca;FundamentalIncompleto;Zero;E
26986;Nao_branca;FundamentalIncompleto;Zero;E
26989;Nao_branca;FundamentalIncompleto;Um;D
26993;Branca;FundamentalCompleto;Um;E
26996;Nao_branca;FundamentalIncompleto;Um;D
27001;Branca;Medio;Um;E
27004;Branca;Medio;Um;C
27009;Nao_branca;FundamentalCompleto;Zero;E
27010;Nao_branca;Superior;Dois;C
27012;Nao_branca;Superior;Um;D
27018;Branca;FundamentalIncompleto;Um;B
27023;Branca;Medio;Um;D
27024;Nao_branca;Medio;Um;C
27027;Nao_branca;FundamentalCompleto;Zero;E
27028;Branca;Medio;Um;B
27030;Branca;Superior;Um;C
27031;Nao_branca;FundamentalCompleto;Zero;D
27032;Nao_branca;Medio;Dois;D
27034;Branca;Superior;Quatro_ou_mais;B
27036;Nao_branca;Superior;Dois;D
27037;Nao_branca;Superior;Um;E
27038;Nao_branca;Medio;Zero;E
27039;Nao_branca;Medio;Um;E
27047;Nao_branca;FundamentalIncompleto;Dois;C
27059;Branca;Medio;Um;D
27062;Branca;Superior;Um;D
27064;Nao_branca;FundamentalCompleto;Um;E
27065;Nao_branca;Medio;Um;C
27072;Branca;Superior;Dois;D
27073;Nao_branca;Medio;Zero;E
27076;Branca;FundamentalIncompleto;Um;D
27088;Nao_branca;Superior;Um;D
27092;Nao_branca;Superior;Um;D
27093;Branca;Superior;Um;D
27095;Nao_branca;FundamentalIncompleto;Um;E
27096;Nao_branca;Medio;Zero;C
27097;Nao_branca;Medio;Um;E
27098;Nao_branca;Medio;Zero;E
27105;Nao_branca;FundamentalCompleto;Um;D
27107;Nao_branca;Medio;Zero;E
27108;Nao_branca;FundamentalIncompleto;Zero;E
27110;Nao_branca;FundamentalIncompleto;Zero;E
27111;Branca;Superior;Um;C
27114;Nao_branca;FundamentalCompleto;Um;E
27116;Branca;Medio;Um;E
27120;Nao_branca;Superior;Um;E
27122;Branca;FundamentalIncompleto;Um;E
27123;Nao_branca;FundamentalIncompleto;Dois;E
27124;Nao_branca;Medio;Um;D
27125;Nao_branca;Medio;Um;E
27127;Nao_branca;FundamentalIncompleto;Zero;D
27130;Branca;FundamentalIncompleto;Zero;E
27132;Nao_branca;Medio;Um;D
27133;Branca;Superior;Dois;D
27138;Branca;FundamentalIncompleto;Zero;C
27152;Nao_branca;Medio;Zero;E
27154;Nao_branca;Superior;Dois;C
27155;Nao_branca;Superior;Um;D
27158;Nao_branca;FundamentalCompleto;Um;D
27159;Nao_branca;Superior;Um;D
27160;Branca;Medio;Um;E
27162;Branca;Medio;Um;E
27166;Nao_branca;Medio;Dois;D
27167;Nao_branca;FundamentalIncompleto;Um;E
27168;Nao_branca;Medio;Um;E
27170;Nao_branca;Medio;Um;E
27175;Nao_branca;FundamentalCompleto;Um;E
27176;Branca;Superior;Um;E
27178;Branca;Medio;Um;D
27180;Branca;FundamentalIncompleto;Um;E
27181;Nao_branca;Superior;Um;C
27191;Branca;Superior;Um;D
27197;Nao_branca;Medio;Um;D
27200;Branca;FundamentalCompleto;Um;E
27201;Nao_branca;FundamentalCompleto;Um;C
27203;Nao_branca;Superior;Um;D
27215;Nao_branca;Superior;Zero;E
27222;Nao_branca;Medio;Zero;E
27226;Branca;FundamentalCompleto;Dois;D
27233;Branca;FundamentalCompleto;Um;D
27234;Nao_branca;Superior;Um;D
27235;Nao_branca;FundamentalIncompleto;Um;E
27236;Branca;Superior;Zero;C
27237;Branca;Superior;Um;D
27238;Nao_branca;FundamentalCompleto;Zero;E
27243;Nao_branca;FundamentalIncompleto;Um;E
27245;Branca;FundamentalIncompleto;Zero;E
27247;Nao_branca;Medio;Zero;E
27250;Branca;Medio;Tres;C
27251;Branca;FundamentalIncompleto;Um;E
27254;Branca;Medio;Um;E
27255;Branca;Medio;Um;E
27258;Nao_branca;Medio;Um;D
27263;Nao_branca;Medio;Zero;D
27264;Nao_branca;FundamentalIncompleto;Um;E
27266;Nao_branca;Superior;Um;E
27267;Branca;FundamentalIncompleto;Um;E
27268;Nao_branca;FundamentalIncompleto;Dois;C
27269;Branca;Medio;Um;E
27270;Nao_branca;Superior;Um;E
27276;Branca;FundamentalIncompleto;Zero;E
27277;Nao_branca;Medio;Um;E
27279;Nao_branca;FundamentalCompleto;Zero;D
27280;Branca;FundamentalCompleto;Um;E
27281;Nao_branca;FundamentalIncompleto;Um;E
27282;Nao_branca;Medio;Zero;E
27283;Nao_branca;Medio;Um;D
27286;Nao_branca;Medio;Zero;E
27289;Branca;Superior;Um;D
27290;Branca;FundamentalCompleto;Um;D
27292;Branca;Medio;Dois;C
27293;Nao_branca;Superior;Um;E
27294;Branca;FundamentalCompleto;Um;E
27299;Nao declarado;Medio;Um;D
27300;Nao_branca;Medio;Zero;E
27302;Nao_branca;Superior;Um;D
27305;Nao_branca;Medio;Zero;E
27306;Branca;Medio;Zero;E
27309;Nao_branca;FundamentalIncompleto;Zero;E
27311;Nao_branca;Medio;Um;E
27313;Nao_branca;Medio;Um;E
27314;Nao_branca;Superior;Dois;C
27315;Branca;Medio;Tres;E
27320;Branca;Superior;Um;C
27321;Branca;Medio;Tres;C
27323;Nao_branca;Medio;Zero;D
27325;Branca;Medio;Um;D
27327;Nao_branca;Superior;Quatro_ou_mais;C
27330;Nao_branca;FundamentalIncompleto;Zero;E
27332;Nao_branca;FundamentalCompleto;Zero;D
27336;Nao_branca;Medio;Zero;E
27337;Nao_branca;Medio;Um;D
27338;Branca;Medio;Um;D
27339;Branca;FundamentalIncompleto;Um;E
27340;Nao_branca;Medio;Um;D
27347;Nao_branca;Superior;Zero;E
27348;Branca;Medio;Um;D
27349;Nao_branca;FundamentalCompleto;Um;E
27351;Branca;Medio;Um;D
27352;Nao_branca;FundamentalIncompleto;Um;E
27356;Branca;Medio;Dois;D
27359;Branca;Superior;Um;D
27360;Branca;Superior;Tres;C
27363;Nao_branca;FundamentalCompleto;Dois;D
27364;Branca;Superior;Um;D
27365;Nao_branca;FundamentalCompleto;Dois;C
27368;Branca;Medio;Zero;E
27371;Branca;Superior;Um;D
27376;Nao_branca;FundamentalIncompleto;Zero;E
27379;Branca;NuncaEstudou;Um;E
27381;Branca;Superior;Um;E
27382;Branca;Medio;Zero;E
27383;Nao_branca;Medio;Zero;E
27386;Nao_branca;Medio;Dois;E
27389;Nao_branca;Medio;Zero;E
27390;Nao_branca;Medio;Um;E
27396;Branca;Medio;Quatro_ou_mais;D
27399;Branca;Medio;Um;E
27401;Nao_branca;FundamentalIncompleto;Um;E
27405;Branca;Superior;Um;E
27407;Nao_branca;Medio;Zero;E
27409;Branca;FundamentalCompleto;Um;E
27413;Nao_branca;Medio;Um;E
27415;Branca;FundamentalIncompleto;Zero;E
27419;Branca;Medio;Zero;D
27425;Nao_branca;Medio;Um;E
27426;Branca;Superior;Zero;D
27429;Nao_branca;Medio;Um;E
27431;Nao_branca;Superior;Um;D
27432;Nao_branca;Medio;Um;E
27435;Branca;FundamentalCompleto;Um;E
27439;Branca;Superior;Dois;C
27440;Nao_branca;FundamentalCompleto;Zero;E
27442;Branca;Superior;Um;E
27452;Nao_branca;Superior;Um;D
27454;Nao_branca;Medio;Um;E
27457;Nao_branca;FundamentalCompleto;Um;D
27463;Branca;FundamentalIncompleto;Um;D
27466;Nao_branca;FundamentalIncompleto;Um;D
27467;Nao_branca;Superior;Dois;A
27468;Nao_branca;FundamentalCompleto;Um;E
27469;Branca;Medio;Zero;D
27471;Branca;Medio;Zero;C
27472;Branca;FundamentalIncompleto;Zero;E
27475;Nao_branca;FundamentalCompleto;Zero;E
27476;Branca;Superior;Zero;E
27478;Branca;NuncaEstudou;Um;E
27482;Nao_branca;Medio;Zero;D
27486;Nao_branca;Superior;Um;E
27488;Branca;Superior;Dois;C
27491;Branca;Medio;Um;D
27492;Branca;Medio;Zero;E
27495;Nao_branca;Medio;Zero;E
27500;Nao_branca;FundamentalCompleto;Um;E
27505;Branca;FundamentalIncompleto;Um;E
27510;Branca;Medio;Um;E
27512;Nao_branca;Superior;Dois;C
27515;Nao_branca;Superior;Dois;C
27517;Nao_branca;FundamentalIncompleto;Zero;E
27518;Branca;Medio;Dois;E
27520;Branca;FundamentalIncompleto;Zero;E
27521;Branca;Medio;Um;E
27523;Nao_branca;Medio;Um;E
27525;Nao_branca;FundamentalCompleto;Zero;E
27526;Branca;Medio;Tres;E
27527;Nao_branca;Superior;Um;C
27528;Nao_branca;Medio;Zero;E
27529;Nao_branca;Superior;Um;D
27530;Branca;Superior;Um;C
27534;Branca;Medio;Zero;E
27535;Nao declarado;Superior;Dois;C
27540;Nao_branca;Superior;Zero;E
27541;Branca;Medio;Dois;D
27542;Nao_branca;FundamentalIncompleto;Um;E
27545;Branca;Medio;Um;C
27546;Nao_branca;FundamentalCompleto;Zero;C
27548;Nao_branca;FundamentalCompleto;Um;C
27549;Nao_branca;Superior;Um;E
27554;Branca;NuncaEstudou;Zero;E
27555;Branca;Medio;Um;E
27556;Nao_branca;FundamentalIncompleto;Zero;D
27557;Nao_branca;Superior;Zero;D
27559;Nao_branca;Superior;Um;E
27562;Nao_branca;FundamentalIncompleto;Um;E
27566;Nao_branca;Superior;Um;E
27567;Nao_branca;Medio;Um;E
27571;Branca;Medio;Um;E
27575;Nao_branca;Superior;Um;B
27577;Branca;Medio;Dois;E
27578;Branca;FundamentalCompleto;Um;D
27579;Branca;Medio;Um;D
27582;Branca;Medio;Um;D
27583;Nao_branca;Medio;Um;E
27584;Branca;Medio;Dois;E
27586;Nao_branca;Medio;Zero;D
27590;Branca;Superior;Um;D
27596;Branca;FundamentalIncompleto;Zero;D
27597;Nao_branca;Medio;Um;E
27599;Nao_branca;Medio;Um;C
27601;Branca;Medio;Um;C
27602;Branca;FundamentalCompleto;Dois;E
27606;Nao_branca;Superior;Dois;C
27607;Branca;Superior;Um;E
27615;Branca;Medio;Um;E
27619;Nao_branca;FundamentalIncompleto;Zero;E
27620;Branca;FundamentalIncompleto;Um;E
27624;Branca;Medio;Um;C
27625;Nao_branca;Medio;Zero;E
27630;Branca;Medio;Um;D
27632;Branca;Medio;Um;C
27635;Nao_branca;FundamentalCompleto;Um;E
27637;Branca;Superior;Um;E
27638;Nao_branca;Medio;Zero;E
27642;Branca;FundamentalCompleto;Um;E
27645;Nao_branca;FundamentalIncompleto;Dois;E
27646;Branca;FundamentalCompleto;Zero;E
27649;Nao_branca;Superior;Um;E
27650;Nao_branca;FundamentalIncompleto;Zero;E
27652;Nao_branca;Medio;Um;D
27653;Nao_branca;Medio;Zero;E
27654;Nao_branca;Medio;Zero;E
27660;Nao_branca;FundamentalCompleto;Zero;E
27661;Branca;Superior;Um;C
27662;Branca;Medio;Um;E
27664;Branca;Superior;Um;C
27666;Nao_branca;Superior;Um;D
27667;Branca;FundamentalIncompleto;Um;E
27669;Branca;Superior;Zero;C
27676;Nao_branca;Medio;Um;D
27679;Nao_branca;FundamentalCompleto;Um;E
27690;Branca;FundamentalIncompleto;Um;E
27691;Branca;Medio;Um;E
27693;Nao_branca;Medio;Zero;E
27694;Branca;Medio;Um;D
27698;Nao_branca;Superior;Um;D
27699;Branca;Medio;Um;E
27700;Nao_branca;Superior;Zero;E
27703;Nao_branca;Medio;Um;E
27704;Nao_branca;FundamentalIncompleto;Zero;E
27707;Nao_branca;Superior;Um;E
27708;Nao_branca;Medio;Zero;E
27711;Nao_branca;FundamentalIncompleto;Um;E
27712;Branca;Superior;Um;D
27714;Nao_branca;FundamentalCompleto;Dois;B
27715;Branca;Medio;Um;C
27717;Branca;FundamentalCompleto;Dois;E
27720;Nao_branca;Medio;Um;C
27722;Branca;FundamentalIncompleto;Um;E
27725;Branca;Medio;Zero;D
27729;Nao_branca;Medio;Zero;E
27734;Nao_branca;FundamentalIncompleto;Zero;E
27736;Branca;Medio;Zero;D
27737;Nao_branca;Medio;Tres;C
27738;Branca;Medio;Um;E
27739;Nao_branca;Medio;Um;E
27741;Nao_branca;Superior;Dois;C
27743;Branca;Medio;Um;E
27749;Nao_branca;FundamentalIncompleto;Um;D
27751;Nao_branca;Medio;Um;E
27752;Branca;Medio;Um;D
27757;Nao_branca;FundamentalIncompleto;Zero;E
27761;Nao_branca;Medio;Um;E
27765;Nao_branca;Medio;Zero;E
27766;Nao_branca;Medio;Um;E
27767;Nao_branca;FundamentalIncompleto;Zero;E
27775;Nao_branca;Medio;Um;E
27777;Nao_branca;Medio;Zero;E
27778;Branca;Medio;Zero;E
27779;Branca;Medio;Um;E
27780;Nao_branca;Superior;Quatro_ou_mais;C
27782;Nao_branca;FundamentalIncompleto;Zero;E
27784;Nao_branca;FundamentalCompleto;Dois;E
27786;Branca;Medio;Dois;D
27788;Branca;Medio;Zero;E
27790;Nao_branca;Superior;Um;D
27793;Branca;Medio;Um;E
27794;Branca;Superior;Dois;C
27795;Branca;Medio;Um;D
27796;Branca;Medio;Um;E
27803;Branca;Medio;Zero;D
27804;Nao_branca;Superior;Um;E
27805;Branca;Superior;Um;B
27811;Nao_branca;FundamentalIncompleto;Um;E
27814;Branca;Superior;Um;D
27816;Branca;Superior;Zero;E
27817;Branca;Superior;Um;B
27824;Nao_branca;FundamentalIncompleto;Um;E
27825;Nao_branca;Medio;Um;E
27827;Nao_branca;Medio;Dois;C
27828;Nao_branca;Medio;Zero;E
27829;Nao_branca;Medio;Zero;E
27833;Branca;FundamentalIncompleto;Zero;D
27834;Nao_branca;Medio;Zero;E
27835;Branca;FundamentalIncompleto;Um;D
27836;Branca;Medio;Dois;C
27838;Nao_branca;Superior;Dois;E
27839;Nao_branca;Medio;Dois;D
27844;Nao_branca;FundamentalIncompleto;Dois;E
27847;Nao_branca;Medio;Zero;D
27855;Branca;Superior;Um;E
27856;Nao_branca;Medio;Zero;E
27857;Branca;FundamentalIncompleto;Zero;E
27860;Nao_branca;Superior;Um;C
27862;Branca;Medio;Zero;D
27863;Branca;Superior;Um;E
27869;Nao_branca;Medio;Um;D
27872;Branca;FundamentalCompleto;Um;D
27876;Nao_branca;FundamentalCompleto;Um;D
27877;Nao_branca;FundamentalIncompleto;Zero;E
27878;Branca;Medio;Dois;E
27884;Nao_branca;Medio;Um;E
27886;Nao_branca;Superior;Um;E
27887;Branca;Superior;Dois;E
27888;Branca;Superior;Um;D
27889;Branca;Superior;Dois;C
27892;Nao_branca;Superior;Um;E
27894;Nao_branca;Superior;Um;D
27898;Nao_branca;Superior;Dois;D
27899;Nao_branca;Medio;Dois;C
27903;Nao declarado;Medio;Um;E
27904;Branca;FundamentalCompleto;Tres;C
27908;Branca;Medio;Zero;D
27912;Nao_branca;Medio;Um;E
27915;Nao_branca;Medio;Zero;E
27919;Nao_branca;Superior;Um;C
27922;Nao_branca;Medio;Quatro_ou_mais;D
27924;Nao_branca;Medio;Um;E
27925;Branca;Superior;Um;D
27931;Branca;FundamentalIncompleto;Um;E
27933;Nao_branca;Medio;Zero;E
27934;Nao_branca;Medio;Um;E
27935;Branca;FundamentalIncompleto;Um;C
27942;Branca;FundamentalIncompleto;Dois;D
27951;Nao_branca;Medio;Tres;C
27957;Nao_branca;FundamentalIncompleto;Um;D
27958;Nao_branca;FundamentalIncompleto;Um;E
27959;Nao_branca;Medio;Um;E
27960;Nao_branca;Medio;Um;C
27966;Nao_branca;FundamentalCompleto;Zero;E
