ID_MATRICULA;IN_TRANSPORTE_PUBLICO;TP_ETAPA_ENSINO;IN_REGULAR;IN_EJA;CO_ENTIDADE;CO_MUNICIPIO
420430663;0.0;17.0;1.0;0.0;31069001;3138609
420431652;0.0;17.0;1.0;0.0;31069001;3138609
420433673;0.0;17.0;1.0;0.0;31069001;3138609
420433720;0.0;17.0;1.0;0.0;31069001;3138609
420716383;0.0;18.0;1.0;0.0;31069001;3138609
420716478;0.0;18.0;1.0;0.0;31069001;3138609
420716553;0.0;18.0;1.0;0.0;31069001;3138609
420716600;0.0;18.0;1.0;0.0;31069001;3138609
420716638;0.0;18.0;1.0;0.0;31069001;3138609
420718873;0.0;18.0;1.0;0.0;31069001;3138609
420719299;0.0;18.0;1.0;0.0;31069001;3138609
420719430;0.0;18.0;1.0;0.0;31069001;3138609
420719489;0.0;18.0;1.0;0.0;31069001;3138609
420719586;0.0;18.0;1.0;0.0;31069001;3138609
420719683;0.0;18.0;1.0;0.0;31069001;3138609
420719763;0.0;18.0;1.0;0.0;31069001;3138609
420720052;0.0;18.0;1.0;0.0;31069001;3138609
420720318;0.0;18.0;1.0;0.0;31069001;3138609
420720361;0.0;18.0;1.0;0.0;31069001;3138609
420720398;0.0;18.0;1.0;0.0;31069001;3138609
420720429;0.0;18.0;1.0;0.0;31069001;3138609
420721997;0.0;18.0;1.0;0.0;31069001;3138609
420722647;0.0;18.0;1.0;0.0;31069001;3138609
420722708;0.0;18.0;1.0;0.0;31069001;3138609
420722952;0.0;18.0;1.0;0.0;31069001;3138609
420725749;0.0;18.0;1.0;0.0;31069001;3138609
420725795;0.0;18.0;1.0;0.0;31069001;3138609
420725869;0.0;18.0;1.0;0.0;31069001;3138609
420725966;0.0;18.0;1.0;0.0;31069001;3138609
420726619;0.0;18.0;1.0;0.0;31069001;3138609
420726772;0.0;18.0;1.0;0.0;31069001;3138609
420726964;1.0;18.0;1.0;0.0;31069001;3138609
420727024;0.0;18.0;1.0;0.0;31069001;3138609
420727172;0.0;18.0;1.0;0.0;31069001;3138609
420727220;0.0;18.0;1.0;0.0;31069001;3138609
420731431;0.0;18.0;1.0;0.0;31069001;3138609
420731566;0.0;18.0;1.0;0.0;31069001;3138609
420734635;0.0;18.0;1.0;0.0;31069001;3138609
420734772;0.0;18.0;1.0;0.0;31069001;3138609
420734892;0.0;18.0;1.0;0.0;31069001;3138609
420735171;0.0;18.0;1.0;0.0;31069001;3138609
420735283;0.0;18.0;1.0;0.0;31069001;3138609
420735326;0.0;18.0;1.0;0.0;31069001;3138609
420735674;0.0;18.0;1.0;0.0;31069001;3138609
420735715;0.0;18.0;1.0;0.0;31069001;3138609
420735803;0.0;18.0;1.0;0.0;31069001;3138609
420735875;0.0;18.0;1.0;0.0;31069001;3138609
420735919;0.0;18.0;1.0;0.0;31069001;3138609
420735989;0.0;18.0;1.0;0.0;31069001;3138609
420736258;0.0;18.0;1.0;0.0;31069001;3138609
420736445;0.0;18.0;1.0;0.0;31069001;3138609
420736501;0.0;18.0;1.0;0.0;31069001;3138609
420736574;0.0;18.0;1.0;0.0;31069001;3138609
420736728;0.0;18.0;1.0;0.0;31069001;3138609
420739678;0.0;18.0;1.0;0.0;31069001;3138609
420740199;0.0;18.0;1.0;0.0;31069001;3138609
420740249;0.0;18.0;1.0;0.0;31069001;3138609
420740332;0.0;18.0;1.0;0.0;31069001;3138609
420740395;0.0;18.0;1.0;0.0;31069001;3138609
420740553;0.0;18.0;1.0;0.0;31069001;3138609
420742685;0.0;18.0;1.0;0.0;31069001;3138609
420744109;0.0;18.0;1.0;0.0;31069001;3138609
420746089;0.0;18.0;1.0;0.0;31069001;3138609
420748723;0.0;18.0;1.0;0.0;31069001;3138609
420748850;0.0;18.0;1.0;0.0;31069001;3138609
420761297;0.0;18.0;1.0;0.0;31069001;3138609
420761838;0.0;18.0;1.0;0.0;31069001;3138609
420761895;0.0;18.0;1.0;0.0;31069001;3138609
420771274;0.0;2.0;1.0;0.0;31069086;3138609
420778354;0.0;2.0;1.0;0.0;31069086;3138609
420785240;0.0;2.0;1.0;0.0;31069086;3138609
420791574;1.0;2.0;1.0;0.0;31069086;3138609
420796654;0.0;2.0;1.0;0.0;31069086;3138609
420821168;0.0;2.0;1.0;0.0;31069086;3138609
420839337;1.0;2.0;1.0;0.0;31069086;3138609
420868951;0.0;2.0;1.0;0.0;31069086;3138609
420882170;0.0;2.0;1.0;0.0;31069086;3138609
420885010;0.0;2.0;1.0;0.0;31069086;3138609
420885574;0.0;2.0;1.0;0.0;31069086;3138609
420908744;0.0;2.0;1.0;0.0;31069086;3138609
420927434;0.0;2.0;1.0;0.0;31069086;3138609
420933763;0.0;2.0;1.0;0.0;31069086;3138609
420952023;0.0;2.0;1.0;0.0;31069086;3138609
420963619;0.0;2.0;1.0;0.0;31069086;3138609
420971464;0.0;2.0;1.0;0.0;31069086;3138609
422023280;0.0;2.0;1.0;0.0;31344990;3138609
422024291;0.0;1.0;1.0;0.0;31344990;3138609
422027144;0.0;1.0;1.0;0.0;31344990;3138609
422027426;0.0;1.0;1.0;0.0;31344990;3138609
422030893;0.0;1.0;1.0;0.0;31344990;3138609
422031061;0.0;1.0;1.0;0.0;31344990;3138609
422031768;0.0;14.0;1.0;0.0;31069124;3138609
422031784;0.0;1.0;1.0;0.0;31344990;3138609
422033985;0.0;14.0;1.0;0.0;31069124;3138609
422036656;0.0;2.0;1.0;0.0;31069086;3138609
422037951;0.0;2.0;1.0;0.0;31069086;3138609
422040145;0.0;14.0;1.0;0.0;31069124;3138609
422040778;1.0;14.0;1.0;0.0;31069124;3138609
422041945;0.0;14.0;1.0;0.0;31069124;3138609
422044861;1.0;14.0;1.0;0.0;31069124;3138609
422045296;0.0;1.0;1.0;0.0;31344990;3138609
422046922;1.0;14.0;1.0;0.0;31069124;3138609
422047497;0.0;15.0;1.0;0.0;31069124;3138609
422054251;0.0;14.0;1.0;0.0;31069124;3138609
422062111;0.0;2.0;1.0;0.0;31069086;3138609
422062865;0.0;15.0;1.0;0.0;31069124;3138609
422063811;0.0;15.0;1.0;0.0;31069124;3138609
422064876;0.0;2.0;1.0;0.0;31069086;3138609
422065742;0.0;15.0;1.0;0.0;31069124;3138609
422066100;0.0;15.0;1.0;0.0;31069124;3138609
422067770;0.0;15.0;1.0;0.0;31069124;3138609
422069692;0.0;2.0;1.0;0.0;31069086;3138609
422069881;0.0;15.0;1.0;0.0;31069124;3138609
422070593;1.0;15.0;1.0;0.0;31069124;3138609
422070719;0.0;15.0;1.0;0.0;31069124;3138609
422072352;0.0;2.0;1.0;0.0;31069086;3138609
422072979;1.0;15.0;1.0;0.0;31069124;3138609
422073357;0.0;15.0;1.0;0.0;31069124;3138609
422076666;0.0;15.0;1.0;0.0;31069124;3138609
422078645;0.0;2.0;1.0;0.0;31069086;3138609
422078679;0.0;15.0;1.0;0.0;31069124;3138609
422079020;0.0;15.0;1.0;0.0;31069124;3138609
422079084;0.0;2.0;1.0;0.0;31069086;3138609
422079638;1.0;15.0;1.0;0.0;31069124;3138609
422081140;0.0;2.0;1.0;0.0;31069086;3138609
422082053;0.0;15.0;1.0;0.0;31069124;3138609
422082586;0.0;2.0;1.0;0.0;31069086;3138609
422086504;1.0;15.0;1.0;0.0;31069124;3138609
422086894;0.0;2.0;1.0;0.0;31069086;3138609
422089773;0.0;2.0;1.0;0.0;31069086;3138609
422091657;0.0;2.0;1.0;0.0;31069086;3138609
422091694;1.0;14.0;1.0;0.0;31069124;3138609
422092379;0.0;15.0;1.0;0.0;31069124;3138609
422094838;0.0;16.0;1.0;0.0;31069124;3138609
422096069;0.0;16.0;1.0;0.0;31069124;3138609
422096330;0.0;16.0;1.0;0.0;31069124;3138609
422100877;0.0;16.0;1.0;0.0;31069124;3138609
422101181;0.0;16.0;1.0;0.0;31069124;3138609
422101733;0.0;16.0;1.0;0.0;31069124;3138609
422103831;0.0;16.0;1.0;0.0;31069124;3138609
422108607;0.0;16.0;1.0;0.0;31069124;3138609
422110381;1.0;16.0;1.0;0.0;31069124;3138609
422111237;1.0;16.0;1.0;0.0;31069124;3138609
422111471;0.0;16.0;1.0;0.0;31069124;3138609
422119689;0.0;16.0;1.0;0.0;31069124;3138609
422138764;0.0;2.0;1.0;0.0;31264377;3138609
422239783;0.0;2.0;1.0;0.0;31069086;3138609
422241530;0.0;2.0;1.0;0.0;31069086;3138609
422388158;1.0;16.0;1.0;0.0;31069078;3138609
422388490;1.0;16.0;1.0;0.0;31069078;3138609
422390169;1.0;16.0;1.0;0.0;31069078;3138609
422390203;1.0;16.0;1.0;0.0;31069078;3138609
422390239;1.0;16.0;1.0;0.0;31069078;3138609
422390286;1.0;16.0;1.0;0.0;31069078;3138609
422390449;1.0;16.0;1.0;0.0;31069078;3138609
422390491;1.0;16.0;1.0;0.0;31069078;3138609
422390955;1.0;16.0;1.0;0.0;31069078;3138609
422391077;0.0;16.0;1.0;0.0;31069078;3138609
422391156;0.0;16.0;1.0;0.0;31069078;3138609
422391617;0.0;16.0;1.0;0.0;31069078;3138609
422391958;1.0;16.0;1.0;0.0;31069078;3138609
422392062;1.0;16.0;1.0;0.0;31069078;3138609
422393841;1.0;17.0;1.0;0.0;31069078;3138609
422394204;1.0;18.0;1.0;0.0;31069078;3138609
422396495;0.0;18.0;1.0;0.0;31069078;3138609
422398792;0.0;18.0;1.0;0.0;31069078;3138609
422400005;0.0;18.0;1.0;0.0;31069078;3138609
422400801;0.0;18.0;1.0;0.0;31069078;3138609
422412557;0.0;18.0;1.0;0.0;31069078;3138609
422417410;0.0;18.0;1.0;0.0;31069078;3138609
422505219;0.0;14.0;1.0;0.0;31069086;3138609
422511355;1.0;14.0;1.0;0.0;31069086;3138609
422516861;0.0;14.0;1.0;0.0;31069086;3138609
422518173;0.0;14.0;1.0;0.0;31069086;3138609
422518585;0.0;14.0;1.0;0.0;31069086;3138609
422524021;1.0;14.0;1.0;0.0;31069086;3138609
422526458;0.0;14.0;1.0;0.0;31069086;3138609
422527885;0.0;14.0;1.0;0.0;31069086;3138609
422530503;0.0;14.0;1.0;0.0;31069086;3138609
422532738;0.0;14.0;1.0;0.0;31069086;3138609
422536015;0.0;14.0;1.0;0.0;31069086;3138609
422536575;0.0;14.0;1.0;0.0;31069086;3138609
422540166;0.0;14.0;1.0;0.0;31069086;3138609
422544041;0.0;14.0;1.0;0.0;31069086;3138609
422549880;0.0;14.0;1.0;0.0;31069086;3138609
422550455;1.0;14.0;1.0;0.0;31069086;3138609
422565770;0.0;14.0;1.0;0.0;31069086;3138609
422905538;0.0;14.0;1.0;0.0;31069086;3138609
422955855;0.0;14.0;1.0;0.0;31069086;3138609
422982696;0.0;14.0;1.0;0.0;31069086;3138609
422993676;0.0;14.0;1.0;0.0;31069086;3138609
423317634;0.0;14.0;1.0;0.0;31069086;3138609
423321152;0.0;14.0;1.0;0.0;31069086;3138609
423323788;0.0;14.0;1.0;0.0;31069086;3138609
423324351;0.0;14.0;1.0;0.0;31069086;3138609
423325819;0.0;14.0;1.0;0.0;31069086;3138609
423327669;0.0;14.0;1.0;0.0;31069086;3138609
423328754;0.0;14.0;1.0;0.0;31069086;3138609
423329332;0.0;14.0;1.0;0.0;31069086;3138609
423332305;0.0;14.0;1.0;0.0;31069086;3138609
423620550;1.0;18.0;1.0;0.0;31069078;3138609
423701441;1.0;18.0;1.0;0.0;31069078;3138609
424525252;1.0;2.0;1.0;0.0;31264377;3138609
424558753;1.0;2.0;1.0;0.0;31264377;3138609
424600108;0.0;2.0;1.0;0.0;31264377;3138609
424631721;0.0;2.0;1.0;0.0;31264377;3138609
424687392;0.0;2.0;1.0;0.0;31264377;3138609
424716983;1.0;2.0;1.0;0.0;31264377;3138609
424758031;1.0;2.0;1.0;0.0;31264377;3138609
424908727;0.0;2.0;1.0;0.0;31264377;3138609
424954663;0.0;2.0;1.0;0.0;31264377;3138609
424957523;1.0;2.0;1.0;0.0;31264377;3138609
424966046;0.0;2.0;1.0;0.0;31264377;3138609
424967402;0.0;2.0;1.0;0.0;31264377;3138609
425391372;0.0;14.0;1.0;0.0;31069086;3138609
425401563;0.0;14.0;1.0;0.0;31069086;3138609
425406494;0.0;14.0;1.0;0.0;31069086;3138609
425414288;0.0;14.0;1.0;0.0;31069086;3138609
425428182;0.0;2.0;1.0;0.0;31264377;3138609
425433857;0.0;2.0;1.0;0.0;31264377;3138609
425441127;0.0;14.0;1.0;0.0;31069086;3138609
425460438;1.0;2.0;1.0;0.0;31264377;3138609
425475860;0.0;14.0;1.0;0.0;31069086;3138609
425484118;1.0;2.0;1.0;0.0;31264377;3138609
425484264;0.0;14.0;1.0;0.0;31069086;3138609
425493306;1.0;2.0;1.0;0.0;31264377;3138609
425500691;0.0;14.0;1.0;0.0;31069086;3138609
425505818;0.0;14.0;1.0;0.0;31069086;3138609
425514808;0.0;14.0;1.0;0.0;31069086;3138609
425517217;0.0;14.0;1.0;0.0;31069086;3138609
425526725;0.0;14.0;1.0;0.0;31069086;3138609
425562432;0.0;14.0;1.0;0.0;31069086;3138609
425583859;0.0;14.0;1.0;0.0;31069086;3138609
425603895;0.0;14.0;1.0;0.0;31069086;3138609
425609624;0.0;14.0;1.0;0.0;31222321;3138609
425624747;1.0;14.0;1.0;0.0;31222321;3138609
425628097;0.0;14.0;1.0;0.0;31222321;3138609
425629529;0.0;14.0;1.0;0.0;31222321;3138609
425632776;0.0;14.0;1.0;0.0;31222321;3138609
425633004;0.0;14.0;1.0;0.0;31222321;3138609
425633137;0.0;14.0;1.0;0.0;31222321;3138609
425633242;0.0;14.0;1.0;0.0;31222321;3138609
425642244;0.0;14.0;1.0;0.0;31069086;3138609
425651293;0.0;14.0;1.0;0.0;31222321;3138609
425654791;0.0;14.0;1.0;0.0;31069086;3138609
425669134;0.0;14.0;1.0;0.0;31069086;3138609
425679718;0.0;14.0;1.0;0.0;31069086;3138609
425688281;1.0;17.0;1.0;0.0;31222321;3138609
425689006;0.0;17.0;1.0;0.0;31222321;3138609
425689425;0.0;17.0;1.0;0.0;31222321;3138609
425690217;1.0;17.0;1.0;0.0;31222321;3138609
425693786;0.0;14.0;1.0;0.0;31069086;3138609
425695126;0.0;17.0;1.0;0.0;31222321;3138609
425700888;0.0;17.0;1.0;0.0;31222321;3138609
425702245;0.0;17.0;1.0;0.0;31222321;3138609
425702325;0.0;17.0;1.0;0.0;31222321;3138609
425708704;0.0;17.0;1.0;0.0;31222321;3138609
425708995;0.0;18.0;1.0;0.0;31222321;3138609
425709548;0.0;18.0;1.0;0.0;31222321;3138609
425718829;1.0;17.0;1.0;0.0;31222321;3138609
425721593;0.0;18.0;1.0;0.0;31222321;3138609
425730020;0.0;18.0;1.0;0.0;31222321;3138609
425733602;0.0;18.0;1.0;0.0;31222321;3138609
425739700;1.0;18.0;1.0;0.0;31222321;3138609
425739820;0.0;18.0;1.0;0.0;31222321;3138609
425739951;0.0;18.0;1.0;0.0;31222321;3138609
425740178;0.0;18.0;1.0;0.0;31222321;3138609
425765197;0.0;18.0;1.0;0.0;31222321;3138609
425777996;0.0;18.0;1.0;0.0;31222321;3138609
425780861;0.0;18.0;1.0;0.0;31222321;3138609
425791909;0.0;18.0;1.0;0.0;31222321;3138609
425894194;0.0;2.0;1.0;0.0;31264393;3138609
425897822;0.0;2.0;1.0;0.0;31264393;3138609
425910221;0.0;2.0;1.0;0.0;31264393;3138609
425910300;0.0;2.0;1.0;0.0;31264393;3138609
425910375;0.0;2.0;1.0;0.0;31264393;3138609
425923819;0.0;2.0;1.0;0.0;31264393;3138609
425931730;0.0;2.0;1.0;0.0;31264393;3138609
425946809;0.0;2.0;1.0;0.0;31264393;3138609
425947035;0.0;2.0;1.0;0.0;31264393;3138609
425947092;0.0;2.0;1.0;0.0;31264393;3138609
425947265;0.0;2.0;1.0;0.0;31264393;3138609
425947505;0.0;2.0;1.0;0.0;31264393;3138609
425947592;0.0;2.0;1.0;0.0;31264393;3138609
425960813;0.0;2.0;1.0;0.0;31264393;3138609
425973915;0.0;2.0;1.0;0.0;31264393;3138609
425976748;0.0;2.0;1.0;0.0;31264393;3138609
425984482;0.0;2.0;1.0;0.0;31264393;3138609
425990658;0.0;2.0;1.0;0.0;31264393;3138609
425990732;0.0;2.0;1.0;0.0;31264393;3138609
426014822;1.0;15.0;1.0;0.0;31222321;3138609
426014911;0.0;15.0;1.0;0.0;31222321;3138609
426014949;0.0;15.0;1.0;0.0;31222321;3138609
426015048;0.0;15.0;1.0;0.0;31222321;3138609
426015410;0.0;15.0;1.0;0.0;31222321;3138609
426020561;0.0;15.0;1.0;0.0;31222321;3138609
426022804;0.0;15.0;1.0;0.0;31222321;3138609
426023007;1.0;15.0;1.0;0.0;31222321;3138609
426023536;0.0;16.0;1.0;0.0;31222321;3138609
426024313;0.0;15.0;1.0;0.0;31222321;3138609
426031276;1.0;15.0;1.0;0.0;31222321;3138609
426058671;0.0;16.0;1.0;0.0;31222321;3138609
426058711;0.0;16.0;1.0;0.0;31222321;3138609
426058761;0.0;16.0;1.0;0.0;31222321;3138609
426062083;0.0;16.0;1.0;0.0;31222321;3138609
426062209;0.0;16.0;1.0;0.0;31222321;3138609
426091538;0.0;16.0;1.0;0.0;31222321;3138609
426097918;0.0;16.0;1.0;0.0;31222321;3138609
426102667;1.0;16.0;1.0;0.0;31222321;3138609
426107532;1.0;16.0;1.0;0.0;31222321;3138609
426109383;0.0;16.0;1.0;0.0;31222321;3138609
426116742;0.0;16.0;1.0;0.0;31222321;3138609
426136776;0.0;16.0;1.0;0.0;31222321;3138609
427520889;1.0;14.0;1.0;0.0;31069086;3138609
428338942;0.0;1.0;1.0;0.0;31344990;3138609
428340920;0.0;1.0;1.0;0.0;31344990;3138609
428445752;1.0;17.0;1.0;0.0;31069124;3138609
428445962;0.0;17.0;1.0;0.0;31069124;3138609
428446501;0.0;17.0;1.0;0.0;31069124;3138609
428450867;0.0;17.0;1.0;0.0;31069124;3138609
428451004;0.0;17.0;1.0;0.0;31069124;3138609
428451401;0.0;17.0;1.0;0.0;31069124;3138609
428451507;0.0;17.0;1.0;0.0;31069124;3138609
428451610;1.0;17.0;1.0;0.0;31069124;3138609
428454658;1.0;17.0;1.0;0.0;31069124;3138609
428455664;1.0;17.0;1.0;0.0;31069124;3138609
428459725;1.0;17.0;1.0;0.0;31069124;3138609
428459835;1.0;18.0;1.0;0.0;31069124;3138609
428459910;0.0;18.0;1.0;0.0;31069124;3138609
428460071;1.0;18.0;1.0;0.0;31069124;3138609
428460147;0.0;18.0;1.0;0.0;31069124;3138609
428461612;0.0;18.0;1.0;0.0;31069124;3138609
428465467;0.0;18.0;1.0;0.0;31069124;3138609
428467963;0.0;18.0;1.0;0.0;31069124;3138609
429552575;0.0;14.0;1.0;0.0;31069124;3138609
429554442;0.0;19.0;1.0;0.0;31069124;3138609
429554587;0.0;19.0;1.0;0.0;31069124;3138609
429556544;0.0;19.0;1.0;0.0;31069124;3138609
429556970;1.0;19.0;1.0;0.0;31069124;3138609
429557229;0.0;19.0;1.0;0.0;31069124;3138609
429557300;0.0;19.0;1.0;0.0;31069124;3138609
429557550;1.0;19.0;1.0;0.0;31069124;3138609
429558764;0.0;19.0;1.0;0.0;31069124;3138609
429559229;0.0;19.0;1.0;0.0;31069124;3138609
429559702;1.0;19.0;1.0;0.0;31069124;3138609
429560067;1.0;19.0;1.0;0.0;31069124;3138609
429561695;0.0;20.0;1.0;0.0;31069124;3138609
429561815;1.0;20.0;1.0;0.0;31069124;3138609
429565181;0.0;20.0;1.0;0.0;31069124;3138609
429565362;1.0;20.0;1.0;0.0;31069124;3138609
429565473;0.0;20.0;1.0;0.0;31069124;3138609
429568086;0.0;20.0;1.0;0.0;31069124;3138609
429568347;1.0;20.0;1.0;0.0;31069124;3138609
429568777;0.0;20.0;1.0;0.0;31069124;3138609
429569871;1.0;21.0;1.0;0.0;31069124;3138609
429570054;0.0;21.0;1.0;0.0;31069124;3138609
429570169;0.0;21.0;1.0;0.0;31069124;3138609
429570483;1.0;21.0;1.0;0.0;31069124;3138609
429570591;1.0;21.0;1.0;0.0;31069124;3138609
429571820;1.0;21.0;1.0;0.0;31069124;3138609
429572782;0.0;21.0;1.0;0.0;31069124;3138609
429631281;1.0;21.0;1.0;0.0;31069124;3138609
429631414;1.0;21.0;1.0;0.0;31069124;3138609
429631600;1.0;21.0;1.0;0.0;31069124;3138609
429640787;1.0;21.0;1.0;0.0;31069124;3138609
429640971;1.0;21.0;1.0;0.0;31069124;3138609
429641163;0.0;21.0;1.0;0.0;31069124;3138609
429643493;0.0;19.0;1.0;0.0;31069141;3138609
429647119;1.0;19.0;1.0;0.0;31069141;3138609
429647497;1.0;19.0;1.0;0.0;31069141;3138609
429648000;1.0;19.0;1.0;0.0;31069141;3138609
429648402;1.0;19.0;1.0;0.0;31069141;3138609
429651648;1.0;19.0;1.0;0.0;31069141;3138609
429654010;1.0;20.0;1.0;0.0;31069141;3138609
429654252;1.0;20.0;1.0;0.0;31069141;3138609
429654436;1.0;20.0;1.0;0.0;31069141;3138609
429655129;0.0;20.0;1.0;0.0;31069141;3138609
429655268;1.0;20.0;1.0;0.0;31069141;3138609
429655414;1.0;20.0;1.0;0.0;31069141;3138609
429658393;1.0;21.0;1.0;0.0;31069141;3138609
429658535;1.0;21.0;1.0;0.0;31069141;3138609
429661722;1.0;21.0;1.0;0.0;31069141;3138609
429663398;0.0;21.0;1.0;0.0;31069141;3138609
429666258;1.0;41.0;1.0;0.0;31069141;3138609
429666620;1.0;41.0;1.0;0.0;31069141;3138609
429667468;1.0;41.0;1.0;0.0;31069141;3138609
429668227;1.0;41.0;1.0;0.0;31069141;3138609
429668577;1.0;41.0;1.0;0.0;31069141;3138609
429670074;1.0;41.0;1.0;0.0;31069141;3138609
429670992;1.0;41.0;1.0;0.0;31069141;3138609
429671685;1.0;41.0;1.0;0.0;31069141;3138609
431247014;1.0;2.0;1.0;0.0;31264407;3138609
431249319;0.0;2.0;1.0;0.0;31264407;3138609
431251567;1.0;2.0;1.0;0.0;31264407;3138609
431256064;1.0;2.0;1.0;0.0;31264407;3138609
431260708;0.0;2.0;1.0;0.0;31264407;3138609
431264585;1.0;2.0;1.0;0.0;31264407;3138609
431267215;1.0;2.0;1.0;0.0;31264407;3138609
431269247;1.0;2.0;1.0;0.0;31264407;3138609
431277721;1.0;2.0;1.0;0.0;31264407;3138609
431278302;1.0;2.0;1.0;0.0;31264407;3138609
431287308;1.0;2.0;1.0;0.0;31264407;3138609
431289709;0.0;2.0;1.0;0.0;31264407;3138609
431290583;1.0;2.0;1.0;0.0;31264407;3138609
431297177;0.0;2.0;1.0;0.0;31264407;3138609
431300137;1.0;2.0;1.0;0.0;31264407;3138609
431301109;1.0;2.0;1.0;0.0;31264407;3138609
431301215;1.0;2.0;1.0;0.0;31264407;3138609
431301405;1.0;2.0;1.0;0.0;31264407;3138609
431302448;1.0;2.0;1.0;0.0;31264407;3138609
431303804;1.0;2.0;1.0;0.0;31264407;3138609
431304709;0.0;2.0;1.0;0.0;31264407;3138609
431305140;1.0;2.0;1.0;0.0;31264407;3138609
431305402;0.0;2.0;1.0;0.0;31264407;3138609
431305881;0.0;2.0;1.0;0.0;31264407;3138609
431306242;1.0;2.0;1.0;0.0;31264407;3138609
431339154;0.0;14.0;1.0;0.0;31264407;3138609
431339293;1.0;14.0;1.0;0.0;31264407;3138609
431339379;0.0;14.0;1.0;0.0;31264407;3138609
431339605;0.0;14.0;1.0;0.0;31264407;3138609
431340045;0.0;14.0;1.0;0.0;31264407;3138609
431342621;0.0;14.0;1.0;0.0;31264407;3138609
431350076;1.0;14.0;1.0;0.0;31264407;3138609
431354287;1.0;14.0;1.0;0.0;31264407;3138609
431354716;1.0;14.0;1.0;0.0;31264407;3138609
431354921;1.0;14.0;1.0;0.0;31264407;3138609
431355074;1.0;14.0;1.0;0.0;31264407;3138609
431355258;1.0;14.0;1.0;0.0;31264407;3138609
431544285;1.0;15.0;1.0;0.0;31264407;3138609
431544343;0.0;15.0;1.0;0.0;31264407;3138609
431544392;0.0;15.0;1.0;0.0;31264407;3138609
431544490;0.0;15.0;1.0;0.0;31264407;3138609
431550790;0.0;15.0;1.0;0.0;31264407;3138609
431553984;1.0;15.0;1.0;0.0;31264407;3138609
431554074;0.0;15.0;1.0;0.0;31264407;3138609
431554143;1.0;15.0;1.0;0.0;31264407;3138609
431554203;1.0;15.0;1.0;0.0;31264407;3138609
431590766;1.0;15.0;1.0;0.0;31264407;3138609
431590945;0.0;15.0;1.0;0.0;31264407;3138609
431591626;0.0;15.0;1.0;0.0;31264407;3138609
431598171;1.0;15.0;1.0;0.0;31264407;3138609
431614451;0.0;16.0;1.0;0.0;31264407;3138609
431614511;0.0;16.0;1.0;0.0;31264407;3138609
431623890;0.0;16.0;1.0;0.0;31264407;3138609
431623949;1.0;16.0;1.0;0.0;31264407;3138609
431624450;0.0;16.0;1.0;0.0;31264407;3138609
431634884;1.0;16.0;1.0;0.0;31264407;3138609
431637922;1.0;16.0;1.0;0.0;31264407;3138609
431645684;1.0;16.0;1.0;0.0;31264407;3138609
431645793;0.0;16.0;1.0;0.0;31264407;3138609
431646075;0.0;16.0;1.0;0.0;31264407;3138609
431646484;0.0;16.0;1.0;0.0;31264407;3138609
431649081;0.0;16.0;1.0;0.0;31264407;3138609
431650167;0.0;16.0;1.0;0.0;31264407;3138609
431650596;1.0;16.0;1.0;0.0;31264407;3138609
431662403;0.0;16.0;1.0;0.0;31264407;3138609
431664618;1.0;16.0;1.0;0.0;31264407;3138609
431671228;1.0;17.0;1.0;0.0;31222321;3138609
431674276;0.0;17.0;1.0;0.0;31222321;3138609
431674588;1.0;17.0;1.0;0.0;31222321;3138609
431691148;0.0;17.0;1.0;0.0;31222321;3138609
431692895;1.0;17.0;1.0;0.0;31222321;3138609
431692979;1.0;17.0;1.0;0.0;31222321;3138609
431693150;1.0;17.0;1.0;0.0;31222321;3138609
431693378;1.0;17.0;1.0;0.0;31222321;3138609
431694080;1.0;17.0;1.0;0.0;31222321;3138609
431697120;1.0;17.0;1.0;0.0;31222321;3138609
431697367;0.0;18.0;1.0;0.0;31222321;3138609
431700792;1.0;17.0;1.0;0.0;31222321;3138609
431710661;0.0;18.0;1.0;0.0;31222321;3138609
431710759;1.0;18.0;1.0;0.0;31222321;3138609
431834601;0.0;1.0;1.0;0.0;31344982;3138609
431838100;0.0;1.0;1.0;0.0;31344982;3138609
431839619;0.0;1.0;1.0;0.0;31344982;3138609
431839970;0.0;1.0;1.0;0.0;31344982;3138609
431841259;0.0;1.0;1.0;0.0;31344982;3138609
431852293;0.0;1.0;1.0;0.0;31344982;3138609
431854871;0.0;1.0;1.0;0.0;31344982;3138609
431855179;0.0;1.0;1.0;0.0;31344982;3138609
431867129;0.0;1.0;1.0;0.0;31344982;3138609
431872263;0.0;1.0;1.0;0.0;31344982;3138609
431878838;0.0;1.0;1.0;0.0;31344982;3138609
431879870;0.0;1.0;1.0;0.0;31344982;3138609
431886883;0.0;1.0;1.0;0.0;31344982;3138609
431888152;0.0;1.0;1.0;0.0;31344982;3138609
431889319;0.0;1.0;1.0;0.0;31344982;3138609
431897709;0.0;1.0;1.0;0.0;31344982;3138609
431902864;0.0;1.0;1.0;0.0;31344982;3138609
431903602;0.0;1.0;1.0;0.0;31344982;3138609
431906776;0.0;1.0;1.0;0.0;31344982;3138609
431922926;0.0;1.0;1.0;0.0;31344982;3138609
431925185;0.0;1.0;1.0;0.0;31344982;3138609
431928251;0.0;1.0;1.0;0.0;31344982;3138609
431940799;0.0;1.0;1.0;0.0;31344982;3138609
431941185;0.0;1.0;1.0;0.0;31344982;3138609
431941364;0.0;1.0;1.0;0.0;31344982;3138609
431953591;0.0;1.0;1.0;0.0;31344982;3138609
