;Unnamed: 0;NU_INSCRICAO;TP_SEXO;TP_COR_RACA;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;NO_MUNICIPIO_PROVA;CO_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
8889;1249718;210053552933;M;3;2;0;2;1.0;0;2104206.0;Fortuna;MA;2.0;2.0;1.0;SÃ£o Domingos do MaranhÃ£o;21;1;1;1;1;462.1;522.7;480.9;580.8;0;1.0;80.0;120.0;100.0;140.0;40.0;480.0;C;C;A;A;4.0;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
8890;1249927;210054148007;M;1;2;0;3;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;4.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;656.1;617.6;557.8;679.9;1;1.0;160.0;200.0;140.0;180.0;200.0;880.0;E;E;E;F;3.0;P;D;E;E;B;A;C;C;B;A;B;A;B;E;A;B;E;B;C;B
8891;1249994;210053982006;F;0;2;0;2;1.0;0;2101103.0;AxixÃ¡;MA;2.0;2.0;1.0;Icatu;21;1;1;1;1;484.7;592.3;511.9;590.4;0;1.0;120.0;200.0;120.0;160.0;120.0;720.0;E;E;C;B;4.0;B;A;B;B;A;B;B;B;A;A;A;A;A;A;A;A;C;A;A;B
8892;1250096;210051192798;M;2;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;423.2;397.3;475.8;417.5;1;1.0;100.0;120.0;120.0;120.0;60.0;520.0;D;E;B;B;2.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
8893;1250152;210053760678;F;3;2;0;2;1.0;0;2103406.0;Coelho Neto;MA;1.0;1.0;1.0;Coelho Neto;21;1;1;1;1;585.5;551.4;518.6;559.6;0;1.0;140.0;120.0;160.0;140.0;120.0;680.0;B;C;A;A;6.0;B;A;B;C;A;B;B;A;A;A;A;A;A;B;B;A;D;A;A;B
8894;1250175;210053556135;F;3;2;0;2;1.0;0;2105302.0;Imperatriz;MA;2.0;1.0;1.0;Imperatriz;21;1;1;1;1;619.5;472.2;564.8;591.1;1;1.0;180.0;200.0;180.0;200.0;200.0;960.0;H;F;B;D;2.0;E;A;B;C;A;B;B;B;B;A;A;A;A;B;A;A;C;A;B;B
8895;1250207;210051334527;M;3;2;0;3;1.0;0;2101400.0;Balsas;MA;4.0;1.0;1.0;Balsas;21;1;1;1;1;553.7;631.1;545.6;544.8;0;1.0;160.0;200.0;180.0;180.0;140.0;860.0;E;E;B;B;3.0;E;A;B;D;B;C;B;A;A;A;A;A;A;B;B;A;D;A;A;B
8897;1250335;210052512962;F;3;2;0;2;1.0;0;2101608.0;Barra do Corda;MA;1.0;1.0;1.0;Barra do Corda;21;1;1;1;1;420.9;444.0;432.7;425.7;1;1.0;80.0;120.0;80.0;60.0;100.0;440.0;E;G;A;D;4.0;C;A;B;C;B;B;B;A;B;A;A;A;A;B;A;B;D;A;B;B
8898;1250432;210051591118;F;3;2;0;3;1.0;0;2101400.0;Balsas;MA;4.0;1.0;1.0;Balsas;21;1;1;1;1;547.9;612.4;577.9;480.7;1;1.0;120.0;120.0;100.0;120.0;160.0;620.0;E;E;D;D;5.0;H;C;E;C;C;C;C;D;B;B;B;A;A;B;A;B;E;A;B;B
8899;1250437;210052329500;F;3;2;0;2;1.0;0;2108207.0;Pedreiras;MA;2.0;1.0;1.0;Pedreiras;21;1;1;1;1;439.2;440.5;492.7;483.0;1;1.0;120.0;180.0;100.0;120.0;140.0;660.0;D;D;B;B;5.0;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
8900;1250816;210054175244;M;3;2;0;2;1.0;0;2101608.0;Barra do Corda;MA;2.0;1.0;1.0;Barra do Corda;21;1;1;1;1;369.6;350.1;398.3;408.7;0;1.0;140.0;120.0;120.0;180.0;160.0;720.0;H;H;A;A;5.0;A;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;B
8901;1250842;210051668695;F;3;2;0;2;1.0;0;2101400.0;Balsas;MA;2.0;1.0;1.0;Balsas;21;1;1;1;1;443.4;508.1;486.6;436.4;0;1.0;120.0;140.0;120.0;140.0;60.0;580.0;B;B;A;A;3.0;B;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
8902;1251024;210051869593;F;3;2;0;2;1.0;0;2107506.0;PaÃ§o do Lumiar;MA;2.0;1.0;1.0;PaÃ§o do Lumiar;21;1;1;1;1;414.4;395.4;428.3;456.2;0;1.0;140.0;120.0;120.0;120.0;160.0;660.0;E;E;B;B;6.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
8903;1251147;210051690530;M;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;564.0;496.9;546.2;458.3;0;1.0;120.0;120.0;100.0;80.0;0.0;420.0;D;E;B;B;2.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B
8906;1251475;210051015972;M;2;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;528.0;635.0;579.8;545.2;1;1.0;80.0;80.0;100.0;80.0;20.0;360.0;E;G;C;D;4.0;G;A;B;C;B;A;B;B;B;A;A;A;B;B;A;B;D;A;B;B
8907;1251653;210054216746;F;3;2;0;2;1.0;0;2106102.0;Loreto;MA;2.0;1.0;1.0;SÃ£o Raimundo das Mangabeiras;21;1;1;1;1;399.4;410.6;380.5;395.6;0;1.0;80.0;120.0;100.0;120.0;80.0;500.0;D;E;A;A;4.0;A;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
8909;1251861;210052787287;F;3;2;0;2;1.0;0;2107357.0;Nova Olinda do MaranhÃ£o;MA;2.0;1.0;1.0;Santa Luzia do ParuÃ¡;21;1;1;1;1;452.5;474.2;435.4;534.3;0;1.0;140.0;180.0;120.0;140.0;200.0;780.0;B;F;A;A;3.0;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;A
8910;1251904;210051219183;F;2;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;370.4;455.1;420.2;370.5;0;1.0;60.0;40.0;40.0;60.0;40.0;240.0;D;E;C;B;3.0;D;A;C;C;A;A;B;A;B;B;B;A;A;B;A;A;D;A;A;B
8912;1252442;210052727203;F;3;2;0;2;1.0;0;2103406.0;Coelho Neto;MA;2.0;1.0;1.0;Coelho Neto;21;1;1;1;1;519.7;387.5;426.8;418.0;1;3.0;0.0;0.0;0.0;0.0;0.0;0.0;B;B;F;F;4.0;A;A;B;D;A;A;B;A;A;A;A;A;A;A;A;A;C;A;A;B
8915;1253264;210052699903;F;3;2;0;2;1.0;0;2102200.0;Buriti;MA;2.0;1.0;4.0;Coelho Neto;21;1;1;1;1;389.9;380.1;313.7;489.3;1;1.0;120.0;120.0;80.0;120.0;0.0;440.0;D;E;C;A;6.0;C;A;B;E;A;C;B;B;A;A;A;A;A;B;B;A;E;A;A;B
8916;1253618;210052517528;M;3;2;0;2;1.0;0;2112209.0;Timon;MA;2.0;1.0;1.0;Timon;21;1;1;1;1;395.2;435.3;471.7;467.4;0;1.0;120.0;160.0;120.0;140.0;140.0;680.0;C;D;C;B;3.0;B;A;B;C;A;B;B;B;A;A;A;A;A;B;B;A;B;A;A;B
8917;1253817;210052037746;F;3;2;0;2;1.0;0;2100154.0;Ãgua Doce do MaranhÃ£o;MA;2.0;2.0;1.0;SÃ£o Bernardo;21;1;1;1;1;494.0;546.4;558.9;444.6;0;1.0;100.0;160.0;120.0;120.0;160.0;660.0;B;C;C;A;3.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
8918;1254269;210054158182;F;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;419.0;484.9;492.0;517.7;1;1.0;140.0;160.0;120.0;160.0;160.0;740.0;E;E;D;D;6.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B
8919;1254318;210052558546;M;3;2;0;2;1.0;0;2101608.0;Barra do Corda;MA;1.0;1.0;1.0;Barra do Corda;21;1;1;1;1;541.5;623.0;517.3;631.7;1;1.0;160.0;200.0;120.0;140.0;140.0;760.0;E;C;A;A;4.0;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
8921;1254914;210053973380;M;2;2;0;2;1.0;0;2103307.0;CodÃ³;MA;1.0;2.0;1.0;CodÃ³;21;1;1;1;1;409.5;438.8;455.0;507.3;1;1.0;140.0;120.0;140.0;120.0;160.0;680.0;G;G;B;D;4.0;F;A;B;D;A;C;B;A;B;B;A;A;A;C;A;B;E;A;C;B
8922;1255014;210051246707;M;0;2;0;2;1.0;0;2107506.0;PaÃ§o do Lumiar;MA;2.0;1.0;1.0;PaÃ§o do Lumiar;21;1;1;1;1;378.1;534.8;517.8;534.0;0;1.0;140.0;180.0;120.0;120.0;120.0;680.0;G;F;D;D;2.0;E;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;C;B
8924;1255352;210053313889;F;2;2;0;2;1.0;0;2110500.0;SÃ£o Bento;MA;2.0;1.0;1.0;SÃ£o Bento;21;1;1;1;1;402.5;506.8;377.1;406.1;0;1.0;100.0;120.0;100.0;120.0;160.0;600.0;A;B;A;A;5.0;A;A;A;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
8928;1255937;210052320050;F;1;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;1.0;1.0;1.0;SÃ£o JosÃ© de Ribamar;21;1;1;1;1;463.4;529.2;507.0;592.2;1;1.0;140.0;120.0;100.0;120.0;0.0;480.0;E;E;D;B;5.0;B;A;B;C;A;A;B;B;B;A;B;A;A;B;A;A;E;A;A;B
8929;1256029;210053985721;F;3;2;0;2;1.0;0;2104404.0;GonÃ§alves Dias;MA;2.0;1.0;1.0;Dom Pedro;21;1;1;1;1;367.5;470.6;350.5;460.4;1;1.0;100.0;120.0;80.0;100.0;20.0;420.0;B;B;A;A;5.0;B;A;A;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
8932;1256314;210053249262;F;3;2;0;2;1.0;0;2104107.0;Fortaleza dos Nogueiras;MA;2.0;1.0;1.0;Formosa da Serra Negra;21;1;1;1;1;398.2;427.2;338.0;474.7;1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;A;B;A;A;4.0;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;B;B
8933;1256320;210052992541;M;1;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;1.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;380.8;586.6;559.2;507.3;0;1.0;120.0;180.0;120.0;140.0;200.0;760.0;C;C;A;A;3.0;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
8934;1256535;210052783973;F;3;2;0;2;1.0;0;2100204.0;AlcÃ¢ntara;MA;1.0;1.0;1.0;AlcÃ¢ntara;21;1;1;1;1;437.7;456.4;506.9;493.3;1;1.0;120.0;120.0;120.0;120.0;140.0;620.0;E;E;C;B;3.0;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;B
8935;1256648;210053559434;M;3;2;0;2;1.0;0;2101400.0;Balsas;MA;2.0;1.0;1.0;Balsas;21;1;1;1;1;459.1;497.0;440.8;441.4;1;1.0;100.0;180.0;140.0;140.0;200.0;760.0;B;B;B;B;5.0;C;A;B;D;A;C;B;A;B;A;A;A;A;B;A;A;C;A;A;A
8937;1256883;210052242432;F;3;2;0;2;1.0;0;2100055.0;AÃ§ailÃ¢ndia;MA;2.0;1.0;1.0;Rondon do ParÃ¡;15;1;1;1;1;508.3;600.9;575.3;589.5;0;1.0;160.0;180.0;160.0;200.0;140.0;840.0;D;E;C;D;2.0;B;A;B;C;A;B;A;A;A;A;A;A;A;B;A;A;C;A;A;B
8938;1256915;210053770520;F;1;2;0;3;1.0;0;2101400.0;Balsas;MA;4.0;1.0;1.0;Balsas;21;1;1;1;1;583.4;650.2;589.1;545.4;0;1.0;140.0;180.0;120.0;160.0;160.0;760.0;F;E;D;B;3.0;I;A;C;D;B;A;B;A;B;A;B;A;A;C;A;A;E;A;B;B
8939;1256928;210054405523;M;1;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;511.1;419.7;450.8;491.3;1;1.0;120.0;100.0;120.0;120.0;0.0;460.0;A;C;A;B;4.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
8940;1256986;210052587863;M;1;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;470.9;477.2;368.8;533.3;0;1.0;80.0;100.0;120.0;100.0;0.0;400.0;C;E;A;F;5.0;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A
8941;1257262;210051968060;F;3;2;0;2;1.0;0;2103703.0;Cururupu;MA;2.0;1.0;1.0;Cururupu;21;1;1;1;1;475.1;387.4;402.9;395.0;0;1.0;100.0;120.0;100.0;120.0;40.0;480.0;C;E;B;F;4.0;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;B;D;A;A;B
8942;1257384;210052396160;F;3;2;0;2;1.0;0;2103257.0;CidelÃ¢ndia;MA;2.0;1.0;1.0;Imperatriz;21;1;1;1;1;408.6;414.5;362.3;419.7;1;1.0;100.0;120.0;100.0;120.0;100.0;540.0;G;E;D;B;6.0;D;A;B;C;A;B;B;B;A;A;B;A;A;C;A;B;D;A;A;B
8943;1257558;210053557112;M;3;2;0;2;1.0;0;2101400.0;Balsas;MA;2.0;1.0;1.0;Balsas;21;1;1;1;1;578.3;613.0;567.7;671.4;0;1.0;120.0;120.0;120.0;120.0;140.0;620.0;E;G;B;D;4.0;E;A;B;D;B;B;B;A;B;A;A;A;A;A;A;A;E;A;B;B
8944;1257792;210051122012;F;2;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;1.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;436.8;424.2;438.5;474.1;0;1.0;120.0;120.0;120.0;140.0;120.0;620.0;B;E;A;B;3.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;A
8945;1257941;210052196787;F;3;2;0;2;2.0;0;2108900.0;PoÃ§Ã£o de Pedras;MA;2.0;1.0;1.0;EsperantinÃ³polis;21;1;1;1;1;420.4;481.8;467.2;400.6;0;1.0;120.0;120.0;100.0;120.0;160.0;620.0;G;G;D;A;4.0;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
8946;1257980;210052175729;F;1;2;0;2;1.0;0;2105948.0;Lago dos Rodrigues;MA;2.0;1.0;1.0;Lago da Pedra;21;1;1;1;1;503.3;573.4;522.5;517.5;0;1.0;140.0;120.0;120.0;140.0;120.0;640.0;E;D;B;A;8.0;B;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
8947;1258173;210051556263;M;3;2;0;2;1.0;0;2103174.0;Centro Novo do MaranhÃ£o;MA;2.0;1.0;1.0;MaracaÃ§umÃ©;21;1;1;1;1;608.5;508.5;612.7;728.6;0;1.0;140.0;200.0;140.0;120.0;200.0;800.0;E;F;B;B;5.0;D;A;B;C;A;B;B;B;B;B;A;A;A;B;A;B;D;A;A;B
8948;1258366;210053213781;M;1;2;0;2;1.0;0;2101400.0;Balsas;MA;4.0;1.0;1.0;Balsas;21;1;1;1;1;672.6;676.7;665.7;834.5;1;1.0;160.0;200.0;180.0;200.0;200.0;940.0;E;G;E;D;4.0;C;B;C;D;C;B;B;C;B;A;B;A;A;C;B;A;D;A;B;B
8949;1258567;210051189181;M;3;2;0;2;1.0;0;2108603.0;Pinheiro;MA;1.0;1.0;1.0;Pinheiro;21;1;1;1;1;529.2;452.3;526.3;568.5;1;1.0;140.0;120.0;120.0;120.0;120.0;620.0;E;E;D;D;4.0;D;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;C;A;B;B
8950;1258612;210052118906;M;3;2;0;2;1.0;0;2101202.0;Bacabal;MA;2.0;1.0;1.0;Bacabal;21;1;1;1;1;441.9;484.4;481.0;620.2;1;1.0;120.0;120.0;120.0;120.0;100.0;580.0;B;A;A;A;3.0;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
8951;1258734;210052077520;F;3;2;0;2;1.0;0;2103307.0;CodÃ³;MA;1.0;2.0;1.0;CodÃ³;21;1;1;1;1;446.7;351.9;501.3;487.8;0;1.0;120.0;140.0;80.0;120.0;120.0;580.0;G;E;D;B;5.0;B;A;B;C;A;B;B;B;A;A;A;A;A;B;A;A;E;A;B;B
8952;1258818;210051291409;M;3;2;0;2;1.0;0;2101202.0;Bacabal;MA;2.0;1.0;1.0;Bacabal;21;1;1;1;1;385.9;410.1;434.1;457.6;0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;E;E;A;A;4.0;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;A
8953;1258955;210054417924;F;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;398.6;457.1;438.0;525.5;0;1.0;140.0;120.0;120.0;100.0;100.0;580.0;E;E;F;D;4.0;E;A;C;D;B;A;B;B;A;A;A;A;A;B;A;A;E;A;A;B
8954;1259057;210053976566;M;3;2;0;2;1.0;0;2101202.0;Bacabal;MA;1.0;1.0;1.0;Lago da Pedra;21;1;1;1;1;559.7;568.5;575.9;706.2;0;1.0;140.0;200.0;140.0;200.0;160.0;840.0;E;F;C;D;5.0;F;A;D;D;A;C;B;A;B;B;B;A;A;C;A;B;E;A;B;B
8956;1259432;210053723367;F;3;2;0;2;1.0;0;2109007.0;Porto Franco;MA;2.0;1.0;1.0;Porto Franco;21;1;1;1;1;442.5;492.3;411.7;434.6;0;1.0;120.0;120.0;120.0;120.0;40.0;520.0;E;E;B;B;3.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
8957;1259553;210051555372;M;2;2;0;2;1.0;0;2111102.0;SÃ£o JoÃ£o dos Patos;MA;2.0;1.0;1.0;SÃ£o JoÃ£o dos Patos;21;1;1;1;1;395.0;495.3;385.0;409.8;1;1.0;120.0;200.0;120.0;120.0;160.0;720.0;A;B;A;B;2.0;B;A;B;D;A;A;B;B;B;A;A;A;A;B;B;A;B;A;A;A
8958;1259618;210053558769;M;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;531.1;623.3;630.5;634.6;0;1.0;140.0;200.0;180.0;160.0;180.0;860.0;E;F;D;E;2.0;J;A;C;D;C;A;B;B;B;A;A;A;A;C;A;B;D;A;D;B
8959;1259776;210054152045;F;3;2;0;2;1.0;0;2114007.0;ZÃ© Doca;MA;1.0;1.0;1.0;ZÃ© Doca;21;1;1;1;1;504.5;530.8;501.3;652.1;1;1.0;120.0;140.0;100.0;120.0;80.0;560.0;E;E;D;D;3.0;B;A;C;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A
8960;1260138;210052150446;F;3;2;0;2;1.0;0;2101004.0;Arari;MA;2.0;1.0;1.0;Arari;21;1;1;1;1;503.1;592.8;536.1;521.6;0;1.0;140.0;120.0;100.0;120.0;80.0;560.0;C;E;C;C;4.0;D;A;B;D;B;A;B;B;A;A;B;A;A;A;A;A;E;A;A;B
8961;1260180;210053985107;F;3;2;0;2;1.0;0;2101707.0;Barreirinhas;MA;1.0;2.0;1.0;Barreirinhas;21;1;1;1;1;527.5;394.3;512.8;449.6;1;1.0;120.0;120.0;120.0;160.0;140.0;660.0;E;E;C;D;5.0;D;A;C;E;B;B;B;A;A;A;A;A;A;B;B;B;E;A;C;B
8962;1260189;210054405897;F;3;2;0;2;1.0;0;2100204.0;AlcÃ¢ntara;MA;1.0;1.0;1.0;AlcÃ¢ntara;21;1;1;1;1;393.2;418.1;469.9;449.7;1;1.0;120.0;120.0;100.0;160.0;0.0;500.0;E;D;C;B;3.0;F;A;D;E;A;B;B;B;B;A;B;A;A;C;A;B;D;A;B;B
8963;1260270;210053980806;F;1;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;507.5;497.4;531.7;609.6;0;1.0;140.0;120.0;120.0;100.0;80.0;560.0;H;E;F;F;6.0;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
8964;1260429;210054418857;F;3;2;0;2;0.0;0;2103208.0;Chapadinha;MA;2.0;1.0;1.0;Chapadinha;21;1;1;1;1;436.7;376.3;409.6;449.2;1;1.0;100.0;120.0;100.0;140.0;20.0;480.0;D;H;F;B;7.0;B;A;B;E;A;B;B;B;B;B;A;A;A;A;A;B;E;A;A;B
8966;1260741;210053973987;M;3;2;0;3;0.0;0;2101400.0;Balsas;MA;4.0;1.0;1.0;Balsas;21;1;1;1;1;596.8;589.6;581.8;766.6;1;1.0;100.0;200.0;140.0;160.0;160.0;760.0;F;F;D;D;5.0;H;D;D;D;C;B;B;B;B;B;B;A;A;C;A;B;E;A;B;B
8967;1260765;210051943881;M;1;2;0;2;1.0;0;2100055.0;AÃ§ailÃ¢ndia;MA;1.0;1.0;1.0;AÃ§ailÃ¢ndia;21;1;1;1;1;567.0;556.1;525.3;691.8;0;1.0;160.0;200.0;180.0;160.0;200.0;900.0;F;G;D;D;5.0;G;B;D;D;C;A;B;B;B;A;B;A;A;C;A;A;E;A;C;B
8968;1260794;210053986198;M;3;2;0;2;1.0;0;2100055.0;AÃ§ailÃ¢ndia;MA;1.0;1.0;1.0;AÃ§ailÃ¢ndia;21;1;1;1;1;550.1;517.9;507.6;536.3;1;1.0;120.0;200.0;140.0;140.0;160.0;760.0;E;E;D;D;5.0;G;A;C;D;A;B;B;B;B;B;B;A;A;B;A;A;D;A;B;B
8969;1260899;210053789164;M;2;2;0;2;1.0;0;2102804.0;Carolina;MA;2.0;1.0;1.0;Carolina;21;1;1;1;1;472.5;471.0;394.4;482.7;1;1.0;100.0;80.0;60.0;100.0;20.0;360.0;E;D;C;B;3.0;B;A;C;D;A;B;B;A;B;A;A;B;A;C;B;A;C;A;A;B
8970;1260916;210052945451;F;3;2;0;2;1.0;0;2104800.0;GrajaÃº;MA;2.0;1.0;1.0;GrajaÃº;21;1;1;1;1;562.4;348.5;380.0;468.6;1;1.0;160.0;160.0;180.0;180.0;120.0;800.0;B;F;A;E;3.0;E;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;B;B
8971;1261165;210053554865;M;1;2;0;2;1.0;0;2101202.0;Bacabal;MA;1.0;1.0;1.0;Bacabal;21;1;1;1;1;599.9;648.3;633.8;622.0;0;1.0;120.0;180.0;120.0;120.0;160.0;700.0;F;E;D;F;4.0;G;A;C;C;B;B;B;B;A;A;B;A;A;C;A;B;D;A;B;B
8973;1261460;210053603454;M;3;2;0;3;1.0;0;2101400.0;Balsas;MA;4.0;1.0;1.0;Balsas;21;1;1;1;1;661.0;631.6;597.9;729.6;0;1.0;160.0;200.0;180.0;160.0;180.0;880.0;H;G;C;D;3.0;G;A;B;C;B;B;B;A;B;A;A;A;A;C;A;B;D;A;B;B
8974;1261463;210051115727;F;3;2;0;2;1.0;0;2105302.0;Imperatriz;MA;2.0;1.0;1.0;Imperatriz;21;1;1;1;1;520.4;585.4;487.9;504.6;0;1.0;120.0;120.0;120.0;120.0;200.0;680.0;B;D;C;B;5.0;C;A;B;C;B;A;B;B;A;A;A;A;A;B;A;B;D;A;A;B
8975;1261537;210053973680;F;1;2;0;2;1.0;0;2112506.0;TutÃ³ia;MA;2.0;1.0;1.0;TutÃ³ia;21;1;1;1;1;384.7;355.0;500.1;546.5;0;1.0;160.0;180.0;140.0;160.0;200.0;840.0;G;D;D;A;5.0;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;B;C;A;A;A
8976;1262224;210051174671;F;3;2;0;2;1.0;0;2106508.0;Matinha;MA;2.0;1.0;1.0;Matinha;21;1;1;1;1;442.2;441.7;380.7;460.2;0;1.0;120.0;120.0;80.0;80.0;60.0;460.0;B;E;A;A;6.0;A;A;A;B;A;B;B;A;A;A;A;A;A;A;A;A;B;A;A;A
8977;1262354;210053027712;F;1;2;0;2;1.0;0;2100055.0;AÃ§ailÃ¢ndia;MA;4.0;1.0;1.0;AÃ§ailÃ¢ndia;21;1;1;1;1;539.7;525.9;517.5;556.2;0;1.0;160.0;200.0;160.0;200.0;200.0;920.0;G;G;D;D;4.0;K;A;C;D;B;B;B;B;B;A;B;A;A;B;A;A;D;A;B;B
8978;1262712;210051243000;M;3;2;0;2;1.0;0;2105302.0;Imperatriz;MA;4.0;1.0;1.0;Imperatriz;21;1;1;1;1;452.5;444.9;497.9;654.7;1;1.0;120.0;180.0;120.0;120.0;100.0;640.0;E;E;C;B;4.0;F;A;C;C;B;B;B;A;B;A;A;A;A;B;A;A;E;A;A;B
8979;1262758;210051773309;F;3;2;0;2;1.0;0;2103000.0;Caxias;MA;2.0;1.0;1.0;Caxias;21;1;1;1;1;417.4;484.9;426.5;425.1;1;1.0;120.0;120.0;120.0;120.0;40.0;520.0;E;E;B;B;3.0;B;A;B;D;A;A;B;A;A;A;A;A;A;B;B;A;D;A;A;B
8980;1263386;210053984953;M;2;2;0;2;1.0;0;2109908.0;Santa InÃªs;MA;1.0;1.0;1.0;Santa Luzia;21;1;1;1;1;439.2;505.1;486.0;596.1;0;1.0;120.0;120.0;120.0;120.0;140.0;620.0;D;E;B;A;3.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
8981;1263485;210053978052;F;1;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;430.5;445.1;492.8;439.8;1;1.0;120.0;120.0;120.0;120.0;60.0;540.0;E;E;B;B;4.0;F;A;B;C;A;A;B;B;B;A;A;A;A;B;A;A;B;A;A;B
8982;1263572;210051844366;M;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;538.8;536.8;515.6;493.6;0;1.0;120.0;120.0;120.0;120.0;180.0;660.0;B;E;A;F;3.0;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
