;Cluster_menor;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
31006;C1;Nao_branca;Fundamental;Um;E1
31008;C2;Branca;Medio;Zero;E1
31009;C5;Nao_branca;Medio;Um;E1
31011;C4;Nao_branca;Fundamental;Zero;C1
31012;C3;Branca;Fundamental;Um;E1
31013;C5;Nao_branca;Medio;Um;D1
31014;C2;Branca;Medio;Zero;E1
31015;C4;Branca;Fundamental;Zero;E1
31016;C3;Branca;Fundamental;Zero;D1
31017;C3;Nao_branca;Fundamental;Um;D1
31018;C3;Branca;Superior;Zero;D1
31019;C3;Branca;Fundamental;Dois;D1
31020;C2;Nao_branca;Medio;Zero;E1
31021;C4;Nao_branca;Fundamental;Zero;E1
31022;C1;Nao_branca;Fundamental;Um;E1
31023;C1;Nao_branca;Superior;Zero;E1
31024;C1;Nao_branca;Fundamental;Um;E1
31025;C3;Branca;Fundamental;Um;E1
31026;C3;Branca;Fundamental;Um;C1
31027;C2;Nao_branca;Medio;Zero;E1
31028;C1;Nao_branca;Superior;Um;E1
31029;C5;Branca;Medio;Um;E1
31030;C1;Nao_branca;Fundamental;Um;E1
31031;C3;Branca;Fundamental;Um;E1
31032;C3;Nao_branca;Fundamental;Um;D1
31034;C1;Nao_branca;Fundamental;Um;E1
31036;C1;Nao_branca;Superior;Um;E1
31037;C3;Branca;Superior;Tres;D1
31038;C4;Nao declarado;Fundamental;Zero;E1
31039;C2;Nao_branca;Medio;Zero;E1
31041;C1;Nao_branca;Fundamental;Um;E1
31042;C1;Nao_branca;Fundamental;Um;E1
31044;C3;Branca;Medio;Um;C1
31045;C4;Nao_branca;Fundamental;Zero;E1
31046;C3;Branca;Superior;Um;D1
31047;C1;Branca;NuncaEstudou;Um;E1
31048;C4;Nao_branca;Fundamental;Zero;E1
31049;C3;Branca;Fundamental;Um;D1
31050;C5;Nao_branca;Medio;Um;D1
31051;C5;Nao_branca;Medio;Um;E1
31052;C3;Branca;Fundamental;Um;E1
31053;C1;Nao_branca;Fundamental;Um;E1
31054;C1;Nao_branca;Superior;Dois;C1
31055;C2;Nao_branca;Medio;Zero;D1
31056;C1;Nao_branca;Superior;Um;D1
31057;C3;Branca;Medio;Um;D1
31059;C1;Nao_branca;Superior;Um;D1
31060;C1;Nao_branca;NuncaEstudou;Um;E1
31061;C5;Nao declarado;Medio;Um;E1
31062;C4;Nao_branca;Fundamental;Zero;E1
31063;C4;Nao_branca;Fundamental;Zero;E1
31064;C4;Branca;Fundamental;Zero;E1
31065;C4;Nao_branca;Fundamental;Zero;E1
31066;C5;Branca;Medio;Um;E1
31067;C3;Branca;Fundamental;Um;E1
31068;C1;Branca;Superior;Zero;E1
31070;C3;Branca;Fundamental;Um;E1
31071;C5;Nao_branca;Medio;Um;E1
31072;C5;Nao_branca;Medio;Um;E1
31073;C1;Nao_branca;Superior;Um;C1
31074;C5;Nao_branca;Medio;Um;E1
31075;C3;Branca;Fundamental;Um;E1
31076;C2;Nao_branca;Medio;Zero;E1
31077;C4;Nao_branca;Fundamental;Zero;E1
31080;C4;Nao_branca;Fundamental;Zero;E1
31081;C5;Nao_branca;Medio;Um;E1
31083;C1;Nao_branca;Superior;Um;E1
31084;C5;Branca;Medio;Um;E1
31085;C1;Nao_branca;Fundamental;Um;E1
31086;C1;Nao_branca;Superior;Um;D1
31088;C4;Nao_branca;Fundamental;Zero;E1
31089;C4;Nao_branca;Fundamental;Zero;E1
31090;C1;Nao_branca;Superior;Um;C1
31091;C2;Nao_branca;Medio;Zero;E1
31092;C4;Nao_branca;Fundamental;Zero;E1
31093;C3;Nao_branca;Fundamental;Um;D1
31096;C1;Nao_branca;Superior;Um;D1
31097;C2;Branca;Medio;Zero;E1
31098;C1;Nao_branca;Fundamental;Um;E1
31099;C2;Branca;Medio;Zero;E1
31100;C5;Nao_branca;Medio;Um;E1
31101;C4;Nao_branca;Fundamental;Zero;E1
31102;C4;Nao_branca;Fundamental;Zero;E1
31103;C1;Nao_branca;Fundamental;Um;C1
31104;C3;Nao_branca;Fundamental;Um;D1
31105;C5;Branca;Medio;Um;E1
31106;C3;Branca;Fundamental;Um;E1
31107;C3;Branca;Fundamental;Um;E1
31108;C3;Branca;Fundamental;Zero;D1
31109;C4;Nao_branca;Fundamental;Dois;E1
31110;C4;Nao_branca;Fundamental;Zero;E1
31111;C4;Nao_branca;Fundamental;Zero;E1
31112;C1;Nao_branca;Superior;Um;C1
31113;C1;Nao_branca;Superior;Um;C1
31114;C3;Nao_branca;Fundamental;Um;D1
31115;C2;Nao_branca;Medio;Zero;D1
31116;C2;Nao_branca;Medio;Zero;E1
31119;C2;Nao_branca;Medio;Zero;E1
31120;C1;Nao_branca;NuncaEstudou;Um;E1
31121;C1;Nao_branca;Superior;Um;E1
31123;C3;Branca;Fundamental;Um;D1
31124;C3;Branca;Fundamental;Zero;D1
31125;C3;Branca;Medio;Um;D1
31126;C4;Nao_branca;Fundamental;Zero;E1
31129;C2;Nao_branca;Medio;Zero;E1
31130;C3;Branca;Fundamental;Um;D1
31131;C4;Branca;Fundamental;Zero;E1
31132;C1;Branca;Superior;Um;C1
31133;C5;Branca;Medio;Um;E1
31134;C3;Branca;Fundamental;Dois;E1
31135;C5;Nao_branca;Medio;Um;E1
31136;C1;Nao_branca;Fundamental;Um;E1
31137;C4;Nao_branca;Fundamental;Zero;D1
31138;C3;Nao_branca;Fundamental;Um;D1
31139;C5;Nao_branca;Medio;Um;E1
31140;C4;Nao_branca;Fundamental;Zero;E1
31141;C1;Nao_branca;Superior;Zero;E1
31142;C3;Branca;Fundamental;Dois;C1
31143;C4;Nao_branca;Fundamental;Zero;E1
31144;C2;Nao_branca;Medio;Zero;E1
31145;C4;Nao_branca;Fundamental;Zero;E1
31146;C1;Nao_branca;Fundamental;Um;E1
31147;C4;Branca;Fundamental;Zero;E1
31149;C3;Branca;Fundamental;Um;D1
31150;C4;Nao_branca;Fundamental;Zero;E1
31151;C1;Nao_branca;Fundamental;Um;E1
31152;C1;Nao_branca;Fundamental;Um;E1
31153;C5;Nao_branca;Medio;Um;D1
31154;C4;Branca;Fundamental;Zero;E1
31155;C3;Branca;Fundamental;Um;E1
31156;C3;Nao_branca;Fundamental;Um;D1
31157;C5;Branca;Medio;Um;E1
31158;C1;Nao_branca;Fundamental;Um;E1
31159;C3;Branca;Fundamental;Dois;E1
31160;C4;Branca;Fundamental;Zero;E1
31161;C4;Nao_branca;Fundamental;Zero;D1
31162;C3;Branca;Fundamental;Um;E1
31163;C4;Nao_branca;Fundamental;Zero;E1
31165;C4;Nao_branca;Fundamental;Zero;E1
31166;C4;Nao_branca;Fundamental;Zero;D1
31168;C3;Nao_branca;Fundamental;Um;D1
31169;C4;Branca;Fundamental;Zero;E1
31170;C2;Branca;Medio;Zero;E1
31171;C1;Branca;Superior;Um;C1
31172;C3;Nao_branca;Fundamental;Um;D1
31173;C2;Branca;Medio;Zero;D1
31174;C5;Nao_branca;Medio;Um;E1
31175;C4;Branca;Fundamental;Zero;E1
31176;C4;Branca;Fundamental;Zero;E1
31177;C1;Nao_branca;Fundamental;Um;E1
31178;C3;Branca;Medio;Um;C1
31179;C4;Nao_branca;Fundamental;Zero;D1
31180;C4;Nao_branca;Fundamental;Zero;E1
31181;C4;Nao_branca;Fundamental;Zero;E1
31182;C1;Branca;Superior;Um;B1
31183;C4;Nao_branca;Fundamental;Zero;E1
31184;C5;Nao_branca;Medio;Um;E1
31186;C5;Nao declarado;Medio;Um;E1
31188;C4;Nao_branca;Fundamental;Zero;E1
31189;C1;Nao_branca;Fundamental;Um;E1
31190;C4;Nao_branca;Fundamental;Zero;E1
31191;C1;Nao declarado;Superior;Zero;E1
31192;C3;Branca;Fundamental;Um;E1
31193;C4;Nao_branca;Fundamental;Zero;E1
31194;C1;Nao_branca;Fundamental;Um;E1
31195;C4;Branca;Fundamental;Zero;E1
31197;C4;Branca;Fundamental;Zero;E1
31198;C4;Nao_branca;Fundamental;Zero;E1
31199;C4;Branca;Fundamental;Zero;E1
31200;C2;Nao_branca;Medio;Dois;E1
31201;C1;Nao_branca;Superior;Um;D1
31203;C5;Nao_branca;Medio;Um;D1
31204;C4;Nao_branca;Fundamental;Zero;E1
31205;C1;Branca;Superior;Um;E1
31206;C1;Nao_branca;Fundamental;Um;E1
31207;C5;Nao_branca;Medio;Um;E1
31208;C2;Nao declarado;Medio;Tres;E1
31210;C5;Nao_branca;Medio;Um;D1
31212;C5;Branca;Medio;Um;E1
31213;C2;Nao_branca;Medio;Dois;C1
31214;C4;Nao_branca;Fundamental;Zero;E1
31216;C4;Nao_branca;Fundamental;Zero;E1
31217;C4;Branca;Fundamental;Zero;E1
31218;C4;Branca;Fundamental;Zero;E1
31219;C1;Nao_branca;Superior;Dois;C1
31220;C3;Branca;Medio;Um;C1
31222;C5;Nao_branca;Medio;Um;D1
31223;C5;Branca;Medio;Um;E1
31224;C4;Nao_branca;Fundamental;Zero;E1
31225;C1;Nao_branca;Fundamental;Um;E1
31226;C4;Nao_branca;Fundamental;Zero;E1
31227;C5;Nao_branca;Medio;Um;E1
31228;C2;Nao_branca;Medio;Zero;E1
31230;C1;Nao_branca;Superior;Dois;C1
31231;C3;Branca;Fundamental;Um;E1
31232;C1;Nao_branca;Fundamental;Um;E1
31233;C1;Nao declarado;Superior;Um;D1
31235;C1;Nao_branca;Fundamental;Um;E1
31236;C3;Branca;Fundamental;Um;E1
31237;C3;Branca;Fundamental;Zero;D1
31238;C1;Nao_branca;Fundamental;Um;E1
31239;C4;Nao_branca;Fundamental;Zero;E1
31240;C4;Branca;Fundamental;Zero;E1
31241;C1;Nao_branca;Superior;Zero;D1
31242;C1;Nao_branca;Fundamental;Um;E1
31244;C2;Nao_branca;Medio;Zero;D1
31245;C4;Nao_branca;Fundamental;Zero;E1
31246;C3;Branca;Fundamental;Um;E1
31247;C1;Nao_branca;Superior;Zero;D1
31248;C3;Branca;Fundamental;Dois;E1
31249;C5;Branca;Medio;Um;E1
31250;C3;Branca;Fundamental;Zero;D1
31254;C5;Nao_branca;Medio;Um;E1
31255;C4;Nao_branca;Fundamental;Zero;E1
31256;C3;Branca;Superior;Um;D1
31257;C1;Nao_branca;Superior;Zero;E1
31259;C3;Branca;Fundamental;Um;E1
31260;C5;Nao_branca;Medio;Um;D1
31261;C5;Nao_branca;Medio;Um;E1
31262;C5;Nao_branca;Medio;Um;C1
31263;C3;Branca;Medio;Um;D1
31265;C3;Branca;Medio;Um;C1
31266;C2;Branca;Medio;Zero;C1
31267;C3;Branca;Medio;Um;D1
31268;C2;Nao declarado;Medio;Zero;E1
31269;C3;Branca;Superior;Um;D1
31270;C3;Nao_branca;Fundamental;Um;D1
31271;C4;Nao_branca;Fundamental;Zero;E1
31272;C3;Branca;Medio;Um;D1
31274;C4;Nao_branca;Fundamental;Zero;E1
31275;C3;Branca;Fundamental;Um;E1
31276;C3;Branca;Fundamental;Zero;D1
31277;C3;Nao_branca;Fundamental;Dois;D1
31278;C5;Branca;Medio;Um;E1
31279;C1;Nao_branca;Fundamental;Um;E1
31281;C1;Nao_branca;Fundamental;Um;E1
31282;C5;Branca;Medio;Um;E1
31283;C1;Nao_branca;Superior;Zero;E1
31284;C5;Nao_branca;Medio;Um;E1
31285;C4;Nao_branca;Fundamental;Zero;E1
31287;C5;Branca;Medio;Um;E1
31288;C4;Nao_branca;Fundamental;Zero;C1
31289;C1;Nao_branca;Fundamental;Um;E1
31290;C5;Nao_branca;Medio;Um;E1
31291;C3;Nao_branca;Fundamental;Tres;D1
31292;C5;Nao_branca;Medio;Um;E1
31293;C5;Nao_branca;Medio;Um;D1
31294;C4;Nao_branca;Fundamental;Zero;E1
31295;C1;Nao_branca;Superior;Um;E1
31296;C2;Nao_branca;Medio;Zero;E1
31297;C1;Nao_branca;Superior;Zero;D1
31298;C3;Nao_branca;Fundamental;Um;D1
31299;C3;Branca;Fundamental;Um;D1
31300;C3;Branca;Superior;Um;D1
31301;C3;Branca;Fundamental;Dois;C1
31302;C5;Nao_branca;Medio;Um;E1
31303;C4;Nao_branca;Fundamental;Zero;E1
31304;C2;Branca;Medio;Zero;E1
31305;C4;Branca;Fundamental;Zero;E1
31306;C3;Nao_branca;Fundamental;Um;D1
31307;C1;Nao_branca;Superior;Um;E1
31308;C5;Nao_branca;Medio;Um;D1
31310;C5;Nao_branca;Medio;Um;E1
31311;C2;Nao_branca;Medio;Zero;D1
31312;C3;Branca;Superior;Dois;D1
31313;C4;Nao_branca;Fundamental;Zero;E1
31314;C1;Nao_branca;Superior;Um;E1
31315;C5;Nao_branca;Medio;Um;E1
31316;C2;Branca;Medio;Zero;E1
31317;C5;Nao_branca;Medio;Um;E1
31318;C3;Branca;Fundamental;Um;E1
31319;C3;Branca;Fundamental;Zero;C1
31320;C5;Branca;Medio;Um;E1
31321;C3;Branca;Fundamental;Um;E1
31322;C4;Nao_branca;Fundamental;Zero;E1
31325;C4;Nao_branca;Fundamental;Zero;D1
31326;C3;Branca;Medio;Um;C1
31327;C2;Nao declarado;Medio;Zero;E1
31328;C4;Branca;Fundamental;Zero;E1
31329;C2;Branca;Medio;Zero;D1
31330;C5;Nao_branca;Medio;Um;E1
31331;C4;Nao_branca;Fundamental;Zero;E1
31332;C3;Nao declarado;Medio;Um;D1
31333;C3;Nao_branca;Fundamental;Um;D1
31334;C1;Nao_branca;Superior;Zero;E1
31335;C3;Branca;Fundamental;Um;D1
31337;C1;Nao_branca;Superior;Zero;E1
31339;C3;Branca;Superior;Um;D1
31340;C4;Nao_branca;Fundamental;Zero;E1
31341;C1;Nao_branca;Fundamental;Um;E1
31342;C1;Nao_branca;Fundamental;Um;E1
31343;C4;Nao_branca;Fundamental;Zero;E1
31345;C4;Nao_branca;Fundamental;Zero;D1
31346;C2;Nao declarado;Medio;Zero;E1
31350;C1;Nao_branca;Fundamental;Um;E1
31351;C5;Nao_branca;Medio;Um;E1
31352;C2;Nao_branca;Medio;Zero;D1
31353;C4;Branca;Fundamental;Zero;E1
31354;C1;Nao_branca;Fundamental;Um;E1
31355;C5;Nao_branca;Medio;Um;D1
31356;C2;Nao_branca;Medio;Zero;E1
31358;C4;Nao_branca;Fundamental;Zero;E1
31360;C4;Nao_branca;Fundamental;Zero;E1
31362;C2;Nao_branca;NuncaEstudou;Zero;E1
31363;C1;Branca;Superior;Um;E1
31364;C1;Nao_branca;Fundamental;Um;E1
31365;C2;Nao_branca;Medio;Zero;E1
31366;C1;Nao_branca;Superior;Dois;A1
31369;C3;Nao_branca;Fundamental;Um;D1
31370;C4;Nao_branca;Fundamental;Zero;E1
31372;C3;Branca;Fundamental;Um;E1
31373;C2;Nao_branca;Medio;Zero;D1
31374;C4;Nao_branca;Fundamental;Zero;D1
31375;C4;Nao_branca;Fundamental;Zero;E1
31376;C1;Nao_branca;Fundamental;Um;E1
31377;C3;Branca;Fundamental;Um;E1
31378;C2;Nao_branca;Medio;Zero;E1
31379;C3;Branca;Fundamental;Um;D1
31380;C2;Nao_branca;Medio;Zero;E1
31381;C2;Nao_branca;Medio;Zero;E1
31383;C4;Branca;Fundamental;Zero;E1
31384;C3;Branca;Medio;Um;D1
31385;C2;Nao_branca;Medio;Zero;E1
31387;C4;Nao_branca;Fundamental;Zero;E1
31388;C2;Nao_branca;Medio;Zero;E1
31390;C5;Branca;Medio;Um;E1
31392;C2;Branca;Medio;Zero;E1
31393;C1;Nao_branca;Superior;Um;E1
31394;C2;Branca;Medio;Zero;E1
31395;C5;Nao_branca;Medio;Um;E1
31396;C2;Nao_branca;Medio;Zero;E1
31397;C3;Nao_branca;Fundamental;Um;D1
31398;C3;Branca;Fundamental;Um;E1
31399;C4;Nao_branca;Fundamental;Zero;E1
31400;C4;Nao_branca;Fundamental;Zero;E1
31401;C4;Nao_branca;Fundamental;Zero;E1
31402;C3;Branca;Fundamental;Um;E1
31403;C3;Branca;Fundamental;Um;E1
31404;C1;Nao_branca;Superior;Zero;E1
31405;C5;Nao_branca;Medio;Um;E1
31407;C3;Branca;Fundamental;Um;D1
31408;C4;Nao_branca;Fundamental;Zero;E1
31409;C1;Branca;Superior;Um;E1
31410;C3;Branca;Superior;Um;D1
31411;C4;Branca;Fundamental;Zero;E1
31412;C4;Nao_branca;Fundamental;Zero;E1
31414;C1;Branca;Superior;Um;C1
31415;C5;Nao_branca;Medio;Um;D1
31416;C4;Nao_branca;Fundamental;Zero;E1
31417;C3;Branca;Fundamental;Um;E1
31418;C1;Nao_branca;Fundamental;Um;E1
31419;C3;Branca;Fundamental;Um;E1
31420;C1;Nao_branca;Fundamental;Um;E1
31422;C1;Nao declarado;Superior;Zero;E1
31423;C2;Branca;Medio;Zero;E1
31425;C2;Branca;Medio;Zero;E1
31426;C3;Branca;Medio;Tres;D1
31428;C3;Branca;Fundamental;Um;D1
31430;C4;Branca;Fundamental;Zero;E1
31431;C2;Nao_branca;Medio;Zero;D1
31432;C2;Nao_branca;Medio;Zero;E1
31433;C3;Branca;Fundamental;Um;E1
31434;C1;Nao_branca;Superior;Um;D1
31435;C3;Branca;Fundamental;Um;D1
31436;C5;Nao_branca;Medio;Um;E1
31437;C3;Branca;Fundamental;Um;E1
31438;C2;Nao_branca;Medio;Zero;E1
31439;C3;Branca;Superior;Um;D1
31440;C5;Nao_branca;Medio;Um;E1
31441;C5;Nao_branca;Medio;Um;E1
31442;C3;Branca;Fundamental;Zero;D1
31443;C5;Branca;Medio;Um;E1
31445;C3;Branca;Fundamental;Um;C1
31446;C5;Branca;Medio;Um;E1
31447;C5;Nao_branca;Medio;Um;E1
31449;C3;Nao_branca;Fundamental;Um;D1
31450;C4;Nao_branca;Fundamental;Zero;E1
31451;C5;Nao_branca;Medio;Um;E1
31453;C2;Nao_branca;Medio;Zero;E1
31454;C3;Branca;Superior;Zero;D1
31455;C3;Branca;Fundamental;Um;D1
31456;C1;Nao_branca;Superior;Zero;E1
31457;C2;Nao_branca;Medio;Zero;E1
31459;C4;Nao_branca;Fundamental;Zero;E1
31460;C4;Nao_branca;Fundamental;Zero;E1
31461;C1;Nao_branca;Fundamental;Um;E1
31462;C1;Branca;Superior;Um;E1
31463;C3;Branca;Medio;Um;D1
31464;C1;Nao_branca;Fundamental;Um;E1
31465;C1;Nao_branca;Superior;Um;D1
31466;C3;Branca;Fundamental;Um;E1
31467;C3;Branca;Superior;Um;D1
31468;C4;Branca;Fundamental;Zero;E1
31469;C1;Nao_branca;Superior;Um;D1
31470;C2;Nao_branca;Medio;Zero;E1
31471;C3;Branca;Fundamental;Um;E1
31472;C1;Nao_branca;Fundamental;Um;E1
31473;C3;Branca;Fundamental;Um;D1
31474;C2;Nao_branca;Medio;Zero;D1
31475;C4;Nao_branca;Fundamental;Zero;E1
31476;C1;Nao_branca;Superior;Um;E1
31477;C2;Nao_branca;Medio;Zero;E1
31478;C4;Branca;Fundamental;Zero;E1
31480;C1;Nao_branca;Superior;Um;E1
31481;C2;Nao_branca;Medio;Zero;E1
31482;C3;Branca;Fundamental;Um;E1
31483;C1;Nao_branca;Superior;Zero;E1
31484;C4;Nao_branca;Fundamental;Zero;E1
31485;C4;Nao_branca;Fundamental;Zero;D1
31487;C4;Nao_branca;Fundamental;Zero;E1
31488;C2;Nao declarado;Medio;Zero;E1
31489;C5;Branca;Medio;Um;E1
31490;C4;Branca;Fundamental;Zero;E1
31491;C5;Nao_branca;Medio;Um;E1
31492;C1;Nao_branca;Superior;Um;D1
31493;C1;Nao_branca;Fundamental;Um;E1
31494;C4;Nao_branca;Fundamental;Zero;E1
31495;C1;Nao_branca;Fundamental;Um;E1
31496;C5;Nao declarado;Medio;Um;E1
31497;C2;Branca;Medio;Tres;A1
31498;C5;Nao_branca;Medio;Um;E1
31499;C4;Nao_branca;Fundamental;Zero;E1
31500;C5;Nao_branca;Medio;Um;C1
31501;C1;Nao_branca;Fundamental;Um;E1
31502;C1;Nao_branca;Fundamental;Um;E1
31503;C2;Nao_branca;Medio;Zero;E1
31504;C4;Nao_branca;Fundamental;Zero;E1
31505;C1;Nao_branca;Superior;Um;E1
31506;C3;Branca;Fundamental;Um;E1
31507;C1;Nao_branca;Fundamental;Um;E1
31508;C1;Nao_branca;Superior;Um;E1
31509;C4;Nao_branca;Fundamental;Zero;E1
31510;C1;Branca;Superior;Um;C1
31511;C3;Branca;Fundamental;Um;E1
31512;C1;Nao_branca;Fundamental;Um;E1
31513;C5;Branca;Medio;Um;E1
31514;C4;Nao_branca;Fundamental;Zero;E1
31515;C1;Nao_branca;Superior;Um;C1
31516;C4;Nao_branca;Fundamental;Zero;E1
31517;C2;Branca;Medio;Zero;E1
31518;C3;Nao_branca;Fundamental;Um;D1
31519;C2;Nao_branca;Medio;Zero;E1
31520;C4;Nao_branca;Fundamental;Zero;E1
31521;C5;Nao_branca;Medio;Um;D1
31522;C4;Branca;Fundamental;Zero;E1
31523;C3;Branca;Medio;Um;C1
31524;C1;Nao_branca;Superior;Um;E1
31525;C3;Branca;Fundamental;Um;D1
31526;C1;Branca;Superior;Um;C1
31527;C5;Branca;Medio;Um;E1
31528;C2;Nao_branca;Medio;Dois;E1
31530;C3;Branca;Medio;Um;D1
31531;C4;Branca;Fundamental;Zero;E1
31532;C1;Nao_branca;Superior;Zero;E1
31533;C5;Nao_branca;Medio;Um;E1
31534;C5;Branca;Medio;Um;E1
31535;C3;Branca;Medio;Um;D1
31537;C3;Branca;Fundamental;Zero;D1
31539;C4;Branca;Fundamental;Zero;E1
31540;C1;Nao_branca;Fundamental;Um;E1
31541;C4;Nao_branca;Fundamental;Zero;E1
31543;C2;Nao_branca;Medio;Zero;E1
31545;C3;Branca;Superior;Dois;D1
31546;C4;Branca;Fundamental;Zero;E1
31547;C5;Nao_branca;Medio;Um;E1
31548;C1;Branca;Superior;Zero;E1
31550;C1;Nao_branca;Fundamental;Um;E1
31551;C5;Branca;Medio;Um;E1
31553;C3;Branca;Medio;Um;D1
31554;C3;Branca;Superior;Um;D1
31556;C4;Nao_branca;Fundamental;Zero;E1
31557;C3;Branca;Medio;Um;D1
31558;C1;Nao declarado;Superior;Um;D1
31560;C3;Branca;Fundamental;Um;D1
31561;C4;Nao_branca;Fundamental;Zero;E1
31563;C5;Nao_branca;Medio;Um;D1
31564;C4;Nao_branca;Fundamental;Zero;E1
31565;C5;Branca;Medio;Um;E1
31566;C5;Nao_branca;Medio;Um;C1
31570;C5;Nao_branca;Medio;Um;E1
31571;C5;Branca;Medio;Um;E1
31572;C1;Branca;Superior;Um;E1
31573;C1;Nao_branca;Fundamental;Um;E1
31574;C4;Nao_branca;Fundamental;Zero;E1
31575;C5;Nao_branca;Medio;Um;D1
31576;C5;Nao_branca;Medio;Um;E1
31577;C2;Branca;NuncaEstudou;Zero;E1
31578;C2;Nao_branca;Medio;Zero;E1
31579;C3;Branca;Superior;Zero;D1
31580;C4;Nao_branca;Fundamental;Zero;E1
31581;C4;Nao_branca;Fundamental;Zero;E1
31582;C4;Branca;Fundamental;Zero;E1
31583;C5;Nao_branca;Medio;Um;E1
31584;C1;Nao_branca;Fundamental;Um;E1
31585;C1;Nao_branca;Superior;Um;D1
31586;C4;Branca;Fundamental;Zero;E1
31587;C5;Nao_branca;Medio;Um;D1
31588;C3;Branca;Superior;Tres;D1
31589;C5;Nao_branca;Medio;Um;E1
31590;C4;Nao_branca;Fundamental;Zero;E1
31591;C5;Branca;Medio;Um;E1
31593;C1;Nao_branca;Fundamental;Um;E1
31594;C4;Nao declarado;Fundamental;Zero;E1
31596;C3;Branca;Fundamental;Um;E1
31597;C3;Branca;Medio;Um;C1
31598;C1;Branca;Superior;Zero;E1
31599;C1;Nao_branca;Fundamental;Um;E1
31601;C4;Nao_branca;Fundamental;Zero;E1
31602;C4;Nao_branca;Fundamental;Zero;E1
31603;C4;Branca;Fundamental;Zero;E1
31604;C3;Branca;Fundamental;Um;E1
31605;C3;Branca;Medio;Um;D1
31606;C5;Nao_branca;Medio;Um;E1
31607;C4;Nao_branca;Fundamental;Zero;E1
31608;C3;Branca;Fundamental;Um;B1
31609;C5;Branca;Medio;Um;E1
31610;C5;Nao_branca;Medio;Um;D1
31611;C3;Nao_branca;Fundamental;Um;D1
31612;C4;Branca;Fundamental;Zero;E1
31614;C5;Nao_branca;Medio;Um;E1
31616;C5;Nao_branca;Medio;Um;E1
31617;C2;Nao_branca;Medio;Zero;E1
31618;C3;Branca;Fundamental;Um;E1
31619;C1;Nao_branca;Superior;Um;C1
31622;C2;Branca;NuncaEstudou;Zero;E1
31623;C3;Branca;Medio;Um;D1
31624;C1;Nao_branca;Superior;Um;D1
31626;C2;Branca;Medio;Zero;E1
31627;C1;Nao_branca;Fundamental;Um;E1
31628;C2;Nao_branca;Medio;Zero;E1
31629;C3;Nao_branca;Fundamental;Um;D1
31630;C3;Nao_branca;Fundamental;Um;D1
31631;C2;Nao_branca;Medio;Zero;E1
31632;C4;Branca;Fundamental;Zero;E1
31633;C4;Nao_branca;Fundamental;Zero;E1
31634;C1;Nao_branca;Superior;Um;E1
31635;C2;Branca;Medio;Zero;E1
31637;C3;Branca;Fundamental;Um;E1
31638;C2;Nao_branca;Medio;Zero;E1
31640;C5;Nao_branca;Medio;Um;E1
31641;C2;Nao_branca;Medio;Zero;E1
31642;C3;Branca;Medio;Dois;D1
31644;C1;Nao_branca;Fundamental;Um;E1
31647;C4;Nao_branca;Fundamental;Zero;E1
31648;C2;Nao_branca;Medio;Zero;E1
31650;C4;Nao_branca;Fundamental;Zero;E1
31651;C4;Nao_branca;Fundamental;Zero;E1
31652;C5;Branca;Medio;Um;E1
31653;C3;Branca;Medio;Um;D1
31654;C1;Nao_branca;Superior;Um;E1
31655;C3;Branca;Fundamental;Tres;C1
31657;C4;Nao_branca;Fundamental;Zero;E1
31658;C1;Nao_branca;Superior;Um;D1
31659;C4;Nao_branca;Fundamental;Zero;E1
31661;C4;Nao_branca;Fundamental;Zero;E1
31662;C2;Branca;Medio;Zero;E1
31663;C2;Branca;Medio;Quatro_ou_mais;A1
31664;C2;Nao_branca;Medio;Zero;E1
31665;C1;Nao_branca;Superior;Um;E1
31666;C2;Nao_branca;Medio;Zero;E1
31668;C5;Branca;Medio;Um;E1
31669;C3;Nao_branca;Fundamental;Dois;D1
31670;C5;Nao_branca;Medio;Um;D1
31672;C1;Nao_branca;NuncaEstudou;Um;E1
31673;C1;Nao_branca;Fundamental;Um;E1
31674;C5;Nao_branca;Medio;Um;C1
31677;C3;Branca;Fundamental;Dois;C1
31678;C2;Nao_branca;Medio;Zero;E1
31679;C4;Branca;Fundamental;Zero;E1
31680;C4;Nao_branca;Fundamental;Zero;E1
31681;C3;Nao_branca;Fundamental;Um;D1
31682;C4;Nao_branca;Fundamental;Zero;E1
31683;C4;Nao_branca;Fundamental;Zero;E1
31684;C1;Nao_branca;Fundamental;Um;E1
31686;C2;Nao_branca;Medio;Zero;E1
31688;C5;Branca;Medio;Um;E1
31689;C2;Nao_branca;Medio;Zero;E1
31690;C1;Nao_branca;NuncaEstudou;Um;E1
31691;C1;Branca;Superior;Zero;E1
31692;C2;Nao_branca;Medio;Zero;E1
31693;C3;Branca;Fundamental;Um;E1
31694;C5;Branca;Medio;Um;E1
31695;C5;Nao_branca;Medio;Um;D1
31696;C3;Branca;Superior;Zero;D1
31697;C3;Branca;Medio;Um;D1
31698;C3;Branca;Fundamental;Um;E1
31699;C3;Branca;Fundamental;Um;D1
31700;C3;Branca;Medio;Um;C1
31701;C3;Nao declarado;Fundamental;Um;D1
31702;C4;Nao_branca;Fundamental;Zero;D1
31703;C1;Nao_branca;Fundamental;Um;E1
31704;C1;Nao declarado;Fundamental;Um;E1
31705;C5;Nao_branca;Medio;Um;D1
31707;C1;Branca;Superior;Um;E1
31708;C4;Branca;Fundamental;Zero;E1
