;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
3333;Nao_branca;Medio;Zero;E
3336;Nao_branca;Medio;Zero;E
3339;Nao_branca;FundamentalIncompleto;Zero;E
3340;Nao_branca;Superior;Um;E
3341;Nao_branca;Medio;Um;E
3342;Nao_branca;FundamentalIncompleto;Zero;E
3346;Nao_branca;Superior;Um;E
3348;Nao_branca;Superior;Um;D
3349;Nao_branca;FundamentalIncompleto;Zero;E
3350;Nao_branca;Medio;Tres;E
3351;Branca;Medio;Zero;E
3352;Nao_branca;FundamentalIncompleto;Zero;E
3354;Nao_branca;Medio;Zero;E
3355;Nao_branca;FundamentalCompleto;Um;D
3357;Nao_branca;FundamentalIncompleto;Zero;E
3359;Nao_branca;FundamentalCompleto;Zero;E
3360;Branca;Medio;Zero;E
3361;Nao_branca;Superior;Zero;E
3362;Branca;Superior;Zero;D
3363;Nao_branca;Superior;Um;E
3364;Nao_branca;FundamentalCompleto;Zero;E
3365;Nao_branca;Superior;Zero;E
3366;Branca;Medio;Um;E
3367;Nao_branca;Medio;Zero;E
3369;Nao_branca;NuncaEstudou;Zero;E
3370;Nao_branca;Superior;Zero;D
3371;Nao_branca;FundamentalIncompleto;Zero;E
3372;Branca;FundamentalCompleto;Zero;E
3373;Nao_branca;FundamentalCompleto;Zero;E
3374;Nao_branca;Medio;Um;E
3376;Nao_branca;Medio;Um;E
3377;Nao declarado;Superior;Zero;E
3379;Nao_branca;Superior;Zero;D
3380;Nao_branca;FundamentalIncompleto;Zero;E
3381;Nao_branca;Medio;Um;E
3382;Nao_branca;Medio;Zero;E
3383;Nao_branca;FundamentalIncompleto;Zero;E
3384;Branca;FundamentalIncompleto;Zero;E
3389;Branca;Medio;Zero;E
3390;Nao_branca;FundamentalIncompleto;Zero;E
3393;Nao_branca;FundamentalIncompleto;Zero;E
3395;Branca;Medio;Zero;E
3396;Nao_branca;FundamentalIncompleto;Zero;E
3397;Branca;Medio;Zero;E
3399;Nao_branca;FundamentalCompleto;Zero;E
3404;Nao_branca;Medio;Zero;E
3406;Nao_branca;FundamentalIncompleto;Zero;E
3408;Branca;Superior;Um;C
3411;Nao_branca;Superior;Um;D
3412;Nao declarado;FundamentalIncompleto;Zero;E
3413;Branca;Superior;Zero;E
3414;Branca;Superior;Tres;B
3416;Nao_branca;Medio;Zero;E
3419;Nao_branca;NuncaEstudou;Zero;D
3420;Nao_branca;Superior;Um;D
3421;Nao_branca;FundamentalIncompleto;Zero;E
3423;Branca;Medio;Zero;E
3424;Branca;FundamentalIncompleto;Dois;E
3425;Nao_branca;Medio;Zero;E
3428;Nao_branca;Superior;Um;C
3429;Branca;FundamentalIncompleto;Zero;E
3430;Nao_branca;Medio;Zero;E
3431;Nao_branca;Medio;Um;C
3432;Nao_branca;Medio;Um;C
3433;Nao_branca;Medio;Zero;E
3434;Nao_branca;Medio;Zero;E
3439;Nao_branca;Medio;Zero;E
3440;Nao_branca;Medio;Zero;E
3441;Nao_branca;FundamentalIncompleto;Zero;E
3444;Nao_branca;FundamentalCompleto;Um;E
3445;Nao_branca;FundamentalIncompleto;Zero;E
3446;Branca;Superior;Um;D
3447;Branca;FundamentalIncompleto;Zero;E
3448;Nao_branca;Medio;Zero;E
3449;Nao_branca;Medio;Zero;E
3451;Nao_branca;Medio;Um;E
3453;Nao_branca;Superior;Dois;C
3455;Branca;Medio;Zero;E
3456;Nao_branca;Medio;Um;E
3457;Nao_branca;Medio;Zero;E
3459;Branca;Superior;Um;D
3460;Nao_branca;FundamentalIncompleto;Zero;E
3462;Branca;FundamentalCompleto;Um;D
3463;Nao_branca;FundamentalCompleto;Zero;E
3464;Nao_branca;FundamentalIncompleto;Zero;E
3467;Nao_branca;Medio;Zero;E
3468;Nao_branca;Medio;Zero;E
3472;Nao_branca;NuncaEstudou;Zero;E
3475;Branca;Medio;Zero;D
3477;Nao_branca;FundamentalCompleto;Zero;E
3478;Nao_branca;Medio;Zero;E
3479;Nao_branca;Superior;Dois;E
3482;Nao_branca;FundamentalIncompleto;Zero;E
3483;Nao_branca;FundamentalIncompleto;Um;E
3485;Nao_branca;Superior;Um;C
3487;Nao_branca;Medio;Zero;E
3488;Nao_branca;Superior;Zero;E
3489;Branca;Superior;Zero;E
3490;Nao_branca;FundamentalCompleto;Zero;E
3491;Nao_branca;Medio;Zero;E
3492;Nao_branca;FundamentalIncompleto;Zero;E
3493;Nao_branca;Medio;Um;E
3494;Branca;Medio;Zero;E
3496;Nao_branca;Superior;Um;E
3498;Nao_branca;FundamentalIncompleto;Um;E
3499;Nao_branca;NuncaEstudou;Zero;E
3500;Nao_branca;Superior;Um;E
3501;Nao_branca;FundamentalIncompleto;Zero;E
3502;Nao_branca;Superior;Zero;E
3507;Nao_branca;Superior;Um;E
3508;Nao_branca;Medio;Um;E
3509;Nao_branca;FundamentalCompleto;Zero;E
3511;Nao_branca;FundamentalIncompleto;Zero;E
3512;Branca;Superior;Zero;E
3514;Branca;Superior;Um;E
3517;Nao_branca;Medio;Zero;E
3520;Nao_branca;Medio;Zero;E
3521;Branca;Medio;Um;E
3524;Nao_branca;Superior;Zero;C
3525;Nao_branca;FundamentalIncompleto;Um;E
3527;Nao_branca;Medio;Zero;E
3529;Nao_branca;FundamentalIncompleto;Zero;E
3532;Nao_branca;Superior;Zero;C
3533;Nao_branca;Medio;Um;E
3534;Nao_branca;Medio;Um;E
3535;Nao_branca;Medio;Um;C
3539;Nao_branca;Superior;Um;C
3540;Nao_branca;Superior;Zero;D
3541;Branca;Superior;Um;D
3543;Nao_branca;FundamentalCompleto;Um;E
3546;Nao_branca;Medio;Zero;E
3547;Nao_branca;FundamentalIncompleto;Zero;E
3549;Nao_branca;Medio;Um;D
3550;Nao_branca;FundamentalIncompleto;Zero;E
3551;Nao_branca;Medio;Zero;E
3552;Nao_branca;Medio;Zero;E
3556;Nao_branca;Medio;Zero;E
3560;Nao_branca;Medio;Zero;E
3562;Nao_branca;Superior;Um;E
3564;Nao_branca;Superior;Zero;E
3569;Nao_branca;Medio;Zero;E
3570;Branca;Superior;Um;D
3571;Branca;Medio;Zero;E
3572;Nao_branca;Medio;Um;E
3573;Nao_branca;Superior;Zero;E
3574;Branca;FundamentalCompleto;Zero;E
3576;Nao_branca;FundamentalCompleto;Zero;E
3579;Branca;Medio;Um;E
3582;Nao_branca;Medio;Zero;E
3586;Nao_branca;Medio;Zero;E
3587;Nao_branca;FundamentalIncompleto;Zero;E
3588;Nao_branca;Medio;Zero;E
3589;Nao_branca;Medio;Um;E
3591;Nao_branca;Medio;Zero;E
3592;Branca;Medio;Dois;E
3593;Nao_branca;FundamentalIncompleto;Zero;E
3594;Branca;FundamentalCompleto;Zero;E
3596;Nao_branca;Medio;Zero;E
3597;Nao_branca;NuncaEstudou;Zero;E
3598;Nao_branca;Medio;Zero;E
3599;Nao_branca;Medio;Um;E
3600;Nao_branca;Medio;Um;E
3601;Nao_branca;Medio;Zero;D
3604;Nao_branca;Medio;Um;E
3605;Nao_branca;Medio;Zero;D
3606;Nao_branca;Superior;Um;E
3607;Nao_branca;Superior;Zero;E
3608;Nao_branca;Medio;Um;E
3609;Nao_branca;FundamentalIncompleto;Um;E
3611;Branca;Superior;Zero;E
3613;Branca;Superior;Um;E
3616;Nao_branca;Medio;Zero;E
3617;Nao declarado;Medio;Um;E
3619;Nao_branca;Medio;Zero;E
3623;Nao_branca;FundamentalCompleto;Zero;E
3624;Nao_branca;Superior;Dois;B
3626;Nao_branca;FundamentalIncompleto;Zero;E
3627;Nao_branca;FundamentalIncompleto;Zero;E
3629;Nao_branca;Medio;Zero;E
3630;Nao_branca;FundamentalIncompleto;Zero;E
3631;Branca;FundamentalIncompleto;Zero;E
3633;Nao_branca;FundamentalIncompleto;Zero;E
3634;Nao_branca;Superior;Zero;E
3635;Nao_branca;Medio;Zero;E
3636;Nao_branca;Superior;Zero;E
3637;Branca;FundamentalIncompleto;Zero;E
3639;Nao_branca;Medio;Zero;C
3640;Nao_branca;FundamentalIncompleto;Zero;E
3642;Nao_branca;Medio;Zero;E
3643;Nao_branca;FundamentalIncompleto;Um;E
3644;Branca;Medio;Um;E
3647;Nao_branca;FundamentalCompleto;Zero;E
3648;Nao_branca;Superior;Zero;E
3649;Nao_branca;Superior;Zero;E
3650;Nao_branca;Medio;Um;E
3651;Nao_branca;FundamentalIncompleto;Zero;E
3653;Nao_branca;NuncaEstudou;Zero;E
3654;Nao_branca;NuncaEstudou;Zero;E
3655;Branca;Superior;Um;C
3656;Nao_branca;FundamentalIncompleto;Zero;E
3657;Nao_branca;Medio;Um;E
3658;Nao_branca;Medio;Zero;E
3659;Branca;Superior;Um;E
3660;Branca;FundamentalIncompleto;Um;E
3662;Nao_branca;FundamentalIncompleto;Zero;E
3664;Nao_branca;FundamentalCompleto;Um;D
3665;Branca;Medio;Zero;E
3671;Nao_branca;FundamentalIncompleto;Um;E
3672;Nao_branca;FundamentalIncompleto;Zero;E
3673;Nao_branca;Superior;Um;C
3674;Nao declarado;Medio;Um;E
3675;Nao_branca;Superior;Um;E
3677;Nao_branca;Superior;Um;E
3678;Nao declarado;FundamentalIncompleto;Zero;E
3679;Nao_branca;Medio;Zero;E
3681;Nao_branca;Superior;Um;E
3683;Nao_branca;Medio;Um;E
3684;Nao_branca;Medio;Zero;C
3686;Nao_branca;Medio;Um;E
3688;Nao_branca;FundamentalIncompleto;Um;E
3689;Branca;FundamentalCompleto;Zero;E
3694;Nao_branca;Medio;Dois;C
3695;Nao_branca;FundamentalIncompleto;Zero;E
3696;Nao_branca;Medio;Zero;E
3697;Nao_branca;FundamentalIncompleto;Um;E
3700;Nao_branca;FundamentalIncompleto;Zero;E
3701;Nao_branca;FundamentalCompleto;Zero;E
3702;Nao_branca;Medio;Zero;E
3703;Nao_branca;Medio;Um;E
3704;Nao_branca;Medio;Zero;E
3705;Nao_branca;Medio;Zero;D
3706;Nao_branca;Medio;Zero;E
3707;Nao_branca;Medio;Zero;E
3710;Nao_branca;Medio;Zero;E
3711;Nao_branca;FundamentalIncompleto;Zero;E
3712;Branca;Medio;Zero;E
3713;Nao_branca;Superior;Um;D
3715;Nao_branca;FundamentalCompleto;Zero;D
3718;Branca;FundamentalIncompleto;Zero;E
3719;Branca;Superior;Um;E
3720;Nao_branca;Medio;Zero;E
3725;Branca;Superior;Um;E
3726;Nao_branca;FundamentalIncompleto;Zero;E
3727;Nao_branca;Medio;Um;C
3731;Nao_branca;Medio;Zero;E
3732;Nao_branca;Medio;Zero;E
3733;Nao_branca;Medio;Zero;E
3734;Nao_branca;FundamentalCompleto;Zero;E
3735;Nao_branca;FundamentalIncompleto;Zero;E
3737;Nao_branca;Medio;Zero;D
3738;Nao_branca;FundamentalIncompleto;Zero;E
3739;Nao_branca;FundamentalCompleto;Zero;E
3740;Branca;FundamentalCompleto;Zero;E
3742;Nao_branca;Medio;Zero;E
3743;Branca;Medio;Zero;E
3745;Nao_branca;FundamentalIncompleto;Zero;E
3746;Branca;Medio;Zero;E
3747;Nao_branca;NuncaEstudou;Zero;E
3749;Nao_branca;Superior;Um;C
3753;Nao_branca;FundamentalIncompleto;Zero;E
3756;Nao_branca;Medio;Zero;E
3757;Nao_branca;Medio;Zero;E
3758;Nao_branca;Medio;Zero;D
3761;Branca;Medio;Um;E
3762;Branca;Medio;Zero;E
3763;Branca;Superior;Zero;E
3764;Nao_branca;Medio;Zero;E
3768;Nao_branca;FundamentalCompleto;Um;E
3770;Branca;Superior;Dois;D
3772;Nao_branca;FundamentalCompleto;Zero;E
3773;Nao_branca;FundamentalIncompleto;Zero;E
3774;Branca;Medio;Um;E
3777;Nao_branca;Medio;Zero;E
3780;Nao_branca;FundamentalIncompleto;Zero;E
3781;Nao_branca;Superior;Zero;D
3783;Nao_branca;Medio;Zero;E
3784;Nao declarado;Medio;Um;C
3785;Nao_branca;Medio;Zero;E
3789;Nao_branca;Medio;Zero;E
3790;Nao_branca;Superior;Um;E
3791;Nao_branca;FundamentalCompleto;Zero;E
3792;Branca;FundamentalIncompleto;Zero;E
3796;Nao_branca;FundamentalIncompleto;Zero;E
3799;Nao_branca;Medio;Um;E
3800;Nao_branca;FundamentalCompleto;Zero;E
3801;Nao_branca;FundamentalCompleto;Zero;E
3802;Branca;Medio;Zero;D
3803;Nao_branca;FundamentalCompleto;Zero;E
3805;Branca;Medio;Zero;E
3806;Nao_branca;FundamentalCompleto;Zero;E
3808;Nao_branca;FundamentalIncompleto;Zero;E
3809;Nao_branca;FundamentalCompleto;Um;E
3810;Nao_branca;FundamentalCompleto;Zero;E
3811;Branca;Superior;Zero;E
3812;Nao_branca;FundamentalIncompleto;Zero;E
3813;Nao_branca;Medio;Um;D
3814;Nao_branca;FundamentalCompleto;Zero;E
3816;Nao_branca;Medio;Zero;E
3819;Nao_branca;FundamentalIncompleto;Zero;E
3820;Nao declarado;NuncaEstudou;Zero;E
3822;Branca;Superior;Zero;E
3824;Branca;FundamentalCompleto;Zero;E
3825;Nao_branca;FundamentalIncompleto;Zero;E
3826;Nao_branca;Superior;Zero;E
3828;Branca;Superior;Um;D
3832;Nao_branca;Superior;Zero;E
3834;Branca;Medio;Zero;E
3835;Nao_branca;Medio;Um;D
3837;Branca;Superior;Um;E
3839;Branca;Medio;Zero;D
3840;Nao_branca;FundamentalCompleto;Um;E
3843;Nao declarado;FundamentalIncompleto;Zero;E
3845;Nao_branca;Medio;Um;D
3847;Nao_branca;Medio;Um;E
3848;Nao_branca;FundamentalIncompleto;Zero;E
3849;Nao_branca;Superior;Zero;E
3852;Nao_branca;Superior;Zero;E
3853;Nao_branca;Medio;Zero;E
3854;Nao_branca;FundamentalCompleto;Zero;E
3855;Nao_branca;FundamentalCompleto;Um;E
3858;Branca;Superior;Um;E
3859;Nao declarado;FundamentalIncompleto;Zero;E
3860;Nao_branca;NuncaEstudou;Zero;E
3861;Branca;Medio;Zero;E
3862;Nao_branca;FundamentalIncompleto;Zero;E
3863;Nao_branca;FundamentalCompleto;Zero;E
3864;Nao_branca;FundamentalIncompleto;Um;E
3865;Nao_branca;FundamentalCompleto;Zero;E
3866;Nao_branca;Medio;Zero;E
3867;Nao_branca;Superior;Um;E
3868;Nao_branca;Superior;Dois;C
3869;Nao_branca;FundamentalCompleto;Zero;E
3870;Nao_branca;FundamentalIncompleto;Zero;D
3872;Nao_branca;FundamentalIncompleto;Zero;E
3874;Nao_branca;FundamentalCompleto;Zero;E
3876;Nao_branca;Medio;Zero;E
3877;Nao_branca;Superior;Zero;E
3878;Nao_branca;Medio;Um;E
3880;Nao_branca;Medio;Zero;E
3881;Nao_branca;FundamentalIncompleto;Zero;E
3884;Branca;Superior;Zero;E
3888;Nao_branca;FundamentalIncompleto;Zero;E
3889;Nao_branca;Superior;Zero;E
3891;Nao_branca;FundamentalIncompleto;Zero;E
3895;Nao_branca;FundamentalIncompleto;Zero;E
3898;Nao_branca;Medio;Zero;E
3899;Branca;Medio;Um;E
3900;Nao_branca;FundamentalCompleto;Zero;E
3903;Branca;NuncaEstudou;Zero;E
3904;Nao_branca;Medio;Um;E
3905;Nao_branca;FundamentalCompleto;Zero;E
3906;Nao_branca;Medio;Zero;E
3907;Nao_branca;Medio;Um;E
3908;Nao_branca;Medio;Zero;E
3909;Nao_branca;NuncaEstudou;Zero;E
3910;Nao_branca;FundamentalIncompleto;Zero;E
3912;Nao_branca;FundamentalIncompleto;Zero;E
3913;Nao_branca;FundamentalIncompleto;Zero;E
3914;Nao_branca;FundamentalIncompleto;Zero;E
3916;Nao_branca;FundamentalCompleto;Zero;E
3918;Branca;Medio;Zero;E
3920;Nao_branca;FundamentalIncompleto;Um;E
3921;Nao_branca;Medio;Zero;E
3924;Nao_branca;FundamentalCompleto;Zero;E
3925;Branca;Superior;Um;E
3928;Branca;Superior;Tres;E
3929;Nao_branca;FundamentalIncompleto;Zero;E
3930;Nao_branca;FundamentalIncompleto;Zero;E
3931;Branca;Medio;Zero;E
3934;Branca;Superior;Zero;E
3937;Nao_branca;Medio;Zero;E
3938;Nao_branca;Superior;Um;E
3939;Nao_branca;FundamentalCompleto;Zero;E
3940;Nao_branca;FundamentalIncompleto;Zero;E
3942;Branca;Medio;Zero;E
3943;Branca;Superior;Um;C
3944;Nao_branca;FundamentalIncompleto;Zero;E
3946;Nao_branca;Medio;Zero;E
3947;Nao_branca;FundamentalIncompleto;Zero;E
3948;Nao_branca;Medio;Um;C
3949;Nao_branca;Medio;Zero;E
3950;Nao_branca;Medio;Zero;E
3951;Nao_branca;NuncaEstudou;Zero;E
3952;Nao_branca;FundamentalCompleto;Um;D
3953;Nao_branca;Medio;Um;D
3956;Branca;Medio;Zero;E
3957;Nao_branca;FundamentalCompleto;Zero;E
3958;Nao_branca;FundamentalIncompleto;Zero;E
3961;Nao_branca;NuncaEstudou;Zero;E
3963;Nao_branca;FundamentalCompleto;Zero;E
3964;Nao_branca;FundamentalCompleto;Zero;E
3965;Nao_branca;NuncaEstudou;Zero;E
3967;Nao_branca;Medio;Zero;E
3969;Branca;Superior;Zero;E
3970;Nao_branca;Medio;Zero;E
3975;Nao_branca;FundamentalIncompleto;Zero;E
3976;Branca;Medio;Zero;E
3977;Nao_branca;FundamentalIncompleto;Zero;E
3978;Nao_branca;Medio;Dois;C
3979;Branca;Superior;Um;E
3980;Nao_branca;NuncaEstudou;Zero;E
3982;Nao_branca;Medio;Zero;E
3983;Nao_branca;Medio;Zero;C
3984;Nao_branca;Superior;Zero;E
3985;Branca;FundamentalIncompleto;Zero;E
3986;Nao_branca;FundamentalCompleto;Zero;E
3987;Nao_branca;FundamentalIncompleto;Zero;E
3989;Nao_branca;FundamentalCompleto;Zero;E
3990;Nao_branca;FundamentalIncompleto;Zero;E
3991;Nao_branca;Medio;Um;E
3997;Branca;Superior;Um;C
3999;Nao_branca;Medio;Zero;E
4002;Nao_branca;FundamentalIncompleto;Zero;E
4007;Nao_branca;FundamentalCompleto;Zero;E
4008;Nao_branca;Superior;Zero;E
4009;Branca;Medio;Zero;E
4010;Nao declarado;Medio;Zero;E
4011;Branca;FundamentalCompleto;Um;E
4012;Nao_branca;FundamentalCompleto;Zero;E
4014;Nao_branca;Medio;Um;E
4017;Nao declarado;FundamentalIncompleto;Um;E
4018;Nao_branca;FundamentalIncompleto;Zero;E
4019;Branca;FundamentalIncompleto;Zero;E
4020;Nao_branca;FundamentalCompleto;Um;E
4022;Nao_branca;Medio;Zero;E
4023;Branca;Medio;Zero;E
4024;Branca;Medio;Zero;D
4025;Nao_branca;FundamentalCompleto;Um;E
4026;Branca;FundamentalCompleto;Zero;E
4027;Nao_branca;Medio;Zero;E
4029;Nao_branca;Medio;Zero;E
4034;Nao_branca;FundamentalCompleto;Zero;E
4035;Branca;FundamentalIncompleto;Zero;E
4037;Nao_branca;Medio;Zero;E
4040;Nao_branca;Superior;Tres;C
4041;Branca;Medio;Um;E
4042;Branca;Medio;Zero;D
4044;Branca;Medio;Zero;E
4045;Nao_branca;Medio;Um;E
4047;Nao_branca;FundamentalIncompleto;Zero;E
4048;Branca;FundamentalIncompleto;Zero;E
4053;Nao_branca;Medio;Zero;E
4055;Nao_branca;Medio;Um;E
4056;Nao_branca;Medio;Zero;E
4058;Nao_branca;Medio;Um;E
4060;Nao_branca;Medio;Um;E
4061;Nao_branca;FundamentalIncompleto;Zero;E
4062;Nao_branca;FundamentalCompleto;Zero;D
4063;Nao_branca;Medio;Zero;D
4065;Nao_branca;FundamentalCompleto;Zero;E
4067;Nao declarado;Superior;Zero;E
4068;Nao_branca;Medio;Um;E
4069;Nao_branca;FundamentalIncompleto;Um;E
4070;Nao_branca;FundamentalCompleto;Zero;E
4071;Nao_branca;Medio;Zero;E
4072;Branca;Superior;Zero;E
4075;Branca;Superior;Um;C
4077;Nao_branca;Medio;Zero;E
4078;Nao_branca;Medio;Um;C
4079;Nao_branca;Superior;Um;E
4082;Nao_branca;FundamentalCompleto;Zero;E
4083;Nao_branca;Medio;Zero;E
4084;Nao_branca;Medio;Zero;E
4087;Nao_branca;Medio;Zero;E
4089;Nao_branca;Superior;Zero;E
4090;Nao_branca;Medio;Zero;E
4091;Nao_branca;Medio;Zero;E
4094;Nao_branca;FundamentalIncompleto;Zero;E
4096;Nao_branca;Superior;Zero;D
4097;Nao_branca;Medio;Zero;E
4098;Nao_branca;FundamentalIncompleto;Zero;E
4100;Branca;FundamentalCompleto;Zero;E
4102;Nao_branca;FundamentalIncompleto;Zero;E
4106;Nao_branca;FundamentalIncompleto;Um;E
4107;Nao_branca;FundamentalIncompleto;Zero;E
4108;Nao_branca;Medio;Um;E
4109;Nao_branca;Medio;Zero;E
4110;Nao_branca;FundamentalCompleto;Zero;E
4111;Nao_branca;FundamentalCompleto;Zero;E
4112;Nao_branca;Superior;Um;E
4113;Branca;FundamentalIncompleto;Zero;E
4115;Nao_branca;Medio;Zero;E
4116;Nao_branca;FundamentalCompleto;Zero;E
4118;Nao_branca;Superior;Zero;E
4119;Branca;Medio;Um;E
4120;Nao declarado;Medio;Zero;E
4121;Nao_branca;Medio;Zero;E
4123;Nao_branca;Medio;Zero;C
4124;Nao_branca;FundamentalIncompleto;Zero;E
4125;Nao_branca;Superior;Zero;E
4126;Nao_branca;FundamentalCompleto;Zero;E
4127;Nao_branca;Medio;Um;E
4128;Nao_branca;Superior;Zero;E
4129;Nao_branca;NuncaEstudou;Zero;E
4132;Nao_branca;FundamentalCompleto;Zero;E
4133;Nao_branca;Medio;Um;E
4134;Branca;Medio;Um;D
4135;Nao_branca;FundamentalCompleto;Zero;E
4137;Nao_branca;FundamentalIncompleto;Zero;E
4138;Nao declarado;Medio;Um;E
4139;Nao_branca;Superior;Zero;E
4140;Branca;FundamentalCompleto;Zero;E
4142;Nao_branca;FundamentalIncompleto;Zero;E
4143;Nao declarado;Medio;Um;E
4146;Nao_branca;FundamentalIncompleto;Zero;E
4149;Nao_branca;FundamentalIncompleto;Zero;E
4150;Nao_branca;Medio;Zero;E
4152;Branca;Medio;Zero;E
4154;Nao_branca;Superior;Zero;E
4158;Nao_branca;Medio;Zero;E
4160;Nao_branca;NuncaEstudou;Zero;E
4161;Nao_branca;Superior;Zero;E
4164;Nao_branca;Medio;Um;D
4167;Nao_branca;FundamentalCompleto;Zero;E
4168;Branca;FundamentalCompleto;Zero;E
4169;Nao_branca;Medio;Quatro_ou_mais;D
4171;Nao_branca;FundamentalIncompleto;Um;E
4172;Nao_branca;Medio;Zero;E
4173;Nao_branca;FundamentalIncompleto;Zero;E
4175;Branca;FundamentalCompleto;Zero;E
4176;Nao_branca;Medio;Zero;E
4177;Branca;Superior;Zero;E
4178;Branca;FundamentalCompleto;Zero;E
4180;Nao_branca;Superior;Zero;E
4181;Nao_branca;FundamentalCompleto;Zero;E
4183;Branca;FundamentalCompleto;Zero;E
4184;Nao_branca;FundamentalIncompleto;Zero;E
4185;Nao_branca;Medio;Zero;E
4187;Nao_branca;Superior;Um;E
4189;Nao_branca;Medio;Zero;E
4190;Branca;Medio;Zero;E
4192;Nao_branca;Medio;Um;E
4193;Nao_branca;Medio;Zero;E
4194;Branca;Superior;Um;D
4195;Nao_branca;FundamentalIncompleto;Zero;E
4197;Nao_branca;FundamentalIncompleto;Um;E
4199;Nao_branca;Medio;Zero;E
4200;Nao_branca;Medio;Um;E
4201;Nao_branca;Medio;Um;E
4205;Nao_branca;FundamentalIncompleto;Um;E
4206;Nao_branca;Medio;Um;E
4208;Nao_branca;FundamentalIncompleto;Zero;E
4210;Nao_branca;Medio;Zero;E
4213;Nao_branca;FundamentalCompleto;Zero;E
4214;Nao_branca;Medio;Zero;E
4215;Nao_branca;FundamentalCompleto;Zero;E
4216;Nao_branca;Medio;Zero;E
4217;Nao_branca;Superior;Zero;E
4218;Nao_branca;Medio;Um;E
4219;Nao_branca;Superior;Zero;E
4220;Nao_branca;Medio;Zero;E
4223;Nao_branca;Medio;Zero;E
4225;Nao_branca;Medio;Zero;E
4227;Nao_branca;Medio;Zero;E
4228;Branca;Medio;Zero;E
4229;Nao_branca;FundamentalIncompleto;Zero;E
4231;Nao_branca;Medio;Zero;E
4232;Nao_branca;Medio;Zero;E
4233;Nao_branca;Superior;Um;E
4234;Nao_branca;Medio;Zero;E
4235;Branca;Medio;Zero;E
4237;Nao_branca;Superior;Zero;E
4243;Nao_branca;Medio;Zero;E
4244;Nao_branca;FundamentalCompleto;Um;E
4245;Nao_branca;NuncaEstudou;Zero;E
4249;Nao_branca;FundamentalCompleto;Um;E
4250;Nao_branca;Medio;Zero;E
4251;Nao_branca;Superior;Dois;D
4253;Nao_branca;Superior;Zero;D
4255;Nao_branca;FundamentalIncompleto;Zero;E
4257;Branca;Medio;Zero;E
4261;Nao_branca;FundamentalIncompleto;Zero;E
4263;Nao_branca;FundamentalIncompleto;Zero;E
4264;Branca;FundamentalIncompleto;Zero;E
4269;Nao_branca;Superior;Um;E
4272;Branca;Medio;Um;E
4273;Branca;FundamentalIncompleto;Zero;E
4275;Nao_branca;Medio;Zero;E
4277;Nao_branca;NuncaEstudou;Zero;E
4278;Branca;Superior;Um;D
4283;Branca;Medio;Zero;E
4284;Nao_branca;Medio;Zero;E
4285;Nao_branca;Superior;Zero;D
4289;Nao_branca;Medio;Zero;E
4293;Branca;Medio;Um;E
4294;Nao_branca;Medio;Um;D
4295;Nao_branca;Superior;Zero;E
4297;Nao_branca;Medio;Zero;E
4302;Nao_branca;Medio;Zero;E
4304;Nao_branca;Superior;Zero;E
4306;Branca;FundamentalCompleto;Zero;E
4307;Nao_branca;FundamentalIncompleto;Zero;E
4309;Nao_branca;Superior;Zero;D
4312;Nao_branca;Medio;Zero;E
4313;Nao_branca;Medio;Zero;E
4314;Nao_branca;Medio;Zero;E
4316;Nao_branca;Superior;Dois;C
4317;Nao_branca;Medio;Zero;E
4320;Nao_branca;FundamentalCompleto;Zero;E
4321;Branca;Superior;Zero;D
4323;Nao_branca;FundamentalIncompleto;Zero;E
4324;Branca;FundamentalIncompleto;Zero;E
4325;Nao_branca;FundamentalIncompleto;Zero;E
4331;Branca;Superior;Um;C
4332;Nao_branca;FundamentalIncompleto;Zero;E
4334;Nao_branca;Superior;Zero;E
4335;Nao_branca;FundamentalIncompleto;Zero;E
4336;Nao_branca;FundamentalCompleto;Zero;E
4337;Nao_branca;Medio;Um;D
4338;Nao_branca;Medio;Zero;E
4339;Branca;FundamentalIncompleto;Zero;E
4344;Nao_branca;Medio;Zero;E
4346;Nao_branca;Medio;Zero;E
4349;Nao_branca;FundamentalIncompleto;Zero;E
4350;Nao_branca;Medio;Zero;E
4352;Nao_branca;FundamentalCompleto;Zero;E
4353;Nao_branca;FundamentalIncompleto;Zero;E
4354;Nao_branca;FundamentalCompleto;Zero;E
4356;Nao_branca;Medio;Zero;E
4358;Nao_branca;FundamentalCompleto;Zero;E
4362;Nao_branca;FundamentalCompleto;Zero;E
4363;Nao_branca;Medio;Zero;E
4365;Nao_branca;Medio;Zero;E
4366;Branca;FundamentalIncompleto;Zero;E
4367;Branca;Medio;Um;E
4371;Nao_branca;Medio;Zero;E
4378;Nao_branca;FundamentalCompleto;Zero;E
4379;Nao_branca;FundamentalIncompleto;Um;E
4381;Nao_branca;Superior;Zero;D
4382;Nao_branca;Superior;Zero;D
4383;Branca;FundamentalIncompleto;Zero;E
4384;Nao_branca;FundamentalIncompleto;Zero;E
4385;Nao_branca;Medio;Zero;E
4387;Nao_branca;Medio;Zero;E
4388;Nao_branca;FundamentalCompleto;Zero;E
4389;Nao_branca;Medio;Zero;E
4390;Nao_branca;Superior;Um;D
4392;Nao_branca;Medio;Um;D
4393;Nao_branca;Superior;Tres;C
4395;Branca;Superior;Zero;E
4396;Branca;Medio;Zero;E
4397;Nao_branca;Medio;Zero;E
