;Cluster_menor;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
47173;C3;Nao_branca;Medio;0;E1
47174;C3;Nao_branca;Superior;0;E1
47176;C3;Nao_branca;Medio;0;E1
47178;C3;Nao_branca;Fundamental;0;E1
47179;C2;Branca;Superior;1;D1
47180;C3;Nao_branca;Fundamental;0;D1
47182;C3;Nao_branca;Fundamental;0;E1
47183;C1;Branca;Medio;1;E1
47184;C2;Nao_branca;Superior;1;E1
47186;C1;Branca;Fundamental;1;E1
47187;C1;Branca;Medio;1;E1
47188;C1;Nao declarado;Fundamental;1;E1
47190;C1;Branca;Medio;0;D1
47192;C2;Nao_branca;Medio;1;D1
47193;C3;Branca;Fundamental;0;E1
47194;C1;Branca;Fundamental;1;E1
47195;C1;Nao_branca;Medio;1;E1
47196;C3;Nao_branca;Fundamental;0;E1
47197;C1;Branca;Fundamental;1;D1
47198;C1;Branca;Medio;1;D1
47199;C3;Nao_branca;Fundamental;0;E1
47200;C1;Nao_branca;Medio;1;E1
47201;C3;Nao_branca;Medio;0;E1
47202;C3;Nao_branca;Fundamental;0;E1
47203;C3;Nao_branca;Fundamental;1;E1
47206;C3;Branca;Fundamental;0;E1
47207;C3;Nao_branca;Fundamental;1;E1
47210;C1;Branca;Superior;1;C1
47211;C1;Branca;Medio;0;E1
47212;C3;Nao_branca;Fundamental;0;E1
47213;C1;Nao_branca;Medio;1;E1
47214;C2;Nao_branca;Superior;0;D1
47216;C1;Nao_branca;Medio;1;E1
47219;C3;Nao_branca;Fundamental;1;E1
47221;C3;Branca;Fundamental;0;E1
47223;C1;Nao_branca;Medio;3;E1
47225;C1;Branca;Medio;1;D1
47226;C3;Nao_branca;Medio;0;E1
47230;C2;Nao_branca;Superior;1;C1
47231;C1;Branca;Fundamental;1;E1
47232;C3;Nao_branca;Fundamental;0;E1
47233;C3;Branca;Fundamental;0;E1
47235;C1;Branca;Fundamental;2;C1
47236;C3;Nao_branca;Fundamental;0;E1
47237;C3;Nao_branca;Fundamental;0;E1
47238;C3;Nao_branca;Superior;0;E1
47239;C3;Nao_branca;Fundamental;1;E1
47241;C3;Nao_branca;Fundamental;1;E1
47246;C2;Nao_branca;Superior;0;C1
47249;C3;Nao_branca;Superior;0;E1
47251;C2;Branca;Superior;0;D1
47252;C3;Nao_branca;Fundamental;0;E1
47255;C2;Nao_branca;Superior;1;E1
47257;C3;Nao_branca;Fundamental;0;E1
47258;C3;Nao_branca;Fundamental;0;E1
47260;C1;Branca;Fundamental;1;E1
47261;C2;Nao_branca;Fundamental;1;D1
47263;C2;Nao_branca;Superior;1;E1
47265;C1;Nao_branca;Medio;1;E1
47267;C2;Nao_branca;Superior;1;C1
47268;C1;Branca;Medio;0;E1
47269;C3;Nao_branca;Medio;0;E1
47270;C2;Nao_branca;Superior;1;C1
47271;C1;Branca;Medio;1;D1
47272;C3;Branca;Fundamental;0;E1
47275;C3;Nao_branca;Fundamental;0;E1
47276;C1;Nao_branca;Medio;1;E1
47277;C3;Nao_branca;Fundamental;0;E1
47278;C3;Nao_branca;Medio;0;E1
47280;C3;Nao_branca;Medio;0;E1
47282;C2;Nao_branca;Superior;1;C1
47283;C1;Branca;Medio;1;E1
47286;C3;Nao_branca;Fundamental;0;E1
47287;C1;Branca;Fundamental;1;D1
47289;C1;Branca;Fundamental;1;E1
47290;C3;Nao_branca;Fundamental;1;E1
47291;C3;Nao_branca;Fundamental;0;E1
47293;C2;Nao_branca;Medio;1;D1
47294;C3;Nao_branca;Medio;0;E1
47297;C2;Nao_branca;Superior;1;D1
47298;C3;Nao_branca;Fundamental;1;E1
47299;C3;Nao_branca;Fundamental;0;E1
47304;C3;Nao_branca;Fundamental;0;E1
47307;C1;Nao_branca;Medio;3;E1
47310;C3;Branca;Fundamental;0;E1
47313;C1;Nao_branca;Medio;1;E1
47314;C3;Nao declarado;Fundamental;0;E1
47315;C2;Nao_branca;Medio;1;D1
47316;C2;Nao_branca;Superior;1;E1
47317;C3;Nao_branca;Fundamental;0;E1
47319;C3;Nao_branca;Fundamental;0;E1
47320;C2;Nao_branca;Superior;1;D1
47322;C1;Branca;Medio;1;D1
47323;C2;Nao_branca;Fundamental;1;C1
47324;C2;Nao_branca;Superior;2;D1
47325;C3;Nao_branca;Medio;0;E1
47326;C2;Nao_branca;Superior;1;D1
47329;C1;Branca;Fundamental;1;C1
47330;C2;Nao_branca;Medio;1;D1
47332;C3;Nao_branca;Fundamental;1;E1
47333;C2;Nao_branca;Fundamental;1;D1
47334;C1;Branca;Fundamental;1;E1
47335;C2;Nao_branca;Medio;1;D1
47336;C1;Nao_branca;Medio;1;E1
47339;C2;Nao_branca;Superior;1;C1
47340;C1;Branca;Superior;1;E1
47341;C2;Nao_branca;Fundamental;1;C1
47342;C1;Branca;Medio;2;D1
47343;C1;Branca;Superior;1;E1
47344;C3;Nao_branca;Fundamental;0;E1
47346;C1;Branca;Fundamental;1;D1
47347;C2;Nao_branca;Fundamental;1;D1
47349;C3;Branca;Fundamental;0;E1
47350;C1;Nao_branca;Medio;1;E1
47352;C1;Branca;Medio;1;D1
47354;C3;Nao_branca;Fundamental;1;E1
47355;C2;Nao_branca;Superior;1;E1
47356;C2;Nao_branca;Medio;1;D1
47357;C3;Branca;Fundamental;0;E1
47358;C3;Nao_branca;Fundamental;1;E1
47359;C1;Nao_branca;Medio;1;E1
47360;C3;Nao_branca;Medio;0;E1
47361;C3;Nao_branca;Fundamental;1;E1
47362;C1;Branca;Medio;0;E1
47364;C1;Branca;Superior;1;E1
47365;C1;Branca;Medio;2;E1
47366;C3;Branca;Fundamental;0;D1
47367;C1;Branca;Medio;1;E1
47368;C1;Nao_branca;Medio;1;E1
47370;C3;Nao_branca;Medio;0;E1
47371;C3;Nao_branca;Medio;0;E1
47372;C2;Nao_branca;Medio;1;D1
47374;C2;Nao_branca;Superior;1;E1
47375;C1;Branca;Medio;1;D1
47377;C1;Branca;Superior;2;C1
47379;C3;Branca;Fundamental;0;E1
47382;C3;Nao_branca;Fundamental;0;E1
47383;C1;Branca;Fundamental;1;E1
47384;C3;Nao_branca;Fundamental;1;E1
47385;C1;Branca;Medio;1;E1
47386;C1;Nao declarado;Medio;0;C1
47387;C3;Nao_branca;Fundamental;1;E1
47388;C3;Nao_branca;Fundamental;0;E1
47389;C1;Branca;Superior;2;B1
47390;C1;Nao declarado;Medio;1;E1
47391;C1;Nao_branca;Medio;1;E1
47392;C1;Branca;Fundamental;1;E1
47393;C3;Nao_branca;Fundamental;0;E1
47395;C3;Nao_branca;Fundamental;1;E1
47398;C3;Branca;Fundamental;0;E1
47399;C2;Nao_branca;Superior;1;C1
47400;C1;Nao_branca;Medio;1;E1
47401;C1;Branca;Fundamental;1;E1
47402;C2;Nao_branca;Medio;1;D1
47403;C3;Nao_branca;Fundamental;0;E1
47405;C3;Nao_branca;Medio;0;E1
47407;C2;Nao_branca;Medio;1;D1
47409;C1;Branca;Medio;1;E1
47410;C1;Branca;Medio;1;E1
47411;C3;Nao_branca;Fundamental;0;E1
47412;C3;Nao_branca;Fundamental;0;E1
47413;C1;Nao_branca;Medio;1;E1
47414;C1;Branca;Fundamental;1;E1
47415;C1;Branca;Fundamental;1;D1
47416;C1;Nao_branca;Medio;1;E1
47417;C2;Nao_branca;Superior;1;D1
47418;C1;Nao_branca;Medio;1;E1
47419;C3;Nao_branca;Superior;0;E1
47420;C1;Branca;Fundamental;1;B1
47421;C3;Nao_branca;Fundamental;0;E1
47423;C1;Nao_branca;Medio;1;E1
47424;C3;Nao_branca;Fundamental;1;E1
47426;C3;Nao_branca;Fundamental;0;E1
47427;C3;Nao_branca;Fundamental;1;E1
47428;C1;Branca;Superior;1;E1
47430;C1;Branca;Medio;0;E1
47432;C1;Branca;Medio;1;D1
47433;C3;Nao_branca;Fundamental;1;E1
47434;C3;Branca;Fundamental;0;E1
47435;C3;Nao_branca;Medio;0;E1
47436;C1;Nao_branca;Medio;1;E1
47438;C2;Nao_branca;Medio;0;D1
47439;C3;Nao_branca;Medio;0;C1
47440;C1;Branca;Fundamental;1;E1
47443;C2;Nao_branca;Fundamental;1;D1
47444;C3;Branca;Fundamental;0;E1
47445;C3;Branca;Fundamental;0;E1
47446;C1;Branca;Fundamental;1;D1
47447;C3;Nao_branca;Fundamental;1;E1
47448;C1;Nao_branca;Medio;1;E1
47449;C1;Branca;Fundamental;1;D1
47450;C3;Branca;Fundamental;0;E1
47451;C3;Nao_branca;Fundamental;0;E1
47453;C3;Nao_branca;Fundamental;1;E1
47454;C3;Nao_branca;Fundamental;0;D1
47455;C3;Nao_branca;Fundamental;1;E1
47456;C1;Nao_branca;Medio;1;E1
47457;C3;Nao_branca;Fundamental;0;E1
47458;C1;Branca;Medio;3;C1
47459;C2;Nao_branca;Superior;1;D1
47460;C1;Nao_branca;Medio;1;E1
47461;C3;Nao_branca;Fundamental;1;E1
47462;C3;Nao_branca;Fundamental;1;E1
47463;C3;Nao_branca;Fundamental;0;E1
47464;C2;Nao_branca;Fundamental;1;D1
47466;C3;Nao_branca;Fundamental;0;E1
47467;C1;Branca;Fundamental;1;E1
47468;C2;Nao_branca;Superior;1;C1
47469;C3;Nao_branca;Fundamental;1;E1
47470;C1;Branca;Medio;0;E1
47472;C1;Branca;Fundamental;1;E1
47473;C1;Nao_branca;Medio;1;E1
47474;C1;Branca;Fundamental;1;E1
47475;C1;Branca;Medio;0;E1
47477;C3;Nao_branca;Fundamental;1;E1
47478;C2;Nao_branca;Superior;1;E1
47479;C2;Branca;Superior;1;D1
47480;C2;Nao_branca;Medio;1;D1
47481;C1;Branca;Fundamental;1;D1
47482;C1;Branca;Medio;1;C1
47483;C2;Branca;Superior;1;D1
47484;C2;Nao_branca;Superior;1;D1
47485;C2;Nao_branca;Fundamental;1;D1
47486;C1;Nao_branca;Medio;1;C1
47487;C1;Branca;Medio;1;E1
47488;C3;Nao_branca;Fundamental;1;E1
47489;C3;Nao_branca;Superior;0;E1
47490;C1;Branca;Superior;1;C1
47491;C3;Nao_branca;Fundamental;0;E1
47492;C2;Nao_branca;Medio;1;D1
47493;C3;Nao_branca;Fundamental;1;E1
47495;C1;Nao_branca;Medio;1;E1
47498;C1;Branca;Fundamental;1;D1
47499;C1;Branca;Medio;2;B1
47501;C1;Nao_branca;Medio;2;E1
47503;C2;Nao_branca;Fundamental;1;D1
47504;C2;Nao_branca;Superior;1;E1
47505;C3;Nao_branca;Medio;0;E1
47506;C2;Nao_branca;Fundamental;1;D1
47507;C3;Branca;Fundamental;0;D1
47508;C2;Nao_branca;Fundamental;2;D1
47509;C1;Nao_branca;Medio;1;E1
47510;C1;Branca;Medio;1;E1
47512;C3;Nao_branca;Fundamental;1;E1
47513;C1;Branca;Fundamental;1;E1
47515;C1;Branca;Medio;1;E1
47516;C1;Branca;Superior;0;E1
47517;C1;Branca;Medio;1;D1
47518;C1;Branca;Fundamental;1;D1
47519;C1;Branca;Medio;2;D1
47522;C3;Nao_branca;Fundamental;1;E1
47523;C2;Nao_branca;Superior;1;E1
47524;C1;Nao_branca;Medio;1;E1
47527;C1;Branca;Medio;0;E1
47528;C3;Nao_branca;Fundamental;0;E1
47529;C3;Branca;Fundamental;0;E1
47530;C1;Branca;Superior;4;B1
47531;C3;Nao_branca;Fundamental;0;D1
47532;C2;Branca;Superior;1;D1
47533;C1;Branca;Medio;2;E1
47534;C1;Branca;Medio;0;E1
47535;C3;Nao_branca;Fundamental;0;E1
47537;C3;Nao_branca;Fundamental;1;E1
47538;C3;Nao_branca;Fundamental;0;E1
47539;C3;Nao_branca;Medio;0;E1
47541;C1;Branca;Medio;1;E1
47542;C1;Branca;Medio;1;D1
47543;C3;Nao_branca;Fundamental;0;E1
47544;C1;Branca;Fundamental;1;E1
47548;C2;Nao_branca;Superior;1;D1
47549;C1;Branca;Superior;0;E1
47550;C1;Branca;Medio;0;E1
47551;C2;Nao_branca;Fundamental;1;D1
47553;C1;Nao_branca;Medio;1;E1
47555;C2;Nao_branca;Medio;1;D1
47556;C1;Nao_branca;Medio;1;E1
47557;C1;Branca;Fundamental;1;E1
47558;C3;Nao_branca;Fundamental;1;E1
47559;C1;Nao_branca;Medio;1;E1
47561;C3;Nao_branca;Fundamental;1;E1
47562;C2;Nao_branca;Fundamental;1;D1
47564;C1;Nao_branca;Medio;1;E1
47565;C1;Branca;Medio;1;E1
47566;C1;Nao_branca;Medio;1;E1
47567;C2;Nao_branca;Medio;2;D1
47568;C1;Branca;Fundamental;1;E1
47570;C3;Nao_branca;NuncaEstudou;0;E1
47573;C2;Branca;Superior;1;D1
47574;C2;Branca;Superior;1;D1
47575;C2;Nao_branca;Fundamental;1;D1
47577;C1;Branca;Superior;1;E1
47578;C2;Nao_branca;Superior;0;C1
47579;C1;Branca;Superior;2;C1
47580;C3;Nao_branca;Fundamental;0;E1
47582;C3;Nao_branca;Fundamental;1;E1
47584;C1;Branca;Medio;0;D1
47585;C2;Nao_branca;Medio;1;D1
47586;C1;Branca;Medio;1;E1
47587;C3;Nao_branca;Fundamental;0;E1
47589;C3;Nao_branca;Fundamental;1;E1
47591;C3;Branca;Fundamental;0;E1
47592;C1;Nao_branca;Medio;1;E1
47593;C1;Branca;Fundamental;1;D1
47594;C3;Nao_branca;Fundamental;1;E1
47595;C1;Branca;Superior;1;C1
47596;C2;Branca;Superior;1;D1
47597;C2;Nao_branca;Superior;1;C1
47598;C1;Branca;Fundamental;1;E1
47599;C1;Branca;Medio;1;E1
47600;C3;Branca;Fundamental;0;E1
47601;C3;Nao_branca;Fundamental;0;E1
47602;C3;Branca;Fundamental;0;E1
47605;C1;Branca;Fundamental;1;E1
47606;C1;Nao_branca;Medio;1;E1
47607;C2;Branca;Superior;1;D1
47608;C3;Nao_branca;Fundamental;1;E1
47609;C1;Nao_branca;Medio;1;E1
47611;C1;Nao_branca;Medio;1;E1
47612;C1;Branca;Fundamental;1;E1
47614;C3;Nao_branca;Fundamental;0;E1
47615;C3;Nao_branca;Fundamental;0;E1
47619;C1;Nao_branca;Medio;1;E1
47621;C1;Nao_branca;Medio;2;E1
47624;C3;Nao_branca;Fundamental;1;E1
47625;C1;Nao_branca;Medio;1;E1
47628;C3;Nao_branca;Medio;0;E1
47629;C3;Nao_branca;Fundamental;0;D1
47630;C3;Nao_branca;Medio;0;E1
47631;C1;Branca;Medio;1;E1
47632;C3;Branca;Fundamental;0;D1
47636;C1;Branca;Medio;0;E1
47637;C1;Branca;Medio;2;D1
47638;C1;Nao_branca;Medio;1;E1
47639;C1;Nao_branca;Medio;1;E1
47640;C1;Nao_branca;Medio;1;E1
47644;C1;Branca;Medio;1;E1
47647;C1;Branca;Fundamental;1;E1
47650;C3;Nao_branca;Fundamental;0;E1
47652;C2;Nao_branca;Superior;1;D1
47653;C1;Branca;Medio;1;D1
47654;C1;Branca;Medio;1;C1
47655;C3;Nao_branca;Fundamental;0;D1
47656;C1;Nao_branca;Medio;1;E1
47657;C1;Branca;Superior;0;E1
47658;C3;Branca;Fundamental;0;E1
47662;C3;Nao_branca;Fundamental;0;E1
47663;C1;Nao_branca;Medio;1;E1
47664;C1;Branca;Fundamental;1;E1
47668;C3;Nao_branca;Fundamental;1;E1
47669;C3;Nao_branca;Fundamental;1;E1
47671;C3;Branca;Fundamental;0;D1
47672;C1;Branca;Fundamental;1;D1
47673;C2;Nao_branca;Superior;1;E1
47674;C1;Nao declarado;Fundamental;1;E1
47675;C1;Nao_branca;Medio;1;E1
47676;C1;Branca;Medio;1;E1
47677;C1;Branca;Medio;1;E1
47678;C1;Branca;Fundamental;1;D1
47679;C3;Nao_branca;Medio;0;E1
47680;C1;Branca;Fundamental;1;E1
47681;C2;Nao_branca;Superior;1;D1
47682;C2;Nao_branca;Fundamental;1;D1
47685;C3;Nao_branca;Fundamental;0;E1
47686;C3;Nao_branca;Fundamental;0;D1
47687;C1;Nao_branca;Medio;1;E1
47688;C3;Nao_branca;Superior;0;E1
47689;C1;Branca;Superior;2;B1
47690;C1;Branca;Superior;1;E1
47691;C3;Branca;Fundamental;0;E1
47692;C1;Nao_branca;Medio;1;E1
47693;C3;Nao_branca;Fundamental;0;E1
47694;C3;Nao_branca;Medio;0;E1
47696;C3;Nao_branca;Fundamental;0;E1
47699;C1;Nao_branca;Medio;1;E1
47701;C1;Branca;Fundamental;1;E1
47703;C3;Nao_branca;Fundamental;1;E1
47705;C1;Branca;Medio;1;E1
47706;C1;Branca;Medio;0;D1
47707;C3;Nao_branca;Fundamental;0;E1
47708;C2;Nao_branca;Medio;1;D1
47711;C3;Nao_branca;NuncaEstudou;0;E1
47712;C1;Branca;Fundamental;1;E1
47716;C2;Nao_branca;Superior;1;C1
47717;C2;Branca;Superior;1;D1
47718;C3;Nao_branca;Fundamental;0;E1
47721;C1;Branca;Medio;0;E1
47722;C1;Branca;Superior;2;E1
47723;C3;Nao_branca;Fundamental;0;E1
47726;C1;Branca;Fundamental;1;D1
47728;C3;Nao_branca;Fundamental;0;E1
47731;C3;Nao_branca;Fundamental;0;E1
47732;C1;Branca;Superior;1;C1
47733;C1;Branca;Fundamental;1;D1
47734;C3;Nao_branca;Fundamental;0;E1
47736;C3;Nao_branca;Fundamental;1;E1
47737;C1;Branca;Fundamental;1;D1
47738;C1;Branca;Fundamental;1;E1
47740;C2;Nao_branca;Medio;1;D1
47741;C1;Branca;Medio;1;E1
47745;C1;Nao_branca;Medio;1;E1
47746;C1;Branca;Medio;1;E1
47747;C2;Nao_branca;Superior;1;D1
47748;C2;Nao_branca;Fundamental;1;D1
47749;C2;Nao_branca;Fundamental;1;D1
47750;C2;Nao_branca;Medio;1;D1
47751;C3;Nao_branca;Fundamental;1;E1
47752;C2;Nao_branca;Superior;1;E1
47753;C3;Nao_branca;Fundamental;0;E1
47754;C3;Nao_branca;Fundamental;3;C1
47755;C1;Branca;Medio;2;C1
47757;C3;Nao_branca;Fundamental;0;E1
47758;C3;Nao_branca;Fundamental;0;E1
47759;C3;Nao_branca;Superior;0;E1
47760;C3;Nao_branca;Fundamental;0;D1
47761;C3;Nao_branca;Fundamental;1;E1
47762;C3;Nao_branca;Fundamental;0;E1
47763;C2;Nao_branca;Medio;1;D1
47765;C1;Branca;Medio;1;E1
47767;C3;Branca;Fundamental;0;E1
47769;C2;Nao_branca;Fundamental;1;C1
47770;C1;Branca;Fundamental;1;E1
47771;C1;Branca;Medio;0;D1
47773;C1;Branca;Superior;1;C1
47774;C2;Nao_branca;Medio;1;D1
47775;C3;Nao_branca;Medio;0;E1
47776;C3;Nao_branca;Fundamental;1;E1
47778;C3;Nao_branca;Fundamental;0;E1
47779;C2;Nao_branca;Superior;1;D1
47780;C3;Nao_branca;Medio;0;E1
47781;C2;Nao_branca;Medio;1;D1
47782;C1;Branca;Medio;1;D1
47784;C3;Nao_branca;Superior;0;E1
47786;C2;Nao_branca;Medio;1;D1
47788;C2;Nao_branca;Superior;1;C1
47789;C3;Nao_branca;Fundamental;0;C1
47790;C1;Branca;Fundamental;1;E1
47791;C1;Branca;Fundamental;1;E1
47792;C1;Nao_branca;Medio;1;E1
47794;C1;Branca;Medio;0;E1
47796;C1;Nao_branca;Medio;1;E1
47798;C3;Nao_branca;Fundamental;1;E1
47799;C3;Nao_branca;Fundamental;0;D1
47800;C1;Branca;Superior;1;B1
47801;C1;Nao_branca;Medio;1;E1
47803;C3;Nao_branca;Fundamental;1;E1
47804;C2;Nao_branca;Medio;1;D1
47805;C2;Nao_branca;Fundamental;1;D1
47806;C1;Branca;Medio;1;C1
47807;C1;Branca;Superior;2;C1
47809;C2;Branca;Superior;1;D1
47811;C1;Branca;Medio;1;D1
47812;C3;Nao_branca;Medio;0;E1
47818;C2;Nao declarado;Superior;0;C1
47819;C3;Nao_branca;Fundamental;0;E1
47821;C2;Nao_branca;Superior;1;C1
47823;C1;Nao_branca;Medio;1;C1
47825;C3;Nao_branca;NuncaEstudou;0;E1
47826;C2;Nao_branca;Medio;2;D1
47827;C3;Nao_branca;Fundamental;0;E1
47828;C2;Nao_branca;Fundamental;1;D1
47829;C3;Nao_branca;Fundamental;0;E1
47830;C1;Branca;Medio;0;E1
47831;C1;Nao_branca;Medio;1;E1
47832;C2;Nao_branca;Superior;1;D1
47834;C1;Branca;Superior;1;C1
47836;C2;Nao_branca;Medio;1;D1
47838;C2;Nao_branca;Superior;3;C1
47839;C3;Nao_branca;Fundamental;1;E1
47840;C1;Branca;Fundamental;1;D1
47842;C3;Branca;Fundamental;0;D1
47843;C1;Branca;Fundamental;1;D1
47844;C1;Branca;Superior;2;E1
47845;C1;Branca;Medio;0;D1
47847;C1;Branca;Medio;1;D1
47848;C2;Nao_branca;Medio;1;D1
47857;C3;Nao_branca;Medio;0;E1
47859;C1;Nao_branca;Medio;1;E1
47861;C3;Branca;Fundamental;0;E1
47862;C3;Nao_branca;Fundamental;0;E1
47864;C2;Nao_branca;Fundamental;1;D1
47865;C3;Nao_branca;Fundamental;0;E1
47866;C2;Nao_branca;Superior;1;B1
47868;C1;Branca;Superior;1;C1
47870;C2;Branca;Superior;1;D1
47873;C1;Branca;Medio;1;B1
47874;C1;Branca;Medio;1;E1
47875;C2;Nao_branca;Superior;2;E1
47876;C2;Nao_branca;Fundamental;2;D1
47881;C2;Nao_branca;Superior;1;E1
47882;C3;Nao_branca;Superior;0;E1
47883;C3;Nao_branca;Fundamental;0;E1
47884;C2;Branca;Superior;1;D1
47885;C3;Nao_branca;Fundamental;1;E1
47886;C3;Nao_branca;Fundamental;0;E1
47890;C2;Nao_branca;Superior;1;E1
47891;C1;Branca;Medio;0;E1
47893;C1;Branca;Medio;1;E1
47894;C1;Branca;Medio;1;E1
47895;C2;Nao_branca;Fundamental;1;C1
47896;C3;Nao_branca;Fundamental;0;E1
47898;C2;Nao_branca;Medio;1;D1
47899;C1;Branca;Superior;1;C1
47900;C3;Nao_branca;Medio;0;E1
47901;C2;Nao_branca;Medio;2;D1
47903;C3;Nao_branca;Fundamental;1;E1
47904;C1;Branca;Medio;1;D1
47905;C3;Nao_branca;Fundamental;0;E1
47907;C3;Nao_branca;Superior;0;E1
47908;C2;Nao_branca;Medio;1;D1
47909;C1;Branca;Medio;2;D1
47911;C3;Nao_branca;Medio;0;E1
47912;C3;Nao_branca;Fundamental;2;E1
47914;C2;Nao_branca;Superior;1;C1
47915;C3;Nao_branca;Medio;0;E1
47916;C3;Nao_branca;Fundamental;1;E1
47918;C1;Branca;NuncaEstudou;0;E1
47919;C3;Branca;Fundamental;0;E1
47921;C2;Nao_branca;Fundamental;1;D1
47922;C2;Nao_branca;Superior;1;D1
47923;C2;Nao_branca;Superior;0;D1
47925;C3;Nao_branca;Fundamental;1;E1
47927;C2;Nao_branca;Fundamental;1;D1
47928;C3;Nao_branca;Fundamental;1;E1
47930;C1;Branca;Superior;4;C1
47932;C1;Branca;Medio;1;D1
47933;C3;Nao_branca;Fundamental;0;E1
47934;C1;Branca;Medio;1;E1
47935;C3;Nao_branca;Fundamental;0;E1
47936;C3;Nao_branca;Fundamental;0;E1
47939;C2;Nao_branca;Superior;2;B1
47940;C1;Branca;Medio;1;D1
47941;C1;Branca;Medio;1;D1
47942;C3;Branca;Fundamental;0;E1
47943;C3;Nao_branca;Fundamental;0;E1
47944;C1;Branca;Medio;1;D1
47945;C1;Nao_branca;Medio;1;E1
47946;C3;Nao_branca;Fundamental;1;E1
47949;C3;Nao_branca;Fundamental;1;E1
47950;C1;Branca;Superior;1;C1
47952;C1;Nao_branca;Medio;1;E1
47953;C3;Nao_branca;Fundamental;0;E1
47954;C3;Nao_branca;Fundamental;1;E1
47955;C2;Nao_branca;Superior;1;C1
47956;C1;Nao_branca;Medio;1;E1
47957;C3;Nao_branca;Fundamental;0;E1
47959;C3;Nao_branca;Fundamental;0;D1
47961;C1;Branca;Fundamental;1;C1
47962;C2;Nao_branca;Fundamental;1;D1
47963;C2;Nao_branca;Medio;1;D1
47964;C1;Branca;Medio;1;E1
47966;C2;Branca;Superior;1;D1
47967;C3;Branca;Fundamental;0;E1
47968;C2;Branca;Superior;0;D1
47969;C1;Nao_branca;Medio;1;E1
47970;C2;Branca;Superior;2;D1
47973;C3;Nao_branca;Medio;0;E1
47974;C1;Branca;Medio;0;E1
47975;C3;Nao_branca;Fundamental;1;E1
47976;C3;Nao_branca;Fundamental;1;E1
47977;C1;Nao_branca;Medio;1;E1
47978;C3;Nao_branca;Fundamental;0;E1
47979;C3;Nao_branca;Fundamental;0;E1
47980;C1;Branca;Superior;3;C1
47981;C2;Nao_branca;Superior;0;D1
47982;C2;Nao_branca;Medio;1;D1
47983;C1;Branca;Medio;1;D1
47984;C3;Nao_branca;Medio;0;E1
47985;C1;Branca;Medio;1;B1
47986;C1;Branca;Medio;2;E1
47987;C3;Branca;Fundamental;0;E1
47988;C3;Branca;Fundamental;0;E1
47990;C3;Nao_branca;Fundamental;1;E1
47991;C3;Nao_branca;Fundamental;0;E1
47992;C1;Branca;Medio;1;E1
47993;C2;Nao_branca;Medio;1;D1
47994;C1;Branca;Fundamental;1;E1
47995;C3;Nao_branca;Fundamental;0;E1
47996;C3;Nao_branca;Medio;0;E1
48000;C1;Branca;Medio;0;D1
48001;C2;Nao_branca;Medio;0;D1
48004;C3;Nao_branca;Fundamental;1;E1
48005;C3;Nao_branca;Fundamental;0;E1
48006;C1;Nao_branca;Medio;1;E1
48009;C2;Nao_branca;Medio;0;D1
48013;C3;Nao_branca;Fundamental;0;E1
48014;C3;Nao_branca;Fundamental;0;E1
48015;C1;Nao_branca;Medio;1;E1
48016;C2;Nao_branca;Superior;2;C1
48017;C2;Nao_branca;Fundamental;1;D1
48018;C3;Nao_branca;Fundamental;0;E1
48020;C1;Branca;Medio;1;E1
48021;C3;Nao_branca;Fundamental;0;E1
48022;C3;Nao_branca;Medio;0;E1
48023;C1;Branca;Medio;1;D1
48024;C1;Nao_branca;Medio;1;E1
48025;C3;Nao_branca;Fundamental;1;E1
48026;C3;Nao_branca;Fundamental;0;E1
48027;C2;Nao_branca;Medio;1;D1
48029;C2;Nao_branca;Medio;0;D1
48030;C3;Nao_branca;Fundamental;0;E1
48031;C3;Nao_branca;Fundamental;0;E1
48033;C3;Branca;Fundamental;0;D1
48034;C2;Nao_branca;Medio;1;D1
48035;C3;Nao_branca;Fundamental;1;E1
48036;C1;Branca;Fundamental;1;E1
48039;C1;Branca;Medio;1;E1
48040;C3;Nao_branca;Fundamental;0;E1
48042;C1;Branca;Medio;1;D1
48044;C3;Nao_branca;Fundamental;0;E1
48047;C1;Branca;Medio;1;E1
48048;C3;Nao_branca;Fundamental;1;E1
48049;C3;Nao_branca;Medio;0;E1
48050;C1;Nao_branca;Medio;1;C1
48051;C3;Nao_branca;Fundamental;1;E1
48052;C1;Branca;Fundamental;1;E1
48053;C1;Branca;Medio;1;E1
48054;C1;Branca;Fundamental;1;E1
48056;C1;Nao_branca;Medio;1;E1
48058;C1;Branca;Medio;1;C1
48059;C1;Nao_branca;Medio;1;E1
48060;C1;Nao declarado;Fundamental;1;E1
48064;C1;Nao_branca;Medio;1;E1
48070;C1;Nao_branca;Medio;1;E1
48071;C2;Nao_branca;Fundamental;1;C1
48073;C3;Nao_branca;Fundamental;1;E1
48074;C3;Nao_branca;Medio;0;E1
48075;C2;Nao_branca;Medio;1;D1
48076;C3;Nao_branca;Medio;0;E1
48077;C3;Nao_branca;Fundamental;0;E1
48079;C1;Branca;Fundamental;1;E1
48080;C3;Nao_branca;Fundamental;0;E1
48081;C1;Branca;Superior;1;E1
48083;C1;Nao_branca;Medio;1;C1
48084;C2;Nao_branca;Superior;1;D1
48085;C3;Nao_branca;Fundamental;0;E1
48088;C3;Nao_branca;Fundamental;0;E1
48089;C1;Branca;Medio;1;D1
48092;C2;Nao_branca;Fundamental;1;D1
