;Cluster_menor;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
45327;B;Nao_branca;Superior;1;E
45328;C;Branca;Medio;0;D
45329;C;Branca;Superior;0;E
45330;A;Nao_branca;Fundamental;1;E
45331;D;Nao_branca;Medio;0;D
45332;D;Nao_branca;Medio;0;D
45334;A;Nao_branca;Fundamental;1;E
45335;B;Nao_branca;Superior;1;E
45339;A;Nao_branca;Fundamental;1;D
45340;D;Nao_branca;Medio;0;E
45341;A;Nao_branca;Fundamental;0;E
45343;A;Nao_branca;Fundamental;0;E
45345;A;Nao_branca;Fundamental;0;D
45347;B;Nao_branca;Medio;1;C
45348;B;Nao_branca;Medio;1;D
45350;A;Nao_branca;Fundamental;1;E
45351;A;Nao_branca;Fundamental;0;E
45352;C;Branca;Medio;0;E
45354;F;Branca;Superior;1;C
45355;F;Nao_branca;Fundamental;1;D
45356;B;Nao_branca;Superior;1;C
45358;F;Nao_branca;Superior;1;C
45359;C;Branca;Fundamental;0;E
45361;D;Nao_branca;Medio;0;E
45362;E;Branca;Medio;1;D
45363;F;Branca;Fundamental;1;D
45364;E;Branca;Medio;2;C
45365;A;Nao_branca;Fundamental;0;E
45367;B;Nao_branca;Fundamental;1;E
45368;F;Branca;Superior;1;D
45369;F;Nao_branca;Superior;0;D
45370;A;Nao_branca;Fundamental;2;D
45371;D;Nao_branca;Medio;0;D
45372;A;Nao_branca;Superior;2;C
45373;D;Nao_branca;Medio;0;E
45374;A;Nao_branca;Fundamental;0;E
45375;B;Nao_branca;Medio;1;D
45376;C;Branca;Fundamental;0;E
45377;B;Nao_branca;Superior;1;E
45378;A;Nao_branca;Fundamental;0;E
45380;E;Branca;Superior;1;E
45381;E;Branca;Medio;1;E
45382;C;Branca;Fundamental;0;E
45383;C;Branca;Fundamental;0;D
45384;A;Nao_branca;Fundamental;1;E
45386;A;Nao_branca;Fundamental;0;E
45387;C;Branca;Medio;0;E
45388;A;Nao_branca;Fundamental;0;E
45389;E;Branca;Medio;1;D
45390;E;Branca;Medio;1;D
45393;C;Branca;Fundamental;0;E
45395;F;Nao_branca;Fundamental;1;D
45396;B;Nao_branca;Medio;1;D
45397;C;Branca;Medio;0;E
45401;F;Branca;Superior;1;D
45402;B;Nao_branca;Medio;1;D
45403;F;Branca;Superior;0;D
45404;E;Branca;Medio;2;E
45406;B;Nao_branca;Medio;1;E
45407;B;Nao_branca;Fundamental;1;D
45408;E;Branca;Medio;1;C
45409;A;Nao_branca;Fundamental;1;E
45410;B;Nao_branca;Medio;1;E
45411;A;Nao_branca;NuncaEstudou;0;E
45412;B;Nao_branca;Fundamental;1;E
45414;B;Nao_branca;Medio;1;C
45415;C;Branca;Fundamental;1;E
45416;D;Nao_branca;Medio;0;E
45417;B;Nao_branca;Medio;1;E
45418;A;Nao_branca;Fundamental;0;E
45420;C;Branca;Medio;0;E
45421;B;Nao_branca;Medio;1;E
45422;A;Nao_branca;Superior;2;E
45423;A;Nao_branca;Fundamental;2;C
45424;D;Nao_branca;Medio;0;E
45425;C;Branca;Fundamental;1;E
45426;A;Nao_branca;Fundamental;0;E
45429;E;Branca;Fundamental;1;E
45430;B;Nao_branca;Medio;1;C
45431;B;Nao_branca;Medio;1;D
45432;E;Branca;Superior;1;E
45433;D;Nao_branca;Medio;0;E
45434;C;Branca;Fundamental;0;E
45436;D;Nao_branca;Medio;0;E
45437;B;Nao_branca;Superior;1;E
45440;A;Nao_branca;Superior;0;E
45441;E;Branca;Medio;1;E
45442;E;Branca;Medio;1;E
45443;A;Nao_branca;Fundamental;1;E
45444;A;Nao_branca;Fundamental;1;D
45448;B;Nao_branca;Superior;1;E
45451;A;Nao_branca;Fundamental;0;E
45453;C;Branca;Fundamental;0;E
45456;A;Nao_branca;Fundamental;0;E
45457;F;Nao_branca;Superior;2;D
45458;F;Nao_branca;Superior;1;C
45459;B;Nao_branca;Medio;1;D
45460;A;Nao_branca;Fundamental;0;E
45461;A;Nao_branca;Fundamental;0;E
45462;C;Branca;Fundamental;0;E
45463;B;Nao_branca;Superior;1;E
45464;A;Nao_branca;Fundamental;0;E
45467;B;Nao_branca;Superior;1;E
45468;E;Branca;Medio;1;D
45469;D;Nao_branca;Medio;0;D
45471;A;Nao_branca;Fundamental;1;D
45472;C;Branca;Medio;0;C
45473;B;Nao_branca;Medio;1;E
45474;B;Nao_branca;Medio;1;C
45475;B;Nao_branca;Fundamental;1;E
45476;E;Branca;Medio;1;D
45477;D;Nao_branca;Medio;0;E
45479;F;Branca;Superior;2;D
45480;A;Nao_branca;Fundamental;1;D
45483;C;Branca;Fundamental;1;E
45485;A;Nao_branca;Fundamental;0;E
45486;B;Nao_branca;Medio;1;E
45487;B;Nao_branca;Fundamental;1;D
45488;F;Branca;Superior;0;D
45489;E;Branca;Medio;1;D
45490;A;Nao_branca;Fundamental;0;E
45492;A;Nao_branca;Fundamental;1;D
45493;B;Nao_branca;Medio;1;E
45494;B;Nao_branca;Medio;1;C
45495;B;Nao_branca;Medio;1;E
45496;C;Branca;Fundamental;0;E
45497;A;Nao_branca;Fundamental;1;E
45498;C;Branca;Fundamental;0;E
45499;B;Nao_branca;Medio;1;D
45500;A;Nao_branca;Fundamental;0;E
45501;B;Nao_branca;Medio;1;E
45502;C;Branca;Fundamental;0;E
45503;E;Branca;Medio;1;D
45504;B;Nao_branca;Superior;1;E
45506;A;Nao_branca;Superior;0;E
45507;A;Nao_branca;Fundamental;0;E
45508;E;Branca;Medio;1;E
45509;A;Nao_branca;Fundamental;0;E
45510;E;Branca;Medio;1;D
45511;C;Branca;Medio;0;D
45512;C;Branca;Fundamental;0;E
45514;B;Nao_branca;Superior;1;C
45515;E;Branca;Medio;1;C
45517;A;Nao_branca;Fundamental;1;E
45518;F;Branca;Superior;2;C
45520;F;Branca;Superior;1;D
45521;E;Branca;Medio;2;E
45522;A;Nao_branca;Fundamental;0;E
45523;B;Nao_branca;Superior;1;E
45524;B;Nao_branca;Medio;1;D
45526;F;Nao declarado;Superior;1;C
45528;C;Branca;Fundamental;0;D
45529;C;Branca;Fundamental;1;E
45530;D;Nao_branca;Medio;0;E
45531;E;Branca;Medio;1;D
45533;A;Nao_branca;Fundamental;0;E
45534;C;Branca;Medio;0;E
45536;F;Branca;Superior;3;D
45539;C;Branca;Fundamental;0;E
45540;A;Nao_branca;NuncaEstudou;0;E
45541;C;Branca;Fundamental;0;E
45543;A;Nao_branca;NuncaEstudou;0;E
45544;B;Nao_branca;Medio;1;E
45546;A;Nao_branca;Fundamental;0;E
45547;B;Nao_branca;Fundamental;1;E
45548;B;Nao_branca;Medio;1;E
45550;F;Nao_branca;Superior;1;D
45551;A;Nao_branca;Fundamental;0;E
45552;B;Nao_branca;NuncaEstudou;1;E
45553;A;Nao_branca;Fundamental;0;E
45554;F;Nao_branca;Superior;1;D
45555;A;Nao_branca;Superior;0;E
45556;E;Branca;Medio;1;E
45557;A;Nao_branca;Fundamental;1;C
45558;B;Nao_branca;Medio;1;E
45559;A;Nao_branca;Fundamental;0;E
45560;E;Branca;Medio;1;E
45563;D;Nao_branca;Medio;0;E
45565;D;Nao_branca;Medio;0;E
45567;B;Nao_branca;Medio;1;D
45568;A;Nao_branca;Fundamental;0;E
45569;D;Nao_branca;Medio;0;E
45570;C;Branca;Fundamental;0;D
45571;C;Branca;Medio;0;E
45572;F;Branca;Fundamental;1;D
45574;A;Nao_branca;Fundamental;1;D
45575;F;Nao_branca;Fundamental;1;D
45577;B;Nao_branca;Medio;1;E
45578;D;Nao_branca;Medio;0;E
45579;B;Nao_branca;Medio;1;E
45580;A;Nao_branca;Fundamental;1;E
45581;C;Branca;Fundamental;0;D
45583;A;Nao_branca;Fundamental;1;E
45584;F;Branca;Superior;1;D
45585;D;Nao_branca;Medio;0;E
45586;B;Nao_branca;Medio;1;E
45587;C;Branca;Medio;0;D
45588;B;Nao_branca;Medio;1;C
45589;B;Nao_branca;Medio;1;E
45590;B;Nao_branca;Superior;1;C
45591;E;Branca;Medio;1;E
45592;D;Nao_branca;Medio;0;E
45593;C;Branca;Medio;0;D
45594;C;Branca;Fundamental;1;E
45596;A;Nao_branca;Fundamental;0;E
45598;A;Nao_branca;Fundamental;1;D
45599;C;Branca;Fundamental;1;E
45601;A;Nao_branca;Fundamental;1;E
45602;A;Nao_branca;Superior;0;E
45603;A;Nao_branca;Fundamental;0;E
45604;D;Nao_branca;Medio;0;D
45605;A;Nao_branca;Fundamental;0;E
45606;A;Nao_branca;Fundamental;0;E
45607;F;Branca;Fundamental;1;D
45608;C;Branca;Fundamental;0;E
45609;B;Nao_branca;Medio;1;D
45611;E;Branca;Medio;1;E
45613;E;Branca;Medio;1;D
45616;A;Nao_branca;Fundamental;0;E
45617;B;Nao_branca;Medio;1;E
45618;F;Branca;Superior;2;C
45619;D;Nao_branca;Medio;0;E
45620;C;Branca;Superior;0;E
45621;E;Branca;Superior;1;E
45622;C;Branca;Fundamental;0;E
45623;B;Nao_branca;Medio;1;E
45624;A;Nao_branca;Fundamental;0;E
45625;C;Branca;Fundamental;1;E
45626;E;Branca;Medio;1;D
45629;C;Branca;Fundamental;0;E
45631;C;Branca;Fundamental;1;E
45632;A;Nao_branca;Fundamental;1;E
45634;B;Nao_branca;Medio;1;E
45635;B;Nao_branca;Medio;2;C
45636;E;Branca;Medio;1;E
45637;A;Nao_branca;Fundamental;0;E
45638;A;Nao_branca;Fundamental;0;E
45639;A;Nao_branca;Fundamental;0;D
45641;C;Branca;Fundamental;0;E
45644;C;Branca;Fundamental;0;E
45646;A;Nao_branca;Fundamental;0;E
45649;B;Nao_branca;Medio;1;D
45650;C;Branca;Medio;0;E
45651;A;Nao_branca;Fundamental;0;D
45652;D;Nao_branca;Medio;0;E
45653;F;Nao_branca;Superior;2;D
45654;E;Branca;Medio;1;E
45655;A;Nao_branca;Fundamental;0;E
45657;B;Nao_branca;Medio;1;C
45658;B;Nao_branca;Superior;1;E
45659;C;Branca;Fundamental;0;E
45660;A;Nao_branca;Fundamental;0;E
45661;A;Nao_branca;Fundamental;0;E
45665;B;Nao_branca;Superior;1;C
45666;B;Nao_branca;Medio;1;D
45667;F;Branca;Superior;1;D
45668;A;Nao_branca;Superior;0;E
45669;A;Nao_branca;Fundamental;0;E
45670;B;Nao_branca;Medio;1;E
45671;A;Nao_branca;Fundamental;0;E
45672;D;Nao_branca;Medio;0;E
45673;C;Branca;Fundamental;1;E
45675;C;Branca;Medio;0;D
45677;B;Nao_branca;Medio;1;C
45678;D;Nao_branca;Medio;0;D
45679;F;Branca;Fundamental;1;D
45681;B;Nao_branca;Medio;1;E
45686;B;Nao_branca;Fundamental;1;D
45688;E;Branca;Medio;1;E
45689;B;Nao_branca;Medio;1;E
45690;D;Nao declarado;Medio;0;D
45691;F;Branca;Superior;0;D
45693;C;Branca;Medio;0;E
45694;E;Branca;Superior;1;E
45696;F;Branca;Superior;1;D
45697;A;Nao_branca;Fundamental;0;E
45698;C;Branca;Fundamental;1;E
45699;C;Branca;Fundamental;1;E
45700;D;Nao_branca;Medio;0;D
45701;D;Nao_branca;Medio;0;E
45703;A;Nao_branca;Fundamental;1;E
45704;F;Branca;Superior;2;D
45705;A;Nao_branca;Fundamental;0;E
45706;D;Nao_branca;Medio;0;E
45708;B;Nao_branca;Medio;1;C
45709;C;Branca;Fundamental;0;E
45710;E;Branca;Fundamental;1;E
45713;A;Nao_branca;Fundamental;0;D
45714;F;Branca;Superior;1;D
45715;A;Nao_branca;NuncaEstudou;0;E
45716;A;Nao_branca;Fundamental;1;D
45717;A;Nao_branca;Fundamental;0;E
45718;A;Nao_branca;Fundamental;3;D
45719;F;Branca;Fundamental;1;D
45721;A;Nao_branca;Fundamental;0;E
45722;A;Nao_branca;Fundamental;1;E
45724;B;Nao_branca;Medio;1;E
45725;C;Branca;Superior;0;E
45726;B;Nao_branca;Medio;2;C
45727;F;Nao_branca;Superior;1;D
45728;A;Nao_branca;Superior;0;E
45729;C;Branca;Fundamental;1;E
45730;F;Branca;Superior;1;C
45732;E;Branca;Medio;1;E
45733;A;Nao_branca;Fundamental;1;D
45736;A;Nao_branca;Fundamental;0;E
45738;B;Nao_branca;Medio;1;E
45740;A;Nao_branca;Fundamental;0;E
45742;C;Branca;Fundamental;1;E
45743;B;Nao_branca;Medio;1;E
45744;A;Nao_branca;NuncaEstudou;0;E
45745;A;Nao_branca;Fundamental;0;D
45746;B;Nao_branca;Medio;2;E
45747;B;Nao_branca;Fundamental;1;E
45748;F;Branca;Fundamental;1;D
45749;C;Branca;Fundamental;1;E
45750;A;Nao_branca;Fundamental;0;E
45752;A;Nao_branca;Fundamental;0;E
45753;A;Nao_branca;Superior;0;E
45754;B;Nao_branca;Fundamental;1;D
45755;C;Branca;Superior;0;C
45756;E;Branca;Medio;1;E
45757;C;Branca;Fundamental;0;E
45758;C;Branca;Superior;0;E
45760;A;Nao_branca;Fundamental;0;E
45762;C;Branca;Fundamental;1;E
45763;C;Branca;Fundamental;0;E
45764;D;Nao_branca;Medio;0;E
45765;E;Branca;Medio;1;E
45767;C;Branca;Fundamental;0;E
45768;A;Nao_branca;Superior;0;E
45769;E;Branca;Fundamental;1;E
45770;B;Nao_branca;Medio;1;E
45771;B;Nao declarado;Medio;1;E
45772;A;Nao_branca;Fundamental;1;D
45773;C;Branca;Fundamental;0;E
45775;B;Nao_branca;Medio;1;D
45776;F;Branca;Fundamental;1;D
45777;A;Nao_branca;Fundamental;0;E
45778;E;Branca;Superior;1;E
45779;A;Nao_branca;Fundamental;0;E
45780;B;Nao_branca;Superior;1;E
45781;B;Nao_branca;Medio;1;E
45783;E;Branca;Fundamental;1;E
45785;B;Nao_branca;Medio;1;E
45786;A;Nao_branca;Fundamental;0;E
45787;A;Nao_branca;Fundamental;0;E
45790;B;Nao_branca;Fundamental;1;E
45791;B;Nao_branca;Medio;1;E
45792;B;Nao_branca;Medio;1;E
45794;F;Branca;Fundamental;1;D
45795;E;Branca;Fundamental;1;E
45796;E;Branca;NuncaEstudou;1;E
45797;A;Nao_branca;Fundamental;0;E
45798;E;Branca;Medio;1;E
45801;A;Nao_branca;Fundamental;0;E
45802;C;Branca;Fundamental;2;C
45803;A;Nao_branca;Fundamental;1;E
45804;A;Nao_branca;Fundamental;0;E
45807;A;Nao_branca;Fundamental;0;E
45808;F;Branca;Fundamental;1;D
45809;A;Nao_branca;Fundamental;0;E
45810;F;Branca;Fundamental;1;D
45815;A;Nao_branca;Fundamental;1;D
45816;E;Branca;Medio;1;E
45817;F;Nao_branca;Fundamental;1;D
45818;E;Branca;Fundamental;1;E
45819;A;Nao_branca;Superior;0;E
45821;C;Branca;Fundamental;0;E
45822;A;Nao_branca;Fundamental;0;E
45823;E;Branca;Fundamental;1;E
45824;B;Nao_branca;Medio;1;E
45825;A;Nao_branca;Fundamental;0;E
45826;A;Nao_branca;Fundamental;0;E
45827;C;Branca;Medio;0;D
45828;A;Nao_branca;Fundamental;0;E
45829;A;Nao_branca;Superior;0;E
45830;B;Nao_branca;Medio;1;E
45832;C;Branca;Fundamental;0;E
45833;B;Nao_branca;Fundamental;1;E
45835;C;Branca;Fundamental;0;E
45836;A;Nao_branca;Fundamental;1;E
45837;A;Nao_branca;Fundamental;1;E
45838;B;Nao_branca;Superior;1;C
45839;B;Nao_branca;Medio;1;E
45840;E;Branca;Medio;1;E
45841;A;Nao_branca;Fundamental;0;E
45842;B;Nao_branca;Medio;1;E
45843;E;Branca;Fundamental;1;E
45844;D;Nao_branca;Medio;0;E
45847;E;Branca;Superior;1;E
45848;B;Nao_branca;Medio;1;D
45850;C;Branca;Fundamental;0;D
45851;A;Nao_branca;Fundamental;0;E
45852;A;Nao_branca;Fundamental;0;E
45853;F;Branca;Fundamental;1;D
45855;A;Nao_branca;Fundamental;0;E
45856;A;Nao_branca;Fundamental;0;E
45857;E;Branca;Medio;1;D
45858;E;Branca;Medio;1;E
45859;B;Nao_branca;Medio;1;E
45860;A;Nao_branca;Fundamental;1;E
45861;A;Nao_branca;Fundamental;0;E
45862;C;Branca;Fundamental;0;E
45864;B;Nao_branca;Fundamental;1;E
45865;F;Nao_branca;Superior;1;D
45866;F;Branca;Fundamental;2;D
45867;E;Branca;Medio;1;D
45868;A;Nao_branca;Fundamental;0;E
45870;A;Nao_branca;Fundamental;0;D
45871;B;Nao_branca;Medio;1;E
45873;E;Branca;Medio;1;E
45874;F;Nao_branca;Superior;1;D
45876;E;Branca;Medio;1;E
45877;B;Nao_branca;Medio;1;D
45878;A;Nao_branca;NuncaEstudou;0;E
45879;A;Nao_branca;Fundamental;0;E
45880;F;Nao_branca;Superior;1;D
45881;B;Nao_branca;Fundamental;1;E
45882;A;Nao_branca;Fundamental;1;D
45883;E;Branca;Medio;1;E
45885;B;Nao_branca;Medio;1;E
45886;F;Nao_branca;Superior;1;D
45887;B;Nao_branca;Medio;1;D
45888;A;Nao_branca;Fundamental;1;D
45890;C;Branca;Fundamental;1;E
45892;B;Nao_branca;Superior;1;C
45893;A;Nao_branca;Fundamental;0;E
45894;B;Nao_branca;Medio;2;E
45895;A;Nao_branca;Fundamental;0;E
45896;F;Nao_branca;Superior;1;D
45897;F;Branca;Fundamental;1;D
45901;F;Nao_branca;Superior;1;D
45902;D;Nao_branca;Medio;0;E
45903;C;Branca;Fundamental;2;D
45904;B;Nao_branca;Medio;1;E
45908;B;Nao_branca;Medio;1;E
45909;F;Nao_branca;Superior;1;C
45911;A;Nao_branca;Superior;0;E
45912;B;Nao_branca;Medio;1;E
45913;A;Nao_branca;Superior;3;C
45917;C;Branca;Fundamental;1;E
45918;A;Nao_branca;Fundamental;0;E
45919;C;Branca;Fundamental;0;E
45920;C;Branca;Medio;0;E
45921;C;Branca;Fundamental;2;C
45927;D;Nao_branca;Medio;0;E
45928;E;Branca;Medio;1;E
45931;F;Branca;Superior;2;C
45932;D;Nao_branca;Medio;0;E
45933;C;Branca;Fundamental;0;E
45934;B;Nao_branca;Fundamental;1;E
45935;E;Branca;Medio;1;E
45936;A;Nao_branca;Fundamental;0;E
45938;A;Nao_branca;Fundamental;2;E
45939;D;Nao_branca;Medio;0;E
45941;B;Nao_branca;Medio;1;E
45943;A;Nao_branca;Superior;0;E
45944;A;Nao_branca;Superior;0;D
45945;C;Branca;Medio;0;E
45946;C;Branca;Fundamental;2;C
45947;B;Nao_branca;Fundamental;1;D
45950;A;Nao_branca;NuncaEstudou;0;E
45951;B;Nao_branca;Medio;1;E
45952;E;Branca;Medio;1;E
45953;A;Nao_branca;Fundamental;0;E
45954;B;Nao_branca;Fundamental;1;D
45955;B;Nao_branca;Medio;1;D
45956;B;Nao_branca;Medio;1;E
45957;C;Branca;Fundamental;0;E
45958;E;Branca;Medio;1;E
45959;C;Branca;Fundamental;1;E
45961;F;Branca;Superior;1;D
45963;C;Branca;Medio;0;E
45964;A;Nao_branca;Fundamental;0;E
45965;D;Nao_branca;Medio;0;E
45966;C;Branca;Medio;0;E
45967;B;Nao_branca;Superior;1;E
45968;C;Branca;Medio;0;D
45970;A;Nao_branca;Superior;4;C
45971;A;Nao_branca;Superior;0;E
45973;E;Branca;Medio;1;E
45974;B;Nao_branca;Superior;1;E
45975;C;Branca;Fundamental;1;C
45976;E;Branca;Medio;1;D
45977;E;Branca;Medio;1;D
45978;C;Branca;Fundamental;0;E
45979;C;Branca;Fundamental;2;D
45981;B;Nao_branca;Medio;1;D
45982;B;Nao_branca;Medio;1;E
45983;B;Nao_branca;Fundamental;1;E
45984;E;Branca;Medio;1;C
45985;D;Nao_branca;Medio;0;E
45986;A;Nao_branca;Fundamental;0;E
45987;F;Branca;Superior;1;C
45988;C;Branca;Fundamental;1;E
45990;B;Nao_branca;Medio;1;E
45991;A;Nao_branca;Fundamental;0;E
45993;A;Nao_branca;Fundamental;0;E
45994;C;Branca;Medio;0;E
45996;C;Branca;Fundamental;0;E
45998;E;Branca;Fundamental;1;E
45999;F;Branca;Superior;1;D
46000;A;Nao_branca;Fundamental;0;E
46002;B;Nao_branca;Superior;1;E
46003;C;Branca;Fundamental;1;E
46005;B;Nao_branca;Medio;1;D
46006;E;Branca;Medio;1;D
46007;A;Nao_branca;Fundamental;1;E
46008;F;Branca;Superior;4;B
46010;A;Nao_branca;Superior;0;E
46011;D;Nao_branca;Medio;0;E
46012;F;Branca;Fundamental;1;D
46013;A;Nao_branca;Fundamental;0;E
46014;B;Nao_branca;Fundamental;1;D
46015;C;Branca;Superior;0;C
46017;C;Branca;Superior;0;E
46019;F;Branca;Superior;1;D
46020;A;Nao_branca;Superior;0;D
46023;B;Nao_branca;Medio;1;C
46024;F;Branca;Superior;1;D
46025;B;Nao_branca;Medio;1;E
46026;C;Branca;Fundamental;1;E
46027;E;Branca;Fundamental;1;E
46028;A;Nao_branca;Superior;2;C
46029;A;Nao_branca;Fundamental;0;E
46031;B;Nao_branca;Medio;2;B
46032;A;Nao_branca;Fundamental;1;E
46033;B;Nao_branca;Fundamental;1;C
46034;D;Nao_branca;Medio;0;E
46035;A;Nao_branca;Fundamental;1;E
46036;A;Nao_branca;Fundamental;1;E
46037;E;Branca;Medio;1;E
46040;A;Nao_branca;Fundamental;0;E
46041;A;Nao_branca;Fundamental;1;D
46043;C;Branca;Fundamental;0;E
46044;F;Branca;Superior;1;D
46045;A;Nao_branca;Fundamental;0;E
46046;C;Branca;Fundamental;0;E
46047;A;Nao_branca;Fundamental;1;E
46050;A;Nao_branca;Fundamental;1;D
46051;C;Branca;Fundamental;1;E
46052;F;Branca;Superior;1;D
46053;C;Branca;Superior;2;E
46055;B;Nao_branca;Fundamental;1;D
46056;E;Branca;Medio;1;D
46057;A;Nao_branca;Fundamental;0;E
46058;B;Nao_branca;Medio;1;E
46059;C;Branca;Fundamental;1;E
46060;B;Nao_branca;Medio;1;D
46061;A;Nao_branca;Fundamental;0;E
46062;B;Nao_branca;Medio;1;D
46063;A;Nao_branca;Fundamental;1;E
46064;F;Nao_branca;Superior;1;D
46065;F;Branca;Fundamental;1;D
46066;A;Nao_branca;Fundamental;0;E
46067;A;Nao_branca;Fundamental;1;E
46068;A;Nao_branca;Fundamental;1;D
46069;F;Branca;Fundamental;1;D
46070;A;Nao_branca;Fundamental;1;E
46071;A;Nao_branca;Fundamental;0;E
46072;A;Nao_branca;Fundamental;1;D
46073;B;Nao_branca;Fundamental;1;E
46075;A;Nao_branca;Fundamental;2;E
46077;B;Nao_branca;Superior;1;B
46078;F;Nao_branca;Fundamental;1;D
46079;B;Nao_branca;Medio;1;D
46080;C;Branca;Fundamental;0;D
46083;A;Nao_branca;Fundamental;0;E
46084;A;Nao_branca;Fundamental;1;E
46086;A;Nao_branca;Fundamental;2;D
46087;F;Nao_branca;Fundamental;1;D
46088;A;Nao_branca;Fundamental;0;D
46089;D;Nao_branca;Medio;0;D
46090;C;Branca;Fundamental;0;E
46091;E;Branca;Medio;1;E
46092;F;Branca;Superior;1;D
46093;F;Nao_branca;Superior;1;D
46094;A;Nao_branca;Fundamental;0;E
46097;E;Branca;Medio;1;D
46100;B;Nao_branca;Medio;1;E
46101;B;Nao_branca;Superior;1;E
46102;C;Branca;Fundamental;0;E
46104;D;Nao_branca;Medio;0;E
46105;C;Branca;Medio;0;E
46106;F;Branca;Superior;1;D
46107;A;Nao_branca;Fundamental;0;E
46109;E;Branca;Medio;1;C
46110;C;Branca;Fundamental;0;E
46111;D;Nao_branca;Medio;0;E
46113;B;Nao_branca;Medio;2;E
46115;B;Nao_branca;Fundamental;1;E
46116;A;Nao_branca;Fundamental;0;E
46117;C;Branca;Fundamental;0;E
46118;A;Nao_branca;Superior;2;C
46119;A;Nao_branca;Fundamental;1;E
46121;A;Nao_branca;Fundamental;1;E
46122;A;Nao_branca;Fundamental;0;E
46123;A;Nao_branca;Fundamental;0;E
46124;D;Nao_branca;Medio;0;E
46125;F;Branca;Superior;1;C
46126;B;Nao_branca;Fundamental;1;E
46127;A;Nao_branca;Fundamental;0;E
46133;E;Branca;Medio;1;E
46134;A;Nao_branca;Fundamental;0;E
46135;C;Branca;Fundamental;0;E
46136;A;Nao_branca;NuncaEstudou;0;E
46137;B;Nao_branca;Fundamental;1;D
46138;B;Nao_branca;Superior;1;E
46140;C;Branca;Fundamental;0;D
46142;B;Nao_branca;Medio;1;E
46143;A;Nao_branca;Fundamental;0;E
46144;E;Branca;Medio;1;E
46147;F;Branca;Fundamental;2;D
46149;A;Nao_branca;Superior;0;E
46150;D;Nao_branca;Medio;0;E
46151;B;Nao_branca;Medio;1;C
46152;D;Nao_branca;Medio;0;E
46154;A;Nao_branca;Fundamental;0;E
46157;B;Nao_branca;Medio;1;C
46159;B;Nao_branca;Superior;1;E
46161;E;Branca;Superior;1;E
46163;D;Nao_branca;Medio;0;E
46164;D;Nao_branca;Medio;0;D
46165;C;Branca;Fundamental;0;E
46166;A;Nao_branca;Fundamental;0;E
46167;F;Branca;Superior;1;D
46168;C;Branca;Fundamental;0;E
46169;B;Nao_branca;Medio;1;E
46170;C;Branca;NuncaEstudou;0;D
46171;E;Branca;Medio;1;E
46172;D;Nao_branca;Medio;0;E
46173;C;Branca;Fundamental;0;E
46177;E;Branca;Medio;1;D
46178;A;Nao_branca;Fundamental;1;E
46183;E;Branca;Medio;1;E
46184;F;Branca;Superior;1;C
46185;A;Nao_branca;Fundamental;0;E
46187;A;Nao_branca;Fundamental;1;E
46188;A;Nao_branca;Fundamental;0;E
46190;A;Nao_branca;Fundamental;0;D
46191;A;Nao_branca;Fundamental;0;E
46192;B;Nao_branca;Medio;1;D
46193;F;Nao_branca;Superior;1;D
46194;A;Nao_branca;Superior;3;C
46195;E;Branca;Medio;1;E
46196;C;Branca;Superior;3;E
46198;A;Nao_branca;Fundamental;0;E
46199;D;Nao_branca;Medio;0;E
46200;A;Nao_branca;Fundamental;0;E
46202;A;Nao_branca;Fundamental;0;D
46203;B;Nao_branca;Medio;1;E
46204;B;Nao_branca;Fundamental;1;D
46205;D;Nao_branca;Medio;0;E
46207;F;Nao_branca;Superior;1;D
46209;A;Nao_branca;NuncaEstudou;0;E
46210;B;Nao_branca;Medio;1;E
46211;A;Nao_branca;Fundamental;0;E
46213;F;Branca;Superior;2;D
46214;A;Nao_branca;Fundamental;1;E
46215;A;Nao_branca;Fundamental;0;E
46216;C;Branca;Fundamental;0;D
46217;B;Nao_branca;Medio;1;E
46218;C;Branca;Fundamental;0;E
46219;A;Nao_branca;Fundamental;0;E
46220;F;Branca;Superior;2;D
46221;F;Nao_branca;Superior;1;D
46222;B;Nao_branca;Medio;1;E
46223;A;Nao_branca;Superior;0;E
46225;C;Branca;Medio;0;E
46226;C;Branca;Medio;0;E
46228;C;Branca;Fundamental;0;D
46229;F;Branca;Superior;3;C
46233;B;Nao_branca;Medio;2;C
46236;B;Nao_branca;Medio;1;E
46237;A;Nao_branca;Fundamental;0;E
46238;F;Branca;Superior;3;D
46239;D;Nao_branca;Medio;0;E
46240;E;Branca;Fundamental;1;E
46241;B;Nao_branca;Fundamental;1;E
46242;B;Nao_branca;NuncaEstudou;1;E
46243;A;Nao_branca;Fundamental;1;E
46244;A;Nao_branca;Fundamental;0;D
46245;B;Nao_branca;Superior;1;E
46248;A;Nao_branca;Superior;0;E
46249;B;Nao_branca;Medio;1;D
46252;A;Nao_branca;Fundamental;0;E
46253;C;Branca;Fundamental;0;E
46254;E;Branca;Fundamental;1;E
46255;E;Branca;Medio;1;E
46256;C;Branca;Fundamental;0;E
46257;F;Branca;Superior;0;D
46258;A;Nao_branca;Fundamental;0;E
46259;F;Branca;Superior;2;C
46260;A;Nao_branca;Fundamental;0;E
46262;E;Branca;Medio;1;E
46263;B;Nao_branca;Superior;1;E
46264;B;Nao_branca;Medio;1;D
46265;E;Branca;Fundamental;1;E
46266;B;Nao_branca;Medio;1;D
